FileName,Compilable,Runnable,Correct
AlphaComposite_1,True,True,True
AWTEvent_1,False,False,False
AWTEvent_3,False,False,False
BasicStroke_1,True,True,True
BasicStroke_2,True,False,False
Button_1,True,False,False
Button_2,True,True,True
Button_5,True,True,True
Canvas_1,True,False,False
Canvas_2,True,False,False
CardLayout_1,False,False,False
CardLayout_2,True,False,False
CardLayout_3,False,False,False
CardLayout_4,True,False,False
Checkbox_2,True,False,False
Checkbox_4,True,False,False
Checkbox_5,True,False,False
Choice_2,True,False,False
Choice_3,False,False,False
Choice_10,True,False,False
Color_1,True,True,True
Color_5,True,True,True
Component_1,False,False,False
Component_5,True,False,False
Container_4,True,False,False
Container_5,False,False,False
Cursor_2,False,False,False
Desktop_2,True,False,False
Desktop_3,True,False,False
Desktop_4,True,False,False
Desktop_5,True,True,True
Dimension_3,True,True,True
Dimension_4,True,False,False
Dimension_5,True,True,True
DisplayMode_1,True,False,False
DisplayMode_2,True,False,False
DisplayMode_3,True,False,False
DisplayMode_4,True,False,False
EventQueue_1,True,True,True
EventQueue_2,False,False,False
EventQueue_4,True,True,True
FocusTraversalPolicy_2,True,False,False
FocusTraversalPolicy_3,True,False,False
Font_1,True,True,True
Font_2,False,False,False
Font_3,True,True,True
Font_4,True,True,True
Font_5,True,True,True
Font_6,True,True,True
Font_10,False,False,False
FontMetrics_1,False,False,False
FontMetrics_2,False,False,False
FontMetrics_3,False,False,False
FontMetrics_4,True,False,False
FontMetrics_5,False,False,False
Frame_3,True,False,False
GradientPaint_2,True,True,True
GradientPaint_3,False,False,False
GradientPaint_5,True,True,True
Graphics_1,True,False,False
Graphics_3,True,False,False
Graphics_4,True,False,False
Graphics_5,True,False,False
Graphics2D_4,True,True,True
GraphicsConfiguration_1,True,False,False
GraphicsConfiguration_2,True,False,False
GraphicsConfiguration_7,True,False,False
GraphicsDevice_3,True,False,False
GraphicsEnvironment_1,True,True,True
GraphicsEnvironment_2,True,False,False
GraphicsEnvironment_3,True,False,False
GraphicsEnvironment_4,True,True,True
GraphicsEnvironment_5,True,True,True
GridBagLayout_2,True,True,True
GridBagLayout_3,True,True,True
GridBagLayout_4,True,False,False
GridBagLayout_5,True,False,False
GridLayout_3,True,False,False
GridLayout_5,False,False,False
GridLayout_6,True,True,True
GridLayout_7,False,False,False
GridLayout_8,True,True,True
GridLayout_9,True,False,False
GridLayout_10,True,True,True
GridLayout_12,True,True,True
GridLayout_13,True,False,False
GridLayout_14,True,False,False
GridLayout_15,True,False,False
Image_1,False,False,False
Image_2,False,False,False
Image_4,True,True,True
ImageCapabilities_1,False,False,False
Insets_5,True,True,True
KeyboardFocusManager_1,False,False,False
KeyboardFocusManager_3,False,False,False
Label_3,False,False,False
Label_4,False,False,False
Menu_3,True,False,False
Menu_4,False,False,False
Menu_5,True,False,False
MenuBar_1,True,False,False
MenuBar_2,True,False,False
MenuBar_3,True,False,False
MenuBar_5,True,False,False
MenuItem_1,True,False,False
MenuItem_2,True,True,True
MenuItem_3,True,False,False
MenuItem_4,True,False,False
MultipleGradientPaint_1,False,False,False
MultipleGradientPaint_2,False,False,False
Point_3,True,True,True
Point_4,True,True,True
Point_5,True,True,True
PointerInfo_1,True,False,False
Polygon_2,True,True,True
Rectangle_5,True,True,True
Robot_1,True,False,False
Robot_2,True,False,False
Robot_3,True,False,False
Robot_4,True,False,False
Robot_5,True,False,False
Scrollbar_1,True,False,False
Scrollbar_2,True,False,False
Scrollbar_3,True,False,False
Scrollbar_4,True,False,False
Scrollbar_6,True,False,False
Scrollbar_9,False,False,False
Scrollbar_10,True,False,False
Scrollbar_11,False,False,False
Scrollbar_12,True,False,False
Scrollbar_13,True,False,False
Scrollbar_14,True,False,False
Scrollbar_15,True,False,False
Scrollbar_16,True,False,False
Scrollbar_17,True,False,False
Scrollbar_18,True,False,False
Scrollbar_19,True,False,False
Scrollbar_20,True,False,False
SplashScreen_5,True,False,False
SystemTray_2,False,False,False
SystemTray_3,False,False,False
TextArea_4,True,True,True
TextArea_5,True,True,True
TextArea_7,True,False,False
TextArea_8,True,True,True
TextComponent_1,False,False,False
TextComponent_3,False,False,False
TextComponent_5,False,False,False
TextField_2,True,False,False
TextField_4,True,False,False
Toolkit_1,True,False,False
Toolkit_3,True,True,True
Toolkit_4,True,False,False
TrayIcon_2,True,True,True
TrayIcon_3,True,False,False
TrayIcon_4,True,True,True
TrayIcon_5,True,False,False
Window_1,True,False,False
Window_2,False,False,False
Window_4,True,False,False
