FileName,UsedPackage
AlphaComposite_1,True
AWTEvent_1,True
AWTEvent_3,True
AWTKeyStroke_4,False
AWTKeyStroke_5,False
AWTKeyStroke_6,False
BasicStroke_1,True
BasicStroke_2,True
Button_1,True
Button_2,True
Button_5,True
Canvas_1,True
Canvas_2,True
CardLayout_1,True
CardLayout_2,True
CardLayout_3,True
CardLayout_4,True
Checkbox_2,True
Checkbox_3,False
Checkbox_4,True
Checkbox_5,True
CheckboxMenuItem_2,False
Choice_1,False
Choice_2,True
Choice_3,True
Choice_5,False
Choice_6,False
Choice_8,False
Choice_10,True
Color_1,True
Color_5,True
Component_1,True
Component_2,False
Component_3,False
Component_4,False
Component_5,True
Container_1,False
Container_3,False
Container_4,True
Container_5,True
Cursor_2,True
Desktop_2,True
Desktop_3,True
Desktop_4,True
Desktop_5,True
Dimension_3,True
Dimension_4,True
Dimension_5,True
DisplayMode_1,True
DisplayMode_2,True
DisplayMode_3,True
DisplayMode_4,True
EventQueue_1,True
EventQueue_2,True
EventQueue_4,True
FocusTraversalPolicy_2,True
FocusTraversalPolicy_3,True
Font_1,True
Font_2,True
Font_3,True
Font_4,True
Font_5,True
Font_6,True
Font_10,True
FontMetrics_1,True
FontMetrics_2,True
FontMetrics_3,True
FontMetrics_4,True
FontMetrics_5,True
Frame_3,True
GradientPaint_2,True
GradientPaint_3,True
GradientPaint_4,False
GradientPaint_5,True
Graphics_1,True
Graphics_2,False
Graphics_3,True
Graphics_4,True
Graphics_5,True
Graphics2D_4,True
GraphicsConfiguration_1,True
GraphicsConfiguration_2,True
GraphicsConfiguration_7,True
GraphicsDevice_3,True
GraphicsDevice_4,False
GraphicsEnvironment_1,True
GraphicsEnvironment_2,True
GraphicsEnvironment_3,True
GraphicsEnvironment_4,True
GraphicsEnvironment_5,True
GridBagLayout_2,True
GridBagLayout_3,True
GridBagLayout_4,True
GridBagLayout_5,True
GridLayout_3,True
GridLayout_4,False
GridLayout_5,True
GridLayout_6,True
GridLayout_7,True
GridLayout_8,True
GridLayout_9,True
GridLayout_10,True
GridLayout_12,True
GridLayout_13,True
GridLayout_14,True
GridLayout_15,True
Image_1,True
Image_2,True
Image_4,True
ImageCapabilities_1,True
Insets_5,True
JobAttributes_MultipleDocumentHandlingType_2,False
JobAttributes_MultipleDocumentHandlingType_3,False
KeyboardFocusManager_1,True
KeyboardFocusManager_3,True
Label_3,True
Label_4,True
Menu_3,True
Menu_4,True
Menu_5,True
MenuBar_1,True
MenuBar_2,True
MenuBar_3,True
MenuBar_5,True
MenuItem_1,True
MenuItem_2,True
MenuItem_3,True
MenuItem_4,True
MultipleGradientPaint_1,True
MultipleGradientPaint_2,True
PageAttributes_MediaType_2,False
PageAttributes_MediaType_3,False
Point_3,True
Point_4,True
Point_5,True
PointerInfo_1,True
Polygon_2,True
PrintJob_1,False
Rectangle_5,True
Robot_1,True
Robot_2,True
Robot_3,True
Robot_4,True
Robot_5,True
Scrollbar_1,True
Scrollbar_2,True
Scrollbar_3,True
Scrollbar_4,True
Scrollbar_5,False
Scrollbar_6,True
Scrollbar_9,True
Scrollbar_10,True
Scrollbar_11,True
Scrollbar_12,True
Scrollbar_13,True
Scrollbar_14,True
Scrollbar_15,True
Scrollbar_16,True
Scrollbar_17,True
Scrollbar_18,True
Scrollbar_19,True
Scrollbar_20,True
SplashScreen_5,True
SystemTray_2,True
SystemTray_3,True
TextArea_4,True
TextArea_5,True
TextArea_6,False
TextArea_7,True
TextArea_8,True
TextArea_9,False
TextComponent_1,True
TextComponent_2,False
TextComponent_3,True
TextComponent_4,False
TextComponent_5,True
TextField_2,True
TextField_3,False
TextField_4,True
Toolkit_1,True
Toolkit_3,True
Toolkit_4,True
TrayIcon_2,True
TrayIcon_3,True
TrayIcon_4,True
TrayIcon_5,True
Window_1,True
Window_2,True
Window_4,True
Window_5,False
