Sample Number,ClassName,Snippet Number,Method,Exist
0,BaseRowSet,1,void setFetchDirection(int direction),True
0,BaseRowSet,2,int getFetchDirection(),True
0,BaseRowSet,3,void setType(int type),True
0,BaseRowSet,4,int getType(),True
0,BaseRowSet,5,void setConcurrency(int concurrency),True
1,RowSetMetaDataImpl,1,int getColumnCount(),True
1,RowSetMetaDataImpl,2,String getColumnName(int column),True
1,RowSetMetaDataImpl,3,int getColumnDisplaySize(int column),True
1,RowSetMetaDataImpl,4,int getColumnType(int column),True
1,RowSetMetaDataImpl,5,String getColumnTypeName(int column),True
2,RowSetProvider,1,RowSetFactory newFactory(),True
2,RowSetProvider,2,CachedRowSet createCachedRowSet(),False
2,RowSetProvider,3,JdbcRowSet createJdbcRowSet(),False
2,RowSetProvider,4,JoinRowSet createJoinRowSet(),False
2,RowSetProvider,5,FilteredRowSet createFilteredRowSet(),False
