FileName,Compilable,Runnable,Correct
DatatypeFactory_1,True,True,True
DatatypeFactory_2,True,True,True
DatatypeFactory_3,True,True,True
DatatypeFactory_4,True,True,True
DatatypeFactory_5,True,True,True
Duration_1,True,True,True
Duration_2,True,True,True
Duration_3,True,True,True
Duration_4,True,True,True
Duration_5,True,True,True
XMLGregorianCalendar_1,True,True,True
XMLGregorianCalendar_2,True,False,False
XMLGregorianCalendar_3,True,True,True
XMLGregorianCalendar_4,True,False,False
XMLGregorianCalendar_5,True,True,True
