ClassName,Method,Return Type,Description
BlockView,"calculateMajorAxisRequirements(int axis, SizeRequirements r)",protected SizeRequirements,Calculate the requirements of the block along the major axis (i.e.
BlockView,"calculateMinorAxisRequirements(int axis, SizeRequirements r)",protected SizeRequirements,Calculate the requirements of the block along the minor axis (i.e.
BlockView,"changedUpdate(DocumentEvent changes, Shape a, ViewFactory f)",void,Gives notification from the document that attributes were changed in a location that this view is responsible for.
BlockView,getAlignment(int axis),float,Gets the alignment.
BlockView,getAttributes(),AttributeSet,Fetches the attributes to use when rendering.
BlockView,getMaximumSpan(int axis),float,Determines the maximum span for this view along an axis.
BlockView,getMinimumSpan(int axis),float,Determines the minimum span for this view along an axis.
BlockView,getPreferredSpan(int axis),float,Determines the preferred span for this view along an axis.
BlockView,getResizeWeight(int axis),int,Gets the resize weight.
BlockView,getStyleSheet(),protected StyleSheet,NULL
BlockView,"layoutMinorAxis(int targetSpan, int axis, int[] offsets, int[] spans)",protected void,Performs layout for the minor axis of the box (i.e.
BlockView,"paint(Graphics g, Shape allocation)",void,Renders using the given rendering surface and area on that surface.
BlockView,setParent(View parent),void,Establishes the parent view for this view.
BlockView,setPropertiesFromAttributes(),protected void,Update any cached values that come from attributes.
CSS,getAllAttributeKeys(),static CSS.Attribute[],Return the set of all possible CSS attribute keys.
CSS,getAttribute(String name),static CSS.Attribute,Translates a string to a CSS.Attribute object.
CSS.Attribute,getDefaultValue(),String,Fetch the default value for the attribute.
CSS.Attribute,isInherited(),boolean,Indicates if the attribute should be inherited from the parent or not.
CSS.Attribute,toString(),String,The string representation of the attribute.
FormSubmitEvent,getData(),String,Gets the form submission data.
FormSubmitEvent,getMethod(),FormSubmitEvent.MethodType,Gets the form method type.
FormView,actionPerformed(ActionEvent evt),void,Responsible for processing the ActionEvent.
FormView,createComponent(),protected Component,Create the component.
FormView,getMaximumSpan(int axis),float,Determines the maximum span for this view along an axis.
FormView,imageSubmit(String imageData),protected void,"This method is called to submit a form in response to a click on an image -- an <INPUT> form element of type ""image""."
FormView,submitData(String data),protected void,This method is responsible for submitting the form data.
HTML,getAllAttributeKeys(),static HTML.Attribute[],Returns the set of HTML attributes recognized.
HTML,getAllTags(),static HTML.Tag[],Returns the set of actual HTML tags that are recognized by the default HTML reader.
HTML,getAttributeKey(String attName),static HTML.Attribute,Fetches an attribute constant for a well-known attribute name (i.e.
HTML,"getIntegerAttributeValue(AttributeSet attr, HTML.Attribute key, int def)",static int,Fetches an integer attribute value.
HTML,getTag(String tagName),static HTML.Tag,Fetches a tag constant for a well-known tag name (i.e.
HTML.Attribute,toString(),String,Returns the string representation of this attribute.
HTML.Tag,breaksFlow(),boolean,"Returns true if this tag causes a line break to the flow of data, otherwise returns false."
HTML.Tag,isBlock(),boolean,"Returns true if this tag is a block tag, which is a tag used to add structure to a document."
HTML.Tag,isPreformatted(),boolean,"Returns true if this tag is pre-formatted, which is true if the tag is either PRE or TEXTAREA."
HTML.Tag,toString(),String,Returns the string representation of the tag.
HTML.UnknownTag,equals(Object obj),boolean,Compares this object to the specified object.
HTML.UnknownTag,hashCode(),int,Returns the hash code which corresponds to the string for this tag.
HTMLDocument,create(DefaultStyledDocument.ElementSpec[] data),protected void,Replaces the contents of the document with the given element specifications.
