FileName,Compilable,Runnable,Correct
CSS_1,True,True,True
CSS_Attribute_2,True,True,True
CSS_Attribute_5,True,True,True
HTML_Attribute_2,True,True,True
HTML_Tag_1,True,True,True
HTML_Tag_2,True,True,True
HTML_Tag_3,True,True,True
HTMLDocument_1,True,True,True
HTMLDocument_2,False,False,False
HTMLDocument_3,True,True,True
HTMLDocument_5,True,False,False
HTMLDocument_Iterator_1,False,False,False
HTMLDocument_Iterator_2,False,False,False
HTMLDocument_Iterator_4,False,False,False
HTMLDocument_Iterator_5,False,False,False
HTMLEditorKit_1,True,True,True
HTMLEditorKit_2,True,True,True
HTMLEditorKit_3,True,True,True
HTMLEditorKit_LinkController_1,True,False,False
HTMLEditorKit_Parser_1,False,False,False
HTMLWriter_1,False,False,False
HTMLWriter_2,False,False,False
ImageView_1,True,True,True
MinimalHTMLWriter_1,False,False,False
MinimalHTMLWriter_2,False,False,False
Option_1,False,False,False
Option_2,False,False,False
Option_4,False,False,False
ParagraphView_1,True,False,False
ParagraphView_2,True,False,False
ParagraphView_3,False,False,False
ParagraphView_4,False,False,False
StyleSheet_1,True,True,True
StyleSheet_5,True,True,True
