FileName,Compilable,Runnable,Correct
AbstractTableModel_4,False,False,False
AbstractTableModel_5,False,False,False
DefaultTableCellRenderer_1,True,True,True
DefaultTableCellRenderer_2,False,False,False
DefaultTableColumnModel_1,True,True,True
DefaultTableColumnModel_2,True,True,True
DefaultTableColumnModel_3,True,False,False
DefaultTableColumnModel_4,True,False,False
DefaultTableColumnModel_5,True,False,False
DefaultTableModel_1,True,True,True
DefaultTableModel_2,True,True,True
DefaultTableModel_3,True,True,True
DefaultTableModel_4,True,True,True
DefaultTableModel_5,True,True,True
JTableHeader_1,True,True,True
JTableHeader_2,True,True,True
JTableHeader_3,True,True,True
JTableHeader_4,True,True,True
TableColumn_1,True,True,True
TableColumn_2,True,True,True
TableColumn_3,True,True,True
TableColumn_4,True,True,True
TableColumn_5,True,True,True
