ClassName,Method,Return Type,Description
AbstractTableModel,addTableModelListener(TableModelListener l),void,Adds a listener to the list that's notified each time a change to the data model occurs.
AbstractTableModel,findColumn(String columnName),int,Returns a column given its name.
AbstractTableModel,"fireTableCellUpdated(int row, int column)",void,"Notifies all listeners that the value of the cell at [row, column] has been updated."
AbstractTableModel,fireTableChanged(TableModelEvent e),void,Forwards the given notification event to all TableModelListeners that registered themselves as listeners for this table model.
AbstractTableModel,fireTableDataChanged(),void,Notifies all listeners that all cell values in the table's rows may have changed.
AbstractTableModel,"fireTableRowsDeleted(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been deleted."
AbstractTableModel,"fireTableRowsInserted(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been inserted."
AbstractTableModel,"fireTableRowsUpdated(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been updated."
AbstractTableModel,fireTableStructureChanged(),void,Notifies all listeners that the table's structure has changed.
AbstractTableModel,getColumnClass(int columnIndex),Class<?>,Returns Object.class regardless of columnIndex.
AbstractTableModel,getColumnName(int column),String,"Returns a default name for the column using spreadsheet conventions: A, B, C, ..."
AbstractTableModel,getListeners(Class<T> listenerType),<T extends EventListener>T[],Returns an array of all the objects currently registered as FooListeners upon this AbstractTableModel.
AbstractTableModel,getTableModelListeners(),TableModelListener[],Returns an array of all the table model listeners registered on this model.
AbstractTableModel,"isCellEditable(int rowIndex, int columnIndex)",boolean,Returns false.
AbstractTableModel,removeTableModelListener(TableModelListener l),void,Removes a listener from the list that's notified each time a change to the data model occurs.
AbstractTableModel,"setValueAt(Object aValue, int rowIndex, int columnIndex)",void,This empty implementation is provided so users don't have to implement this method if their data model is not editable.
DefaultTableCellRenderer,"firePropertyChange(String propertyName, boolean oldValue, boolean newValue)",void,Overridden for performance reasons.
DefaultTableCellRenderer,"firePropertyChange(String propertyName, Object oldValue, Object newValue)",protected void,Overridden for performance reasons.
DefaultTableCellRenderer,"getTableCellRendererComponent(JTable table, Object value, boolean isSelected, boolean hasFocus, int row, int column)",Component,Returns the default table cell renderer.
DefaultTableCellRenderer,invalidate(),void,Overridden for performance reasons.
DefaultTableCellRenderer,isOpaque(),boolean,Overridden for performance reasons.
DefaultTableCellRenderer,repaint(),void,Overridden for performance reasons.
DefaultTableCellRenderer,"repaint(long tm, int x, int y, int width, int height)",void,Overridden for performance reasons.
DefaultTableCellRenderer,repaint(Rectangle r),void,Overridden for performance reasons.
DefaultTableCellRenderer,revalidate(),void,Overridden for performance reasons.
DefaultTableCellRenderer,setBackground(Color c),void,Overrides JComponent.setBackground to assign the unselected-background color to the specified color.
DefaultTableCellRenderer,setForeground(Color c),void,Overrides JComponent.setForeground to assign the unselected-foreground color to the specified color.
DefaultTableCellRenderer,setValue(Object value),protected void,Sets the String object for the cell being rendered to value.
DefaultTableCellRenderer,updateUI(),void,Notification from the UIManager that the look and feel [L&F] has changed.
DefaultTableCellRenderer,validate(),void,Overridden for performance reasons.
DefaultTableColumnModel,addColumn(TableColumn aColumn),void,Appends aColumn to the end of the tableColumns array.
DefaultTableColumnModel,addColumnModelListener(TableColumnModelListener x),void,Adds a listener for table column model events.
DefaultTableColumnModel,createSelectionModel(),protected ListSelectionModel,Creates a new default list selection model.
DefaultTableColumnModel,fireColumnAdded(TableColumnModelEvent e),protected void,Notifies all listeners that have registered interest for notification on this event type.
DefaultTableColumnModel,fireColumnMarginChanged(),protected void,Notifies all listeners that have registered interest for notification on this event type.
DefaultTableColumnModel,fireColumnMoved(TableColumnModelEvent e),protected void,Notifies all listeners that have registered interest for notification on this event type.
DefaultTableColumnModel,fireColumnRemoved(TableColumnModelEvent e),protected void,Notifies all listeners that have registered interest for notification on this event type.
DefaultTableColumnModel,fireColumnSelectionChanged(ListSelectionEvent e),protected void,Notifies all listeners that have registered interest for notification on this event type.
DefaultTableColumnModel,getColumn(int columnIndex),TableColumn,Returns the TableColumn object for the column at columnIndex.
DefaultTableColumnModel,getColumnCount(),int,Returns the number of columns in the tableColumns array.
DefaultTableColumnModel,getColumnIndex(Object identifier),int,"Returns the index of the first column in the tableColumns array whose identifier is equal to identifier, when compared using equals."
DefaultTableColumnModel,getColumnIndexAtX(int x),int,"Returns the index of the column that lies at position x, or -1 if no column covers this point."
DefaultTableColumnModel,getColumnMargin(),int,Returns the width margin for TableColumn.
DefaultTableColumnModel,getColumnModelListeners(),TableColumnModelListener[],Returns an array of all the column model listeners registered on this model.
DefaultTableColumnModel,getColumns(),Enumeration<TableColumn>,Returns an Enumeration of all the columns in the model.
DefaultTableColumnModel,getColumnSelectionAllowed(),boolean,"Returns true if column selection is allowed, otherwise false."
DefaultTableColumnModel,getListeners(Class<T> listenerType),<T extends EventListener>T[],Returns an array of all the objects currently registered as FooListeners upon this model.
DefaultTableColumnModel,getSelectedColumnCount(),int,Returns the number of columns selected.
DefaultTableColumnModel,getSelectedColumns(),int[],Returns an array of selected columns.
DefaultTableColumnModel,getSelectionModel(),ListSelectionModel,Returns the ListSelectionModel that is used to maintain column selection state.
