Sample Number,ClassName,Snippet Number,Method,Exist
1,XMLInputFactory,1,XMLStreamReader createXMLStreamReader(Reader reader),True
1,XMLInputFactory,2,XMLStreamReader createXMLStreamReader(InputStream stream),True
1,XMLInputFactory,3,XMLEventReader createXMLEventReader(Reader reader),True
1,XMLInputFactory,4,XMLEventReader createXMLEventReader(InputStream stream),True
1,XMLInputFactory,5,"XMLStreamReader createFilteredReader(XMLStreamReader reader, StreamFilter filter)",True
2,XMLOutputFactory,1,javax.xml.stream.XMLStreamWriter createXMLStreamWriter(java.io.Writer writer),False
2,XMLOutputFactory,2,"void setProperty(java.lang.String name, java.lang.Object value)",False
2,XMLOutputFactory,3,javax.xml.stream.XMLEventWriter createXMLEventWriter(java.io.OutputStream outputStream),False
2,XMLOutputFactory,4,javax.xml.stream.XMLEventWriter createXMLEventWriter(java.io.Writer writer),False
2,XMLOutputFactory,5,java.lang.Object getProperty(java.lang.String name),False
