FileName,UsedPackage
Certificate_1,True
Certificate_2,True
Certificate_3,True
Certificate_4,True
Certificate_5,True
CertificateFactory_1,False
CertificateFactory_2,True
CertificateFactory_3,True
CertificateFactory_4,True
CertificateFactory_5,True
CertificateFactorySpi_1,True
CertificateFactorySpi_3,True
CertificateFactorySpi_4,True
CertificateFactorySpi_5,True
CertPath_1,True
CertPath_2,True
CertPath_3,True
CertPath.CertPathRep_1,False
CertPathBuilder_1,True
CertPathBuilderSpi_1,True
CertPathBuilderSpi_2,True
CertPathValidator_1,True
CertPathValidatorSpi_1,True
CertPathValidatorSpi_3,True
CertStore_1,True
CertStore_2,True
CertStoreSpi_2,False
CollectionCertStoreParameters_5,True
LDAPCertStoreParameters_1,True
LDAPCertStoreParameters_2,True
PKIXCertPathBuilderResult_1,True
PKIXCertPathChecker_1,True
PKIXCertPathChecker_2,True
PKIXCertPathChecker_3,True
PKIXCertPathChecker_4,True
PKIXCertPathChecker_5,True
PKIXCertPathValidatorResult_2,True
PKIXCertPathValidatorResult_3,True
PKIXCertPathValidatorResult_4,True
PKIXCertPathValidatorResult_5,True
PKIXParameters_2,True
PKIXParameters_3,True
PKIXParameters_4,True
PKIXParameters_5,True
PKIXRevocationChecker_5,True
PolicyQualifierInfo_1,True
PolicyQualifierInfo_2,True
PolicyQualifierInfo_4,True
TrustAnchor_3,True
X509Certificate_2,True
X509Certificate_5,True
X509CertSelector_1,True
X509CertSelector_2,True
X509CertSelector_3,True
X509CertSelector_4,True
X509CertSelector_5,True
X509CRL_1,True
X509CRL_2,True
X509CRL_4,True
X509CRL_5,True
X509CRLEntry_1,True
X509CRLEntry_2,True
X509CRLEntry_3,True
X509CRLEntry_4,True
X509CRLEntry_5,True
X509CRLSelector_1,True
X509CRLSelector_2,True
X509CRLSelector_3,True
X509CRLSelector_4,True
X509CRLSelector_5,True
