ClassName,Method,Return Type,Description
Stub,connect(ORB orb),void,Connects this stub to an ORB.
Stub,equals(Object obj),boolean,Compares two stubs for equality.
Stub,hashCode(),int,Returns a hash code value for the object which is the same for all stubs that represent the same remote object.
Stub,toString(),String,Returns a string representation of this stub.
Util,"copyObject(Object obj, ORB orb)",static Object,Copies or connects an object.
Util,"copyObjects(Object[] obj, ORB orb)",static Object[],Copies or connects an array of objects.
Util,createValueHandler(),static ValueHandler,Returns a singleton instance of a class that implements the ValueHandler interface.
Util,getCodebase(Class clz),static String,"Returns the codebase, if any, for the given class."
Util,getTie(Remote target),static Tie,Returns the tie (if any) for a given target object.
Util,isLocal(Stub stub),static boolean,"The isLocal method has the same semantics as the ObjectImpl._is_local method, except that it can throw a RemoteException."
Util,"loadClass(String className, String remoteCodebase, ClassLoader loader)",static Class,Returns a class instance for the specified class.
Util,mapSystemException(SystemException ex),static RemoteException,Maps a SystemException to a RemoteException.
Util,readAny(InputStream in),static Object,Reads a java.lang.Object as a CORBA any.
Util,"registerTarget(Tie tie, Remote target)",static void,Registers a target for a tie.
Util,unexportObject(Remote target),static void,Removes the associated tie from an internal table and calls Tie.deactivate() to deactivate the object.
Util,wrapException(Throwable orig),static RemoteException,Wraps an exception thrown by an implementation method.
Util,"writeAbstractObject(OutputStream out, Object obj)",static void,Writes a java.lang.Object as either a value or a CORBA Object.
Util,"writeAny(OutputStream out, Object obj)",static void,Writes any java.lang.Object as a CORBA any.
Util,"writeRemoteObject(OutputStream out, Object obj)",static void,Writes a java.lang.Object as a CORBA Object.
