Sample Number,ClassName,Snippet Number,Method,Exist
0,AffineTransform,1,void rotate(double theta),True
0,AffineTransform,2,"void scale(double sx, double sy)",True
0,AffineTransform,3,"void shear(double shx, double shy)",True
0,AffineTransform,4,"void translate(double tx, double ty)",True
0,AffineTransform,5,void concatenate(AffineTransform Tx),True
1,Arc2D,1,double getAngleExtent(),True
1,Arc2D,2,double getAngleStart(),True
1,Arc2D,3,int getArcType(),True
1,Arc2D,4,Rectangle2D getBounds2D(),True
1,Arc2D,5,double getThetaEnd(),False
2,Arc2D.Double,1,double getAngleExtent(),True
2,Arc2D.Double,2,double getAngleStart(),True
2,Arc2D.Double,3,double getHeight(),True
2,Arc2D.Double,4,double getWidth(),True
2,Arc2D.Double,5,"void setArc(double x, double y, double w, double h, double start, double extent, int type)",True
3,Arc2D.Float,1,double getAngleExtent(),True
3,Arc2D.Float,2,Arc2D.Float clone(),False
3,Arc2D.Float,3,double getAngleStart(),True
3,Arc2D.Float,4,void setAngleExtent(double angExt),True
3,Arc2D.Float,5,void setAngleStart(double angSt),True
4,Area,1,void add(Area area),True
4,Area,2,void subtract(Area area),True
4,Area,3,void intersect(Area area),True
4,Area,4,void exclusiveOr(Area area),True
4,Area,5,boolean isEmpty(),True
5,CubicCurve2D,1,Point2D getP1(),True
5,CubicCurve2D,2,Point2D getP2(),True
5,CubicCurve2D,3,Point2D getCtrlP1(),True
5,CubicCurve2D,4,Point2D getCtrlP2(),True
5,CubicCurve2D,5,Shape getBounds2D(),False
6,CubicCurve2D.Double,1,Point2D getP1(),True
6,CubicCurve2D.Double,2,Point2D getCtrlP1(),True
6,CubicCurve2D.Double,3,Point2D getCtrlP2(),True
6,CubicCurve2D.Double,4,Point2D getP2(),True
6,CubicCurve2D.Double,5,Object clone(),False
7,CubicCurve2D.Float,1,"void setCurve(float x1, float y1, float ctrlx1, float ctrly1, float ctrlx2, float ctrly2, float x2, float y2)",True
7,CubicCurve2D.Float,2,Point2D getP1(),True
7,CubicCurve2D.Float,3,Point2D getP2(),True
7,CubicCurve2D.Float,4,Point2D getCtrlP1(),True
7,CubicCurve2D.Float,5,Point2D getCtrlP2(),True
8,Dimension2D,1,double getWidth(),True
8,Dimension2D,2,double getHeight(),True
8,Dimension2D,3,"void setSize(double width, double height)",True
8,Dimension2D,4,void setSize(Dimension2D d),True
8,Dimension2D,5,double getWidth(),True
9,Ellipse2D,1,double getCenterX(),False
9,Ellipse2D,2,double getCenterY(),False
9,Ellipse2D,3,double getHeight(),False
9,Ellipse2D,4,double getWidth(),False
9,Ellipse2D,5,"boolean intersects(double x, double y, double w, double h)",True
10,Ellipse2D.Double,1,double getX(),True
10,Ellipse2D.Double,2,double getY(),True
10,Ellipse2D.Double,3,double getWidth(),True
10,Ellipse2D.Double,4,double getHeight(),True
10,Ellipse2D.Double,5,Ellipse2D.Double getBounds2D(),False
11,Ellipse2D.Float,1,"void setFrame(float x, float y, float w, float h)",True
11,Ellipse2D.Float,2,void setFrame(Rectangle2D r),False
11,Ellipse2D.Float,3,"void setFrameFromCenter(float centerX, float centerY, float radiusX, float radiusY)",False
11,Ellipse2D.Float,4,"void setFrameFromDiagonal(float x1, float y1, float x2, float y2)",False
11,Ellipse2D.Float,5,"void setFrameFromCenter(Point2D center, Point2D corner)",False
12,FlatteningPathIterator,1,int getWindingRule(),True
12,FlatteningPathIterator,2,int getRecursionLimit(),True
12,FlatteningPathIterator,3,double getFlatness(),True
12,FlatteningPathIterator,4,void setRecursionLimit(int limit),False
12,FlatteningPathIterator,5,void setFlatness(double flatness),False
13,GeneralPath,1,"void moveTo(float x, float y)",False
13,GeneralPath,2,"void lineTo(float x, float y)",False
13,GeneralPath,3,"void quadTo(float x1, float y1, float x2, float y2)",False
13,GeneralPath,4,"void curveTo(float x1, float y1, float x2, float y2, float x3, float y3)",False
13,GeneralPath,5,void closePath(),False
15,Line2D.Double,1,Point2D getP1(),True
15,Line2D.Double,2,Point2D getP2(),True
15,Line2D.Double,3,double getX1(),True
15,Line2D.Double,4,double getY1(),True
15,Line2D.Double,5,double getX2(),True
16,Line2D.Float,1,float getX1(),False
16,Line2D.Float,2,float getY1(),False
16,Line2D.Float,3,float getX2(),False
16,Line2D.Float,4,float getY2(),False
16,Line2D.Float,5,"void setLine(float x1, float y1, float x2, float y2)",True
17,Path2D,1,"void moveTo(double x, double y)",True
17,Path2D,2,"void lineTo(double x, double y)",True
17,Path2D,3,"void curveTo(double x1, double y1, double x2, double y2, double x, double y)",True
17,Path2D,4,void closePath(),True
17,Path2D,5,"boolean contains(double x, double y)",True
18,Path2D.Double,1,"void moveTo(double x, double y)",True
18,Path2D.Double,2,"void lineTo(double x, double y)",True
