FileName,Compilable,Runnable,Correct
AffineTransform_4,True,True,True
AffineTransform_5,True,True,True
AffineTransform_6,True,True,True
AffineTransform_7,True,True,True
AffineTransform_8,True,True,True
AffineTransform_12,True,True,True
Arc2D_6,True,True,True
Arc2D_9,True,True,True
Arc2D_11,True,True,True
Arc2D_13,True,True,True
Arc2D_Double_2,True,True,True
Arc2D_Double_3,True,True,True
Arc2D_Double_4,True,True,True
Arc2D_Double_5,True,True,True
Area_2,True,True,True
Area_3,True,True,True
Area_5,True,True,True
Area_7,True,True,True
Area_8,True,True,True
Area_9,True,True,True
Area_10,True,True,True
Area_11,True,True,True
Area_12,True,True,True
Area_13,True,True,True
Area_14,True,True,True
Area_15,True,True,True
Area_16,True,True,True
Area_17,True,True,True
Area_18,True,True,True
Area_19,True,True,True
Area_20,True,True,True
CubicCurve2D_2,True,True,True
CubicCurve2D_3,True,True,True
CubicCurve2D_4,True,True,True
CubicCurve2D_5,True,True,True
CubicCurve2D_6,True,True,True
CubicCurve2D_7,True,True,True
CubicCurve2D_8,True,True,True
CubicCurve2D_9,True,True,True
CubicCurve2D_17,True,True,True
CubicCurve2D_Double_2,True,True,True
CubicCurve2D_Double_3,True,True,True
CubicCurve2D_Double_4,True,True,True
CubicCurve2D_Double_5,True,True,True
CubicCurve2D_Double_6,True,True,True
CubicCurve2D_Double_7,True,True,True
CubicCurve2D_Double_8,True,True,True
CubicCurve2D_Double_9,True,True,True
CubicCurve2D_Double_10,True,True,True
CubicCurve2D_Float_2,True,True,True
Dimension2D_1,False,False,False
Dimension2D_2,False,False,False
Dimension2D_3,False,False,False
Dimension2D_4,False,False,False
Dimension2D_5,False,False,False
Ellipse2D_1,True,True,True
Ellipse2D_5,True,True,True
Ellipse2D_Double_1,True,True,True
Ellipse2D_Double_2,True,True,True
Ellipse2D_Double_3,True,True,True
Ellipse2D_Double_4,True,True,True
Ellipse2D_Double_5,True,True,True
Ellipse2D_Float_9,True,True,True
Ellipse2D_Float_10,True,True,True
Ellipse2D_Float_11,True,True,True
Ellipse2D_Float_17,True,True,True
FlatteningPathIterator_2,False,False,False
FlatteningPathIterator_5,False,False,False
Line2D_2,True,True,True
Line2D_3,True,True,True
Line2D_4,True,True,True
Line2D_5,True,True,True
Line2D_Double_2,True,True,True
Line2D_Double_3,True,True,True
Line2D_Double_4,True,True,True
Line2D_Double_5,True,True,True
Line2D_Float_3,True,True,True
Line2D_Float_4,True,True,True
Line2D_Float_5,True,True,True
Line2D_Float_6,True,True,True
Path2D_4,True,True,True
Path2D_5,True,True,True
Path2D_6,True,True,True
Path2D_7,True,True,True
Path2D_8,True,True,True
Path2D_10,True,True,True
Path2D_11,True,True,True
Path2D_15,True,True,True
Path2D_16,True,True,True
Path2D_17,True,True,True
Path2D_18,True,True,True
Path2D_20,False,False,False
Point2D_1,True,True,True
Point2D_2,True,True,True
Point2D_3,True,True,True
Point2D_4,True,True,True
Point2D_5,True,True,True
Point2D_Double_1,True,True,True
Point2D_Double_2,True,True,True
Point2D_Double_3,True,True,True
Point2D_Float_3,True,True,True
QuadCurve2D_2,True,True,True
QuadCurve2D_3,True,True,True
QuadCurve2D_4,True,True,True
QuadCurve2D_5,True,True,True
QuadCurve2D_6,True,True,True
QuadCurve2D_7,True,True,True
QuadCurve2D_13,True,True,True
QuadCurve2D_14,True,True,True
QuadCurve2D_15,True,True,True
QuadCurve2D_19,True,True,True
QuadCurve2D_20,True,True,True
QuadCurve2D_Double_2,True,True,True
QuadCurve2D_Double_3,True,True,True
QuadCurve2D_Double_4,True,True,True
QuadCurve2D_Double_5,True,True,True
QuadCurve2D_Double_6,True,True,True
QuadCurve2D_Double_7,True,True,True
QuadCurve2D_Double_8,True,True,True
QuadCurve2D_Float_7,True,True,True
QuadCurve2D_Float_8,True,True,True
Rectangle2D_5,True,True,True
Rectangle2D_Double_1,True,True,True
Rectangle2D_Double_2,True,True,True
Rectangle2D_Double_3,True,True,True
Rectangle2D_Double_4,True,True,True
Rectangle2D_Float_5,True,True,True
RectangularShape_4,False,False,False
RectangularShape_6,True,True,True
RectangularShape_8,True,True,True
RoundRectangle2D_2,True,True,True
RoundRectangle2D_3,True,True,True
RoundRectangle2D_9,True,True,True
RoundRectangle2D_11,True,True,True
RoundRectangle2D_Double_2,True,True,True
RoundRectangle2D_Double_3,True,True,True
RoundRectangle2D_Double_4,True,True,True
RoundRectangle2D_Double_5,True,True,True
RoundRectangle2D_Double_6,True,True,True
RoundRectangle2D_Double_7,True,True,True
RoundRectangle2D_Double_11,True,True,True
RoundRectangle2D_Double_15,True,True,True
RoundRectangle2D_Float_4,True,True,True
RoundRectangle2D_Float_8,True,True,True
