ClassName,Method,Return Type,Description
AffineTransform,clone(),Object,Returns a copy of this AffineTransform object.
AffineTransform,concatenate(AffineTransform Tx),void,Concatenates an AffineTransform Tx to this AffineTransform Cx in the most commonly useful way to provide a new user space that is mapped to the former user space by Tx.
AffineTransform,createInverse(),AffineTransform,Returns an AffineTransform object representing the inverse transformation.
AffineTransform,createTransformedShape(Shape pSrc),Shape,Returns a new Shape object defined by the geometry of the specified Shape after it has been transformed by this transform.
AffineTransform,"deltaTransform(double[] srcPts, int srcOff, double[] dstPts, int dstOff, int numPts)",void,Transforms an array of relative distance vectors by this transform.
AffineTransform,"deltaTransform(Point2D ptSrc, Point2D ptDst)",Point2D,Transforms the relative distance vector specified by ptSrc and stores the result in ptDst.
AffineTransform,equals(Object obj),boolean,Returns true if this AffineTransform represents the same affine coordinate transform as the specified argument.
AffineTransform,getDeterminant(),double,Returns the determinant of the matrix representation of the transform.
AffineTransform,getMatrix(double[] flatmatrix),void,Retrieves the 6 specifiable values in the 3x3 affine transformation matrix and places them into an array of double precisions values.
AffineTransform,getQuadrantRotateInstance(int numquadrants),static AffineTransform,Returns a transform that rotates coordinates by the specified number of quadrants.
AffineTransform,"getQuadrantRotateInstance(int numquadrants, double anchorx, double anchory)",static AffineTransform,Returns a transform that rotates coordinates by the specified number of quadrants around the specified anchor point.
AffineTransform,getRotateInstance(double theta),static AffineTransform,Returns a transform representing a rotation transformation.
AffineTransform,"getRotateInstance(double vecx, double vecy)",static AffineTransform,Returns a transform that rotates coordinates according to a rotation vector.
AffineTransform,"getRotateInstance(double theta, double anchorx, double anchory)",static AffineTransform,Returns a transform that rotates coordinates around an anchor point.
AffineTransform,"getRotateInstance(double vecx, double vecy, double anchorx, double anchory)",static AffineTransform,Returns a transform that rotates coordinates around an anchor point according to a rotation vector.
AffineTransform,"getScaleInstance(double sx, double sy)",static AffineTransform,Returns a transform representing a scaling transformation.
AffineTransform,getScaleX(),double,Returns the X coordinate scaling element (m00) of the 3x3 affine transformation matrix.
AffineTransform,getScaleY(),double,Returns the Y coordinate scaling element (m11) of the 3x3 affine transformation matrix.
AffineTransform,"getShearInstance(double shx, double shy)",static AffineTransform,Returns a transform representing a shearing transformation.
AffineTransform,getShearX(),double,Returns the X coordinate shearing element (m01) of the 3x3 affine transformation matrix.
AffineTransform,getShearY(),double,Returns the Y coordinate shearing element (m10) of the 3x3 affine transformation matrix.
AffineTransform,"getTranslateInstance(double tx, double ty)",static AffineTransform,Returns a transform representing a translation transformation.
AffineTransform,getTranslateX(),double,Returns the X coordinate of the translation element (m02) of the 3x3 affine transformation matrix.
AffineTransform,getTranslateY(),double,Returns the Y coordinate of the translation element (m12) of the 3x3 affine transformation matrix.
AffineTransform,getType(),int,Retrieves the flag bits describing the conversion properties of this transform.
AffineTransform,hashCode(),int,Returns the hashcode for this transform.
AffineTransform,"inverseTransform(double[] srcPts, int srcOff, double[] dstPts, int dstOff, int numPts)",void,Inverse transforms an array of double precision coordinates by this transform.
AffineTransform,"inverseTransform(Point2D ptSrc, Point2D ptDst)",Point2D,Inverse transforms the specified ptSrc and stores the result in ptDst.
AffineTransform,invert(),void,Sets this transform to the inverse of itself.
AffineTransform,isIdentity(),boolean,Returns true if this AffineTransform is an identity transform.
AffineTransform,preConcatenate(AffineTransform Tx),void,Concatenates an AffineTransform Tx to this AffineTransform Cx in a less commonly used way such that Tx modifies the coordinate transformation relative to the absolute pixel space rather than relative to the existing user space.
AffineTransform,quadrantRotate(int numquadrants),void,Concatenates this transform with a transform that rotates coordinates by the specified number of quadrants.
AffineTransform,"quadrantRotate(int numquadrants, double anchorx, double anchory)",void,Concatenates this transform with a transform that rotates coordinates by the specified number of quadrants around the specified anchor point.
AffineTransform,rotate(double theta),void,Concatenates this transform with a rotation transformation.
