ClassName,Method,Return Type,Description
CodecFactoryHelper,extract(Any a),static CodecFactory,NULL
CodecFactoryHelper,id(),static String,NULL
CodecFactoryHelper,"insert(Any a, CodecFactory that)",static void,NULL
CodecFactoryHelper,narrow(Object obj),static CodecFactory,NULL
CodecFactoryHelper,read(InputStream istream),static CodecFactory,NULL
CodecFactoryHelper,type(),static TypeCode,NULL
CodecFactoryHelper,unchecked_narrow(Object obj),static CodecFactory,NULL
CodecFactoryHelper,"write(OutputStream ostream, CodecFactory value)",static void,NULL
ComponentIdHelper,extract(Any a),static int,NULL
ComponentIdHelper,id(),static String,NULL
ComponentIdHelper,"insert(Any a, int that)",static void,NULL
ComponentIdHelper,read(InputStream istream),static int,NULL
ComponentIdHelper,type(),static TypeCode,NULL
ComponentIdHelper,"write(OutputStream ostream, int value)",static void,NULL
IORHelper,extract(Any a),static IOR,NULL
IORHelper,id(),static String,NULL
IORHelper,"insert(Any a, IOR that)",static void,NULL
IORHelper,read(InputStream istream),static IOR,NULL
IORHelper,type(),static TypeCode,NULL
IORHelper,"write(OutputStream ostream, IOR value)",static void,NULL
IORHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
IORHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
IORHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
MultipleComponentProfileHelper,extract(Any a),static TaggedComponent[],NULL
MultipleComponentProfileHelper,id(),static String,NULL
MultipleComponentProfileHelper,"insert(Any a, TaggedComponent[] that)",static void,NULL
MultipleComponentProfileHelper,read(InputStream istream),static TaggedComponent[],NULL
MultipleComponentProfileHelper,type(),static TypeCode,NULL
MultipleComponentProfileHelper,"write(OutputStream ostream, TaggedComponent[] value)",static void,NULL
MultipleComponentProfileHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
MultipleComponentProfileHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
MultipleComponentProfileHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
ProfileIdHelper,extract(Any a),static int,NULL
ProfileIdHelper,id(),static String,NULL
ProfileIdHelper,"insert(Any a, int that)",static void,NULL
ProfileIdHelper,read(InputStream istream),static int,NULL
ProfileIdHelper,type(),static TypeCode,NULL
ProfileIdHelper,"write(OutputStream ostream, int value)",static void,NULL
ServiceContextHelper,extract(Any a),static ServiceContext,NULL
ServiceContextHelper,id(),static String,NULL
ServiceContextHelper,"insert(Any a, ServiceContext that)",static void,NULL
ServiceContextHelper,read(InputStream istream),static ServiceContext,NULL
ServiceContextHelper,type(),static TypeCode,NULL
ServiceContextHelper,"write(OutputStream ostream, ServiceContext value)",static void,NULL
ServiceContextHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
ServiceContextHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
ServiceContextHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
ServiceContextListHelper,extract(Any a),static ServiceContext[],NULL
ServiceContextListHelper,id(),static String,NULL
ServiceContextListHelper,"insert(Any a, ServiceContext[] that)",static void,NULL
ServiceContextListHelper,read(InputStream istream),static ServiceContext[],NULL
ServiceContextListHelper,type(),static TypeCode,NULL
ServiceContextListHelper,"write(OutputStream ostream, ServiceContext[] value)",static void,NULL
ServiceContextListHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
ServiceContextListHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
ServiceContextListHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
ServiceIdHelper,extract(Any a),static int,NULL
ServiceIdHelper,id(),static String,NULL
ServiceIdHelper,"insert(Any a, int that)",static void,NULL
ServiceIdHelper,read(InputStream istream),static int,NULL
ServiceIdHelper,type(),static TypeCode,NULL
ServiceIdHelper,"write(OutputStream ostream, int value)",static void,NULL
TaggedComponentHelper,extract(Any a),static TaggedComponent,NULL
TaggedComponentHelper,id(),static String,NULL
TaggedComponentHelper,"insert(Any a, TaggedComponent that)",static void,NULL
TaggedComponentHelper,read(InputStream istream),static TaggedComponent,NULL
TaggedComponentHelper,type(),static TypeCode,NULL
TaggedComponentHelper,"write(OutputStream ostream, TaggedComponent value)",static void,NULL
TaggedComponentHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
TaggedComponentHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
TaggedComponentHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
TaggedProfileHelper,extract(Any a),static TaggedProfile,NULL
TaggedProfileHelper,id(),static String,NULL
TaggedProfileHelper,"insert(Any a, TaggedProfile that)",static void,NULL
TaggedProfileHelper,read(InputStream istream),static TaggedProfile,NULL
TaggedProfileHelper,type(),static TypeCode,NULL
TaggedProfileHelper,"write(OutputStream ostream, TaggedProfile value)",static void,NULL
TaggedProfileHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
TaggedProfileHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
TaggedProfileHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
