Sample Number,ClassName,Snippet Number,Method,Exist
0,HandlerBase,1,void startDocument(),True
0,HandlerBase,2,void endDocument(),True
0,HandlerBase,3,"void startElement(String uri, String localName, String qName, Attributes atts)",False
0,HandlerBase,4,"void endElement(String uri, String localName, String qName)",False
0,HandlerBase,5,"void characters(char ch[], int start, int length)",False
1,InputSource,1,int getByteStream(),False
1,InputSource,2,int getCharacterStream(),False
1,InputSource,3,int getByteStream(String systemId),False
1,InputSource,4,int getCharacterStream(String systemId),False
1,InputSource,5,void setByteStream(InputStream byteStream),True
1,InputSource,6,void setCharacterStream(Reader characterStream),True
1,InputSource,7,"void setByteStream(InputStream byteStream, String systemId)",False
1,InputSource,8,"void setCharacterStream(Reader characterStream, String systemId)",False
1,InputSource,9,void setByteStream(URL url),False
1,InputSource,10,void setCharacterStream(URL url),False
1,InputSource,11,"void setByteStream(URL url, String baseSystemId)",False
1,InputSource,12,"void setCharacterStream(URL url, String baseSystemId)",False
1,InputSource,13,String getEncoding(),True
1,InputSource,14,void setEncoding(String encoding),True
1,InputSource,15,String getPublicId(),True
1,InputSource,16,void setPublicId(String publicId),True
1,InputSource,17,String getSystemId(),True
1,InputSource,18,void setSystemId(String systemId),True
1,InputSource,19,boolean getCertifiedText(),False
1,InputSource,20,void setCertifiedText(boolean certifiedText),False
