Sample Number,ClassName,Snippet Number,Method,Exist
0,AccessibleAttributeSequence,1,int getStartIndex(),False
0,AccessibleAttributeSequence,2,int getEndIndex(),False
0,AccessibleAttributeSequence,3,Object getAccessible(),False
0,AccessibleAttributeSequence,4,"String getText(int start, int end)",False
0,AccessibleAttributeSequence,5,int getIndexAtPoint(Point p),False
1,AccessibleBundle,1,String getKey(),False
1,AccessibleBundle,2,String toDisplayString(),True
1,AccessibleBundle,3,Object lookupResource(String key),False
1,AccessibleBundle,4,String toDisplayString(String resourceName),False
1,AccessibleBundle,5,AccessibleBundle getCurrentAccessibleBundle(),False
2,AccessibleContext,1,AccessibleState[] getAccessibleStateSet(),False
2,AccessibleContext,2,int getAccessibleIndexInParent(),True
2,AccessibleContext,3,AccessibleRole getAccessibleRole(),True
2,AccessibleContext,4,AccessibleRelationSet getAccessibleRelationSet(),True
2,AccessibleContext,5,AccessibleSelection getAccessibleSelection(),True
3,AccessibleHyperlink,1,AccessibleHyperlink[] getHyperlinks(),False
3,AccessibleHyperlink,2,int getAccessibleHyperlinkCount(),False
3,AccessibleHyperlink,3,AccessibleHyperlink getLink(int index),False
3,AccessibleHyperlink,4,int getIndexAtPoint(Point point),False
3,AccessibleHyperlink,5,boolean isValid(),True
4,AccessibleRelation,1,void setRelationType(String key),False
4,AccessibleRelation,2,void setTarget(Object target),True
4,AccessibleRelation,3,int getTargetCount(),False
4,AccessibleRelation,4,Object getTarget(int i),False
4,AccessibleRelation,5,String getRelationType(),False
5,AccessibleRelationSet,1,boolean add(javax.accessibility.AccessibleRelation relation),False
5,AccessibleRelationSet,2,boolean remove(javax.accessibility.AccessibleRelation relation),False
5,AccessibleRelationSet,3,java.util.Set<javax.accessibility.AccessibleRelation> getAll(),False
5,AccessibleRelationSet,4,int size(),True
5,AccessibleRelationSet,5,void clear(),True
6,AccessibleResourceBundle,1,void keySetChanged(),False
6,AccessibleResourceBundle,2,void resourceBundlesChanged(),False
7,AccessibleRole,1,String toDisplayString(),False
7,AccessibleRole,2,int getID(),False
7,AccessibleRole,3,AccessibleState getAccessibleStateSet(),False
7,AccessibleRole,4,AccessibleRelationSet getAccessibleRelationSet(),False
7,AccessibleRole,5,AccessibleComponent getComponent(),False
8,AccessibleState,1,Accessible getAccessibleComponent(),False
8,AccessibleState,2,Accessible getAccessibleParent(),False
8,AccessibleState,3,AccessibleStateSet getAccessibleStateSet(),False
8,AccessibleState,4,String toDisplayString(),False
8,AccessibleState,5,String toString(),False
10,AccessibleTextSequence,1,char charAt(int i),False
10,AccessibleTextSequence,2,int length(),False
10,AccessibleTextSequence,3,"String getText(int startIndex, int endIndex)",False
10,AccessibleTextSequence,4,int getIndexAtPoint(Point p),False
10,AccessibleTextSequence,5,int getCharCount(),False
