Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,CertPathTrustManagerParameters,1,CertPathTrustManagerParameters getParameters(),False,,NULL
0,CertPathTrustManagerParameters,2,void setParameters(CertPathParameters parameters),False,,NULL
0,CertPathTrustManagerParameters,3,boolean equals(Object obj),False,,NULL
0,CertPathTrustManagerParameters,4,int hashCode(),False,,NULL
0,CertPathTrustManagerParameters,5,String toString(),False,,NULL
1,ExtendedSSLSession,1,String getLocalPrincipal(),False,,NULL
1,ExtendedSSLSession,2,String getPeerPrincipal(),False,,NULL
1,ExtendedSSLSession,3,String getCipherSuite(),False,,NULL
1,ExtendedSSLSession,4,String getProtocol(),False,,NULL
1,ExtendedSSLSession,5,byte[] getId(),False,,NULL
2,HandshakeCompletedEvent,1,SSLSession getSession(),True,,"

getSession
public SSLSession getSession()
Returns the session that triggered this event.

Returns:
the SSLSession for this handshake


"
2,HandshakeCompletedEvent,2,String getCipherSuite(),True,,"

getCipherSuite
public String getCipherSuite()
Returns the cipher suite in use by the session which was produced
 by the handshake.  (This is a convenience method for
 getting the ciphersuite from the SSLsession.)

Returns:
the name of the cipher suite negotiated during this session.


"
2,HandshakeCompletedEvent,3,X509Certificate[] getLocalCertificates(),False,,NULL
2,HandshakeCompletedEvent,4,X509Certificate[] getPeerCertificates(),False,,NULL
2,HandshakeCompletedEvent,5,Principal getPeerPrincipal(),True,,"

getPeerPrincipal
public Principal getPeerPrincipal()
                           throws SSLPeerUnverifiedException
Returns the identity of the peer which was established as part of
 defining the session.

Returns:
the peer's principal. Returns an X500Principal of the
 end-entity certiticate for X509-based cipher suites, and
 KerberosPrincipal for Kerberos cipher suites.
Throws:
SSLPeerUnverifiedException - if the peer's identity has not
          been verified
Since:
1.5
See Also:
getPeerCertificates(), 
getLocalPrincipal()


"
3,HttpsURLConnection,1,void setHostnameVerifier(HostnameVerifier verifier),True,,"

setHostnameVerifier
public void setHostnameVerifier(HostnameVerifier v)
Sets the HostnameVerifier for this instance.
 
 New instances of this class inherit the default static hostname
 verifier set by setDefaultHostnameVerifier.  Calls to this method replace
 this object's HostnameVerifier.

Parameters:
v - the host name verifier
Throws:
IllegalArgumentException - if the HostnameVerifier
  parameter is null.
See Also:
getHostnameVerifier(), 
setDefaultHostnameVerifier(HostnameVerifier)


"
3,HttpsURLConnection,2,void setSSLSocketFactory(SSLSocketFactory factory),True,,"

setSSLSocketFactory
public void setSSLSocketFactory(SSLSocketFactory sf)
Sets the SSLSocketFactory to be used when this instance
 creates sockets for secure https URL connections.
 
 New instances of this class inherit the default static
 SSLSocketFactory set by
 setDefaultSSLSocketFactory.  Calls to this method replace
 this object's SSLSocketFactory.

Parameters:
sf - the SSL socket factory
Throws:
IllegalArgumentException - if the SSLSocketFactory
          parameter is null.
SecurityException - if a security manager exists and its
         checkSetFactory method does not allow
         a socket factory to be specified.
See Also:
getSSLSocketFactory()


"
3,HttpsURLConnection,3,void setDefaultSSLSocketFactory(SSLSocketFactory factory),True,,"

setDefaultSSLSocketFactory
public static void setDefaultSSLSocketFactory(SSLSocketFactory sf)
Sets the default SSLSocketFactory inherited by new
 instances of this class.
 
 The socket factories are used when creating sockets for secure
 https URL connections.

Parameters:
sf - the default SSL socket factory
Throws:
IllegalArgumentException - if the SSLSocketFactory
          parameter is null.
SecurityException - if a security manager exists and its
         checkSetFactory method does not allow
         a socket factory to be specified.
See Also:
getDefaultSSLSocketFactory()


"
3,HttpsURLConnection,4,void setDefaultHostnameVerifier(HostnameVerifier verifier),True,,"

setDefaultHostnameVerifier
public static void setDefaultHostnameVerifier(HostnameVerifier v)
Sets the default HostnameVerifier inherited by a
 new instance of this class.
 
 If this method is not called, the default
 HostnameVerifier assumes the connection should not
 be permitted.

Parameters:
v - the default host name verifier
Throws:
IllegalArgumentException - if the HostnameVerifier
          parameter is null.
SecurityException - if a security manager exists and its
         checkPermission method does not allow
         SSLPermission(""setHostnameVerifier"")
See Also:
getDefaultHostnameVerifier()


"
3,HttpsURLConnection,5,void setSSLSocketFactory(SSLSocketFactory factory),True,,"

setSSLSocketFactory
public void setSSLSocketFactory(SSLSocketFactory sf)
Sets the SSLSocketFactory to be used when this instance
 creates sockets for secure https URL connections.
 
 New instances of this class inherit the default static
 SSLSocketFactory set by
 setDefaultSSLSocketFactory.  Calls to this method replace
 this object's SSLSocketFactory.

Parameters:
sf - the SSL socket factory
Throws:
IllegalArgumentException - if the SSLSocketFactory
          parameter is null.
SecurityException - if a security manager exists and its
         checkSetFactory method does not allow
         a socket factory to be specified.
See Also:
getSSLSocketFactory()


"
4,KeyManagerFactory,1,KeyManagerFactory getInstance(String algorithm),True,,"

getInstance
public static final KeyManagerFactory getInstance(String algorithm)
                                           throws NoSuchAlgorithmException
Returns a KeyManagerFactory object that acts as a
 factory for key managers.

  This method traverses the list of registered security Providers,
 starting with the most preferred Provider.
 A new KeyManagerFactory object encapsulating the
 KeyManagerFactorySpi implementation from the first
 Provider that supports the specified algorithm is returned.

  Note that the list of registered providers may be retrieved via
 the Security.getProviders() method.

Parameters:
algorithm - the standard name of the requested algorithm.
          See the 
          Java Secure Socket Extension Reference Guide 
          for information about standard algorithm names.
Returns:
the new KeyManagerFactory object.
Throws:
NoSuchAlgorithmException - if no Provider supports a
          KeyManagerFactorySpi implementation for the
          specified algorithm.
NullPointerException - if algorithm is null.
See Also:
Provider


"
4,KeyManagerFactory,2,"void init(KeyStore ks, char[] password)",True,,"

init
public final void init(KeyStore ks,
                       char[] password)
                throws KeyStoreException,
                       NoSuchAlgorithmException,
                       UnrecoverableKeyException
Initializes this factory with a source of key material.
 
 The provider typically uses a KeyStore for obtaining
 key material for use during secure socket negotiations.
 The KeyStore is generally password-protected.
 
 For more flexible initialization, please see
 init(ManagerFactoryParameters).
 

Parameters:
ks - the key store or null
password - the password for recovering keys in the KeyStore
Throws:
KeyStoreException - if this operation fails
NoSuchAlgorithmException - if the specified algorithm is not
          available from the specified provider.
UnrecoverableKeyException - if the key cannot be recovered
          (e.g. the given password is wrong).


"
4,KeyManagerFactory,3,KeyManager[] getKeyManagers(),True,,"

getKeyManagers
public final KeyManager[] getKeyManagers()
Returns one key manager for each type of key material.

Returns:
the key managers
Throws:
IllegalStateException - if the KeyManagerFactory is not initialized


"
4,KeyManagerFactory,4,String getAlgorithm(),True,,"

getAlgorithm
public final String getAlgorithm()
Returns the algorithm name of this KeyManagerFactory object.

 This is the same name that was specified in one of the
 getInstance calls that created this
 KeyManagerFactory object.

Returns:
the algorithm name of this KeyManagerFactory object.


"
4,KeyManagerFactory,5,void init(ManagerFactoryParameters spec),True,,"

init
public final void init(ManagerFactoryParameters spec)
                throws InvalidAlgorithmParameterException
Initializes this factory with a source of provider-specific
 key material.
 
 In some cases, initialization parameters other than a keystore
 and password may be needed by a provider.  Users of that
 particular provider are expected to pass an implementation of
 the appropriate ManagerFactoryParameters as
 defined by the provider.  The provider can then call the
 specified methods in the ManagerFactoryParameters
 implementation to obtain the needed information.

Parameters:
spec - an implementation of a provider-specific parameter
          specification
Throws:
InvalidAlgorithmParameterException - if an error is encountered


"
5,KeyManagerFactorySpi,1,KeyManager[] engineGetKeyManagers(),True,,"

engineGetKeyManagers
protected abstract KeyManager[] engineGetKeyManagers()
Returns one key manager for each type of key material.

Returns:
the key managers
Throws:
IllegalStateException - if the KeyManagerFactorySpi is not initialized


"
5,KeyManagerFactorySpi,2,"void engineInit(KeyStore ks, char[] password)",True,,"

engineInit
protected abstract void engineInit(KeyStore ks,
                                   char[] password)
                            throws KeyStoreException,
                                   NoSuchAlgorithmException,
                                   UnrecoverableKeyException
Initializes this factory with a source of key material.

Parameters:
ks - the key store or null
password - the password for recovering keys
Throws:
KeyStoreException - if this operation fails
NoSuchAlgorithmException - if the specified algorithm is not
          available from the specified provider.
UnrecoverableKeyException - if the key cannot be recovered
See Also:
KeyManagerFactory.init(KeyStore, char[])


"
5,KeyManagerFactorySpi,3,void engineInit(ManagerFactoryParameters spec),True,,"

engineInit
protected abstract void engineInit(ManagerFactoryParameters spec)
                            throws InvalidAlgorithmParameterException
Initializes this factory with a source of key material.
 
 In some cases, initialization parameters other than a keystore
 and password may be needed by a provider.  Users of that
 particular provider are expected to pass an implementation of
 the appropriate ManagerFactoryParameters as
 defined by the provider.  The provider can then call the
 specified methods in the ManagerFactoryParameters
 implementation to obtain the needed information.

Parameters:
spec - an implementation of a provider-specific parameter
          specification
Throws:
InvalidAlgorithmParameterException - if there is problem
          with the parameters
See Also:
KeyManagerFactory.init(ManagerFactoryParameters spec)


"
5,KeyManagerFactorySpi,4,String engineToString(),False,,NULL
5,KeyManagerFactorySpi,5,KeyManagerFactorySpi(),False,,NULL
6,KeyStoreBuilderParameters,1,List<KeyStore.Builder> getKeyStoreBuilders(),False,,NULL
6,KeyStoreBuilderParameters,2,int hashCode(),False,,NULL
6,KeyStoreBuilderParameters,3,boolean equals(Object obj),False,,NULL
6,KeyStoreBuilderParameters,4,String toString(),False,,NULL
6,KeyStoreBuilderParameters,5,KeyStoreBuilderParameters(List<KeyStore.Builder> keyStoreBuilders),False,,NULL
7,SNIHostName,1,String getAsciiName(),True,,"

getAsciiName
public String getAsciiName()
Returns the StandardCharsets.US_ASCII-compliant hostname of
 this SNIHostName object.
 
 Note that, per
 RFC 6066, the
 returned hostname may be an internationalized domain name that
 contains A-labels. See
 RFC 5890
 for more information about the detailed A-label specification.

Returns:
the StandardCharsets.US_ASCII-compliant hostname
         of this SNIHostName object


"
7,SNIHostName,2,byte[] getEncoded(),False,,NULL
7,SNIHostName,3,boolean equals(Object obj),True,,"

equals
public boolean equals(Object other)
Compares this server name to the specified object.
 
 Per RFC 6066, DNS
 hostnames are case-insensitive.  Two server hostnames are equal if,
 and only if, they have the same name type, and the hostnames are
 equal in a case-independent comparison.

Overrides:
equals in class SNIServerName
Parameters:
other - the other server name object to compare with.
Returns:
true if, and only if, the other is considered
         equal to this instance
See Also:
Object.hashCode(), 
HashMap


"
7,SNIHostName,4,int hashCode(),True,,"

hashCode
public int hashCode()
Returns a hash code value for this SNIHostName.
 
 The hash code value is generated using the case-insensitive hostname
 of this SNIHostName.

Overrides:
hashCode in class SNIServerName
Returns:
a hash code value for this SNIHostName.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
7,SNIHostName,5,String toString(),True,,"

toString
public String toString()
Returns a string representation of the object, including the DNS
 hostname in this SNIHostName object.
 
 The exact details of the representation are unspecified and subject
 to change, but the following may be regarded as typical:
 
     ""type=host_name (0), value= <hostname>""
 
 The ""<hostname>"" is an ASCII representation of the hostname,
 which may contains A-labels.  For example, a returned value of an pseudo
 hostname may look like:
 
     ""type=host_name (0), value=www.example.com""
 
 or
 
     ""type=host_name (0), value=xn--fsqu00a.xn--0zwm56d""
 

 Please NOTE that the exact details of the representation are unspecified
 and subject to change.

Overrides:
toString in class SNIServerName
Returns:
a string representation of the object.


"
8,SNIMatcher,1,SNIMatcher clone(),False,,NULL
8,SNIMatcher,2,boolean matches(SNIServerName serverName),True,,"

matches
public abstract boolean matches(SNIServerName serverName)
Attempts to match the given SNIServerName.

Parameters:
serverName - the SNIServerName instance on which this matcher
         performs match operations
Returns:
true if, and only if, the matcher matches the
         given serverName
Throws:
NullPointerException - if serverName is null
IllegalArgumentException - if serverName is
         not of the given server name type of this matcher
See Also:
SNIServerName


"
8,SNIMatcher,3,int type(),False,,NULL
8,SNIMatcher,4,String toString(),False,,NULL
8,SNIMatcher,5,boolean equals(Object obj),False,,NULL
9,SNIServerName,1,String getType(),False,,NULL
9,SNIServerName,2,byte[] getEncoded(),True,,"

getEncoded
public final byte[] getEncoded()
Returns a copy of the encoded server name value of this server name.

Returns:
a copy of the encoded server name value of this server name


"
9,SNIServerName,3,String toString(),True,,"

toString
public String toString()
Returns a string representation of this server name, including the server
 name type and the encoded server name value in this
 SNIServerName object.
 
 The exact details of the representation are unspecified and subject
 to change, but the following may be regarded as typical:
 
     ""type= <name type>, value= <name value>""
 

 In this class, the format of ""<name type>"" is
 ""[LITERAL] (INTEGER)"", where the optional ""LITERAL"" is the literal
 name, and INTEGER is the integer value of the name type.  The format
 of ""<name value>"" is ""XX:...:XX"", where ""XX"" is the
 hexadecimal digit representation of a byte value. For example, a
 returned value of an pseudo server name may look like:
 
     ""type=(31), value=77:77:77:2E:65:78:61:6D:70:6C:65:2E:63:6E""
 
 or
 
     ""type=host_name (0), value=77:77:77:2E:65:78:61:6D:70:6C:65:2E:63:6E""
 

 Please NOTE that the exact details of the representation are unspecified
 and subject to change, and subclasses may override the method with
 their own formats.

Overrides:
toString in class Object
Returns:
a string representation of this server name


"
9,SNIServerName,4,boolean equals(Object obj),True,,"

equals
public boolean equals(Object other)
Indicates whether some other object is ""equal to"" this server name.

Overrides:
equals in class Object
Parameters:
other - the reference object with which to compare.
Returns:
true if, and only if, other is of the same class
         of this object, and has the same name type and
         encoded value as this server name.
See Also:
Object.hashCode(), 
HashMap


"
9,SNIServerName,5,int hashCode(),True,,"

hashCode
public int hashCode()
Returns a hash code value for this server name.
 
 The hash code value is generated using the name type and encoded
 value of this server name.

Overrides:
hashCode in class Object
Returns:
a hash code value for this server name.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
10,SSLContext,1,SSLContext getInstance(String protocol),True,,"

getInstance
public static SSLContext getInstance(String protocol)
                              throws NoSuchAlgorithmException
Returns a SSLContext object that implements the
 specified secure socket protocol.

  This method traverses the list of registered security Providers,
 starting with the most preferred Provider.
 A new SSLContext object encapsulating the
 SSLContextSpi implementation from the first
 Provider that supports the specified protocol is returned.

  Note that the list of registered providers may be retrieved via
 the Security.getProviders() method.

Parameters:
protocol - the standard name of the requested protocol.
          See the SSLContext section in the 
          Java Cryptography Architecture Standard Algorithm Name
          Documentation
          for information about standard protocol names.
Returns:
the new SSLContext object.
Throws:
NoSuchAlgorithmException - if no Provider supports a
          SSLContextSpi implementation for the
          specified protocol.
NullPointerException - if protocol is null.
See Also:
Provider


"
10,SSLContext,2,"void init(KeyManager[] km, TrustManager[] tm, SecureRandom random) throws KeyManagementException",True,,"

init
public final void init(KeyManager[] km,
                       TrustManager[] tm,
                       SecureRandom random)
                throws KeyManagementException
Initializes this context. Either of the first two parameters
 may be null in which case the installed security providers will
 be searched for the highest priority implementation of the
 appropriate factory. Likewise, the secure random parameter may
 be null in which case the default implementation will be used.
 
 Only the first instance of a particular key and/or trust manager
 implementation type in the array is used.  (For example, only
 the first javax.net.ssl.X509KeyManager in the array will be used.)

Parameters:
km - the sources of authentication keys or null
tm - the sources of peer authentication trust decisions or null
random - the source of randomness for this generator or null
Throws:
KeyManagementException - if this operation fails


"
10,SSLContext,3,SSLSocketFactory getSocketFactory(),True,,"

getSocketFactory
public final SSLSocketFactory getSocketFactory()
Returns a SocketFactory object for this
 context.

Returns:
the SocketFactory object
Throws:
IllegalStateException - if the SSLContextImpl requires
          initialization and the init() has not been called


"
10,SSLContext,4,SSLServerSocketFactory getServerSocketFactory(),True,,"

getServerSocketFactory
public final SSLServerSocketFactory getServerSocketFactory()
Returns a ServerSocketFactory object for
 this context.

Returns:
the ServerSocketFactory object
Throws:
IllegalStateException - if the SSLContextImpl requires
          initialization and the init() has not been called


"
10,SSLContext,5,SSLEngine createSSLEngine(),True,,"

createSSLEngine
public final SSLEngine createSSLEngine()
Creates a new SSLEngine using this context.
 
 Applications using this factory method are providing no hints
 for an internal session reuse strategy. If hints are desired,
 createSSLEngine(String, int) should be used
 instead.
 
 Some cipher suites (such as Kerberos) require remote hostname
 information, in which case this factory method should not be used.

Returns:
the SSLEngine object
Throws:
UnsupportedOperationException - if the underlying provider
          does not implement the operation.
IllegalStateException - if the SSLContextImpl requires
          initialization and the init() has not been called
Since:
1.5


"
11,SSLContextSpi,1,"SSLContextSpi engineInit(KeyManager[] km, TrustManager[] tm, SecureRandom sr)",False,,NULL
11,SSLContextSpi,2,SSLSocketFactory engineGetSocketFactory(),True,,"

engineGetSocketFactory
protected abstract SSLSocketFactory engineGetSocketFactory()
Returns a SocketFactory object for this
 context.

Returns:
the SocketFactory object
Throws:
IllegalStateException - if the SSLContextImpl requires
         initialization and the engineInit()
         has not been called
See Also:
SSLContext.getSocketFactory()


"
11,SSLContextSpi,3,SSLServerSocketFactory engineGetServerSocketFactory(),True,,"

engineGetServerSocketFactory
protected abstract SSLServerSocketFactory engineGetServerSocketFactory()
Returns a ServerSocketFactory object for
 this context.

Returns:
the ServerSocketFactory object
Throws:
IllegalStateException - if the SSLContextImpl requires
         initialization and the engineInit()
         has not been called
See Also:
SSLContext.getServerSocketFactory()


"
11,SSLContextSpi,4,SSLSessionContext engineGetServerSessionContext(),True,,"

engineGetServerSessionContext
protected abstract SSLSessionContext engineGetServerSessionContext()
Returns a server SSLSessionContext object for
 this context.

Returns:
the SSLSessionContext object
See Also:
SSLContext.getServerSessionContext()


"
11,SSLContextSpi,5,SSLSessionContext engineGetClientSessionContext(),True,,"

engineGetClientSessionContext
protected abstract SSLSessionContext engineGetClientSessionContext()
Returns a client SSLSessionContext object for
 this context.

Returns:
the SSLSessionContext object
See Also:
SSLContext.getClientSessionContext()


"
12,SSLEngine,1,void beginHandshake(),True,,"

beginHandshake
public abstract void beginHandshake()
                             throws SSLException
Initiates handshaking (initial or renegotiation) on this SSLEngine.
 
 This method is not needed for the initial handshake, as the
 wrap() and unwrap() methods will
 implicitly call this method if handshaking has not already begun.
 
 Note that the peer may also request a session renegotiation with
 this SSLEngine by sending the appropriate
 session renegotiate handshake message.
 
 Unlike the SSLSocket#startHandshake() method, this method does not block
 until handshaking is completed.
 
 To force a complete SSL/TLS session renegotiation, the current
 session should be invalidated prior to calling this method.
 
 Some protocols may not support multiple handshakes on an existing
 engine and may throw an SSLException.

Throws:
SSLException - if a problem was encountered while signaling the
          SSLEngine to begin a new handshake.
          See the class description for more information on
          engine closure.
IllegalStateException - if the client/server mode
          has not yet been set.
See Also:
SSLSession.invalidate()


"
12,SSLEngine,2,"SSLEngineResult wrap(ByteBuffer[] srcs, int offset, int length, ByteBuffer dst)",True,,"

wrap
public abstract SSLEngineResult wrap(ByteBuffer[] srcs,
                                     int offset,
                                     int length,
                                     ByteBuffer dst)
                              throws SSLException
Attempts to encode plaintext bytes from a subsequence of data
 buffers into SSL/TLS network data.  This ""gathering""
 operation encodes, in a single invocation, a sequence of bytes
 from one or more of a given sequence of buffers.  Gathering
 wraps are often useful when implementing network protocols or
 file formats that, for example, group data into segments
 consisting of one or more fixed-length headers followed by a
 variable-length body.  See
 GatheringByteChannel for more
 information on gathering, and GatheringByteChannel.write(ByteBuffer[],
 int, int) for more information on the subsequence
 behavior.
 
 Depending on the state of the SSLEngine, this method may produce
 network data without consuming any application data (for example,
 it may generate handshake data.)
 
 The application is responsible for reliably transporting the
 network data to the peer, and for ensuring that data created by
 multiple calls to wrap() is transported in the same order in which
 it was generated.  The application must properly synchronize
 multiple calls to this method.
 
 If this SSLEngine has not yet started its initial
 handshake, this method will automatically start the handshake.
 
 This method will attempt to produce SSL/TLS records, and will
 consume as much source data as possible, but will never consume
 more than the sum of the bytes remaining in each buffer.  Each
 ByteBuffer's position is updated to reflect the
 amount of data consumed or produced.  The limits remain the
 same.
 
 The underlying memory used by the srcs and
 dst ByteBuffers must not be the same.
 
 See the class description for more information on engine closure.

Parameters:
srcs - an array of ByteBuffers containing the
          outbound application data
offset - The offset within the buffer array of the first buffer from
          which bytes are to be retrieved; it must be non-negative
          and no larger than srcs.length
length - The maximum number of buffers to be accessed; it must be
          non-negative and no larger than
          srcs.length - offset
dst - a ByteBuffer to hold outbound network data
Returns:
an SSLEngineResult describing the result
          of this operation.
Throws:
SSLException - A problem was encountered while processing the
          data that caused the SSLEngine to abort.
          See the class description for more information on
          engine closure.
IndexOutOfBoundsException - if the preconditions on the offset and
          length parameters do not hold.
ReadOnlyBufferException - if the dst buffer is read-only.
IllegalArgumentException - if either srcs or dst
          is null, or if any element in the srcs
          subsequence specified is null.
IllegalStateException - if the client/server mode
          has not yet been set.
See Also:
GatheringByteChannel, 
GatheringByteChannel.write(
              ByteBuffer[], int, int)


"
12,SSLEngine,3,"SSLEngineResult unwrap(ByteBuffer src, ByteBuffer[] dsts, int offset, int length)",True,,"

unwrap
public abstract SSLEngineResult unwrap(ByteBuffer src,
                                       ByteBuffer[] dsts,
                                       int offset,
                                       int length)
                                throws SSLException
Attempts to decode SSL/TLS network data into a subsequence of
 plaintext application data buffers.  This ""scattering""
 operation decodes, in a single invocation, a sequence of bytes
 into one or more of a given sequence of buffers.  Scattering
 unwraps are often useful when implementing network protocols or
 file formats that, for example, group data into segments
 consisting of one or more fixed-length headers followed by a
 variable-length body.  See
 ScatteringByteChannel for more
 information on scattering, and ScatteringByteChannel.read(ByteBuffer[],
 int, int) for more information on the subsequence
 behavior.
 
 Depending on the state of the SSLEngine, this method may consume
 network data without producing any application data (for example,
 it may consume handshake data.)
 
 The application is responsible for reliably obtaining the network
 data from the peer, and for invoking unwrap() on the data in the
 order it was received.  The application must properly synchronize
 multiple calls to this method.
 
 If this SSLEngine has not yet started its initial
 handshake, this method will automatically start the handshake.
 
 This method will attempt to consume one complete SSL/TLS network
 packet, but will never consume more than the sum of the bytes
 remaining in the buffers.  Each ByteBuffer's
 position is updated to reflect the amount of data consumed or
 produced.  The limits remain the same.
 
 The underlying memory used by the src and
 dsts ByteBuffers must not be the same.
 
 The inbound network buffer may be modified as a result of this
 call:  therefore if the network data packet is required for some
 secondary purpose, the data should be duplicated before calling this
 method.  Note:  the network data will not be useful to a second
 SSLEngine, as each SSLEngine contains unique random state which
 influences the SSL/TLS messages.
 
 See the class description for more information on engine closure.

Parameters:
src - a ByteBuffer containing inbound network data.
dsts - an array of ByteBuffers to hold inbound
          application data.
offset - The offset within the buffer array of the first buffer from
          which bytes are to be transferred; it must be non-negative
          and no larger than dsts.length.
length - The maximum number of buffers to be accessed; it must be
          non-negative and no larger than
          dsts.length - offset.
Returns:
an SSLEngineResult describing the result
          of this operation.
Throws:
SSLException - A problem was encountered while processing the
          data that caused the SSLEngine to abort.
          See the class description for more information on
          engine closure.
IndexOutOfBoundsException - If the preconditions on the offset and
          length parameters do not hold.
ReadOnlyBufferException - if any of the dst buffers are read-only.
IllegalArgumentException - if either src or dsts
          is null, or if any element in the dsts
          subsequence specified is null.
IllegalStateException - if the client/server mode
          has not yet been set.
See Also:
ScatteringByteChannel, 
ScatteringByteChannel.read(
              ByteBuffer[], int, int)


"
