Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractDocument,1,void putPropertyChangeListener(PropertyChangeListener l),False
0,AbstractDocument,2,void removePropertyChangeListener(PropertyChangeListener l),False
0,AbstractDocument,3,void firePropertyChange(PropertyChangeEvent evt),False
0,AbstractDocument,4,void setDocumentFilter(DocumentFilter f),True
0,AbstractDocument,5,DocumentFilter getDocumentFilter(),True
1,AbstractDocument.ElementEdit,1,void setNextEdit(Edit edit),False
1,AbstractDocument.ElementEdit,2,Edit getNextEdit(),False
1,AbstractDocument.ElementEdit,3,void setPreviousEdit(Edit edit),False
1,AbstractDocument.ElementEdit,4,Edit getPreviousEdit(),False
1,AbstractDocument.ElementEdit,5,void setEdit(Edit edit),False
2,AbstractWriter,1,"void write(char cbuf[], int off, int len)",False
2,AbstractWriter,2,void write(int c),False
2,AbstractWriter,3,"void write(String s, int off, int len)",False
2,AbstractWriter,4,void flush(),False
2,AbstractWriter,5,void close(),False
3,AsyncBoxView,1,boolean isEditable(),False
3,AsyncBoxView,2,void setEditable(boolean b),False
3,AsyncBoxView,3,void setViewportView(JComponent view),False
3,AsyncBoxView,4,JComponent getViewportView(),False
3,AsyncBoxView,5,void setViewPosition(Point p),False
4,BoxView,1,int getBaseline(int y),False
4,BoxView,2,int getLeading(),False
4,BoxView,3,int getTrailing(),False
4,BoxView,4,int getAscent(),False
4,BoxView,5,int getDescent(),False
5,ComponentView,1,ComponentView(),False
5,ComponentView,2,void addNotify(),False
5,ComponentView,3,void removeNotify(),False
5,ComponentView,4,void paint(Graphics g),False
5,ComponentView,5,void update(Graphics g),False
6,CompositeView,1,int getViewCount(),True
6,CompositeView,2,View getView(int index),True
6,CompositeView,3,int getViewIndex(View view),False
6,CompositeView,4,void add(View view),False
6,CompositeView,5,void remove(int index),False
7,DateFormatter,1,void setFormats(String[] formats),False
7,DateFormatter,2,String[] getFormats(),False
7,DateFormatter,3,void setCalendar(Calendar calendar),False
7,DateFormatter,4,Calendar getCalendar(),False
7,DateFormatter,5,void setOverwriteInput(boolean overwriteInput),False
7,DateFormatter,6,boolean getOverwriteInput(),False
7,DateFormatter,7,void setFormat(int format),False
7,DateFormatter,8,int getFormat(),False
7,DateFormatter,9,void setCommitsOnValidEdit(boolean commitsOnValidEdit),False
7,DateFormatter,10,boolean getCommitsOnValidEdit(),False
7,DateFormatter,11,void setErrorMsg(String errorMsg),False
7,DateFormatter,12,String getErrorMsg(),False
7,DateFormatter,13,void setErrorMsgEnabled(boolean errorMsgEnabled),False
7,DateFormatter,14,boolean isErrorMsgEnabled(),False
7,DateFormatter,15,void setOverwriteMode(boolean overwriteMode),False
7,DateFormatter,16,boolean isOverwriteMode(),False
7,DateFormatter,17,void setCommitsOnValidEdit(boolean commitsOnValidEdit),False
7,DateFormatter,18,boolean getCommitsOnValidEdit(),False
7,DateFormatter,19,void setErrorMsg(String errorMsg),False
7,DateFormatter,20,String getErrorMsg(),False
7,DateFormatter,21,void setErrorMsgEnabled(boolean errorMsgEnabled),False
