Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Authenticator,1,Authenticator getDefault(),False,NULL
0,Authenticator,2,void setDefault(Authenticator a),True,Sets the authenticator that will be used by the networking code when a proxy or an HTTP server asks for authentication.
0,Authenticator,3,PasswordAuthentication getPasswordAuthentication(),True,Called when password authorization is needed.
0,Authenticator,4,"void requestPasswordAuthentication(final String host, final String prompt, final String defaultUserName, final String loginService, final String protocol, final String serverName, final int serverPort, final String realm, final String scheme, final String url, final String requestingApp, final String callbackClass)",False,NULL
0,Authenticator,5,"void requestPasswordAuthenticationUsingDialog(final String host, final String prompt, final String defaultUserName, final String loginService, final String protocol, final String serverName, final int serverPort, final String realm, final String scheme, final String url, final String requestingApp, final String callbackClass)",False,NULL
1,CacheRequest,1,boolean add(E e),False,NULL
1,CacheRequest,2,boolean addAll(Collection<? extends E> c),False,NULL
1,CacheRequest,3,void clear(),False,NULL
1,CacheRequest,4,boolean contains(Object o),False,NULL
1,CacheRequest,5,boolean containsAll(Collection<?> c),False,NULL
2,CacheResponse,1,CacheResponse getResponse(),False,NULL
2,CacheResponse,2,long getCreationTime(),False,NULL
2,CacheResponse,3,long getLastModified(),False,NULL
2,CacheResponse,4,long getExpirationTime(),False,NULL
2,CacheResponse,5,boolean isExpired(),False,NULL
3,ContentHandler,1,Object getContent(URLConnection urlc) throws IOException,True,"Given a URL connect stream positioned at the beginning of the representation of an object, this method reads that stream and creates an object from it."
3,ContentHandler,2,"Object getContent(URLConnection urlc, Class[] classes) throws IOException",True,"Given a URL connect stream positioned at the beginning of the representation of an object, this method reads that stream and creates an object that matches one of the types specified."
3,ContentHandler,3,"Object getContent(URLConnection urlc, Class[] classes, Object handlers) throws IOException",False,NULL
3,ContentHandler,4,"Object getContent(URLConnection urlc, Class[] classes, Object handlers, int depth) throws IOException",False,NULL
3,ContentHandler,5,"Object getContent(URLConnection urlc, Class[] classes, Object handlers, int depth, URLStreamHandlerFactory context) throws IOException",False,NULL
4,CookieHandler,1,CookieHandler getDefault(),True,Gets the system-wide cookie handler.
4,CookieHandler,2,void setDefault(CookieHandler newDefault),True,Sets (or unsets) the system-wide cookie handler.
4,CookieHandler,3,List<URI> getURIs(),False,NULL
4,CookieHandler,4,"Map<String, List<String>> get(URI uri, Map<String, List<String>> requestHeaders)",False,NULL
4,CookieHandler,5,"void put(URI uri, Map<String, List<String>> responseHeaders)",True,"Sets all the applicable cookies, examples are response header fields that are named Set-Cookie2, present in the response headers into a cookie cache."
5,CookieManager,1,CookieManager(),False,NULL
5,CookieManager,2,void setCookiePolicy(CookiePolicy cookiePolicy),True,To set the cookie policy of this cookie manager.
5,CookieManager,3,CookiePolicy getCookiePolicy(),False,NULL
5,CookieManager,4,"Map<String, List<String>> get(URI uri, Map<String, List<String>> requestHeaders)",False,NULL
5,CookieManager,5,"Map<String, List<String>> put(URI uri, Map<String, List<String>> responseHeaders)",False,NULL
