FileName,UsedPackage
AbstractAction_2,True
AbstractAction_3,True
AbstractAction_4,True
AbstractAction_5,True
AbstractButton_1,False
AbstractButton_2,False
AbstractButton_3,False
AbstractButton_4,False
AbstractButton_5,False
AbstractCellEditor_1,True
AbstractCellEditor_3,True
AbstractCellEditor_4,True
AbstractCellEditor_5,True
AbstractSpinnerModel_5,True
ActionMap_1,True
ActionMap_2,True
BorderFactory_1,True
BorderFactory_2,True
BorderFactory_3,True
BoxLayout_2,True
BoxLayout_3,True
BoxLayout_4,True
BoxLayout_5,True
BoxLayout_6,False
BoxLayout_7,True
BoxLayout_8,True
BoxLayout_9,True
BoxLayout_10,True
BoxLayout_11,True
ButtonGroup_2,True
ButtonGroup_3,True
ButtonGroup_4,True
ComponentInputMap_2,False
DebugGraphics_1,False
DebugGraphics_2,False
DebugGraphics_3,False
DebugGraphics_4,False
DebugGraphics_5,False
DefaultBoundedRangeModel_1,True
DefaultBoundedRangeModel_2,True
DefaultBoundedRangeModel_3,True
DefaultBoundedRangeModel_4,True
DefaultBoundedRangeModel_5,True
DefaultBoundedRangeModel_7,True
DefaultBoundedRangeModel_8,True
DefaultBoundedRangeModel_9,True
DefaultBoundedRangeModel_10,True
DefaultBoundedRangeModel_11,True
DefaultBoundedRangeModel_12,True
DefaultBoundedRangeModel_13,True
DefaultButtonModel_1,True
DefaultButtonModel_2,True
DefaultButtonModel_3,False
DefaultButtonModel_4,True
DefaultButtonModel_5,False
DefaultButtonModel_6,True
DefaultButtonModel_7,True
DefaultButtonModel_8,False
DefaultButtonModel_9,True
DefaultButtonModel_10,False
DefaultCellEditor_1,True
DefaultCellEditor_2,True
DefaultCellEditor_3,True
DefaultCellEditor_4,True
DefaultComboBoxModel_2,True
DefaultComboBoxModel_4,True
DefaultComboBoxModel_6,True
DefaultComboBoxModel_7,True
DefaultComboBoxModel_8,False
DefaultComboBoxModel_12,True
DefaultComboBoxModel_13,False
DefaultComboBoxModel_18,True
DefaultComboBoxModel_19,False
DefaultComboBoxModel_23,True
DefaultComboBoxModel_24,False
DefaultComboBoxModel_28,True
DefaultComboBoxModel_29,False
DefaultListModel_2,True
DefaultListModel_3,True
DefaultListModel_4,True
DefaultListModel_5,True
DefaultListSelectionModel_1,True
DefaultListSelectionModel_2,True
DefaultListSelectionModel_3,True
DefaultListSelectionModel_4,False
DefaultListSelectionModel_5,True
DefaultListSelectionModel_6,True
DefaultListSelectionModel_7,True
DefaultListSelectionModel_8,True
DefaultListSelectionModel_9,True
DefaultListSelectionModel_10,True
DefaultListSelectionModel_11,True
DefaultListSelectionModel_12,True
DefaultListSelectionModel_13,True
DefaultListSelectionModel_22,True
DefaultRowSorter_ModelWrapper_2,False
DefaultRowSorter_ModelWrapper_4,False
DefaultRowSorter_ModelWrapper_5,True
DefaultSingleSelectionModel_3,True
DefaultSingleSelectionModel_16,False
ImageIcon_6,True
ImageIcon_7,True
ImageIcon_8,True
ImageIcon_9,True
ImageIcon_11,True
ImageIcon_12,True
ImageIcon_13,True
ImageIcon_16,True
ImageIcon_17,True
InputVerifier_1,True
InputVerifier_4,True
JCheckBoxMenuItem_8,True
JCheckBoxMenuItem_9,True
JColorChooser_1,True
JComboBox_1,True
JComboBox_2,False
JComboBox_3,True
JComboBox_4,True
JComboBox_5,True
JComboBox_7,True
JComboBox_9,True
JComboBox_10,True
JComboBox_11,True
JComboBox_14,True
JComboBox_15,False
JComboBox_18,True
JComboBox_19,False
JComboBox_20,True
JComboBox_21,True
JComboBox_22,True
JComboBox_23,True
JComboBox_24,True
JComboBox_25,True
JComboBox_30,True
JComponent_4,False
JComponent_5,False
JDesktopPane_2,True
JDesktopPane_3,False
JDesktopPane_7,True
JDesktopPane_8,False
JEditorPane_1,True
JEditorPane_4,True
JEditorPane_5,True
JEditorPane_6,True
JEditorPane_7,True
JEditorPane_9,True
JEditorPane_15,True
JEditorPane_16,True
JFileChooser_1,True
JFileChooser_2,True
JFileChooser_3,True
JFileChooser_4,True
JFileChooser_5,True
JFileChooser_6,True
JFileChooser_7,True
JFileChooser_8,True
JFileChooser_10,True
JFileChooser_11,True
JFileChooser_12,True
JFileChooser_14,True
JFileChooser_15,True
JFileChooser_16,True
JFileChooser_17,True
JFileChooser_18,False
JFileChooser_19,True
JFileChooser_20,True
JFileChooser_21,True
JFileChooser_22,True
JFileChooser_27,True
JFormattedTextField_3,True
JFormattedTextField_4,True
JFormattedTextField_9,True
JFormattedTextField_10,True
JFormattedTextField_AbstractFormatter_1,False
JFormattedTextField_AbstractFormatter_2,False
JFormattedTextField_AbstractFormatter_3,False
JFormattedTextField_AbstractFormatter_4,False
JFormattedTextField_AbstractFormatter_5,False
JFrame_5,True
JFrame_7,True
JFrame_10,True
JFrame_11,True
JFrame_12,True
JFrame_19,True
JInternalFrame_4,True
JInternalFrame_5,True
JLabel_1,True
JLabel_2,True
JLabel_3,True
JLabel_4,True
JLayeredPane_8,True
JLayeredPane_12,True
JList_1,True
JList_3,True
JList_4,True
JList_5,True
JMenu_4,True
JMenu_5,True
JMenu_32,True
JMenuBar_1,True
JMenuBar_2,True
JMenuBar_3,True
JMenuItem_3,True
JMenuItem_13,True
JMenuItem_14,True
JPasswordField_3,True
JPasswordField_4,True
JPasswordField_6,True
JPasswordField_7,True
JPopupMenu_1,True
JPopupMenu_6,True
JPopupMenu_7,True
JPopupMenu_12,True
JPopupMenu_13,True
JPopupMenu_14,True
JProgressBar_1,True
JProgressBar_2,True
JProgressBar_3,True
JProgressBar_4,True
JProgressBar_5,True
JProgressBar_6,True
JProgressBar_7,True
JProgressBar_8,True
JProgressBar_9,True
JProgressBar_10,True
JProgressBar_11,True
JProgressBar_12,True
JScrollBar_1,True
JScrollBar_2,True
JScrollBar_3,True
JScrollBar_4,True
JScrollBar_5,True
JScrollBar_6,True
JScrollBar_8,True
JScrollBar_9,True
JScrollBar_10,True
JScrollBar_11,True
JScrollBar_12,True
JScrollBar_13,True
JScrollBar_14,True
JScrollBar_15,True
JScrollBar_16,True
JScrollBar_18,True
JScrollBar_19,True
JScrollBar_20,True
JScrollBar_21,True
JScrollBar_22,True
JScrollBar_23,True
JScrollBar_24,True
JScrollBar_25,True
JScrollBar_26,True
JScrollBar_27,True
JScrollBar_28,True
JScrollBar_29,True
JScrollBar_30,True
JScrollBar_31,True
JScrollPane_1,True
JScrollPane_2,True
JScrollPane_3,True
JScrollPane_4,True
JScrollPane_9,True
JScrollPane_26,True
JSeparator_1,True
JSeparator_2,True
JSlider_1,True
JSlider_2,True
JSlider_8,True
JSpinner_1,True
JSpinner_2,True
JSpinner_3,True
JSpinner_4,True
JSpinner_5,True
JSpinner_6,True
JSpinner_11,True
JSpinner_12,True
JSpinner_DefaultEditor_3,False
JTabbedPane_2,True
JTabbedPane_3,True
JTabbedPane_4,True
JTabbedPane_5,True
JTable_1,True
JTable_2,True
JTable_3,True
JTable_4,True
JTextArea_1,True
JTextArea_8,True
JTextArea_9,True
JTextArea_10,True
JTextArea_11,True
JTextArea_12,True
JTextArea_13,True
JTextArea_14,True
JTextArea_15,True
JTextArea_20,True
JTextField_4,True
JToggleButton_ToggleButtonModel_1,False
JToggleButton_ToggleButtonModel_2,True
JToolTip_1,True
JToolTip_2,True
JTree_1,True
JTree_2,True
JTree_5,True
JTree_6,True
JTree_7,True
JTree_8,True
JTree_11,True
JTree_12,True
JTree_15,True
JTree_16,True
JTree_21,True
JTree_22,True
JTree_23,True
JTree_25,True
JTree_26,True
JTree_27,True
JTree_28,True
JTree_31,True
JTree_32,True
JTree_EmptySelectionModel_10,False
JTree_EmptySelectionModel_14,False
JViewport_3,True
JViewport_4,True
JViewport_5,True
JViewport_6,True
JViewport_19,True
JViewport_22,True
KeyStroke_2,True
KeyStroke_3,True
OverlayLayout_1,True
OverlayLayout_2,True
OverlayLayout_3,False
OverlayLayout_4,True
OverlayLayout_5,True
Popup_2,True
ProgressMonitor_1,True
ProgressMonitor_2,True
ProgressMonitor_3,True
ProgressMonitor_4,True
ProgressMonitor_5,True
ProgressMonitorInputStream_1,True
ProgressMonitorInputStream_3,True
ProgressMonitorInputStream_5,True
RepaintManager_4,True
