ClassName,Method,Return Type,Description
RMIConnectionImpl,"addNotificationListener(ObjectName name, ObjectName listener, MarshalledObject filter, MarshalledObject handback, Subject delegationSubject)",void,"Handles the method MBeanServerConnection.addNotificationListener(ObjectName, ObjectName, NotificationFilter, Object)."
RMIConnectionImpl,"addNotificationListeners(ObjectName[] names, MarshalledObject[] filters, Subject[] delegationSubjects)",Integer[],"Handles the method MBeanServerConnection.addNotificationListener(ObjectName, NotificationListener, NotificationFilter, Object)."
RMIConnectionImpl,close(),void,Closes this connection.
RMIConnectionImpl,"createMBean(String className, ObjectName name, MarshalledObject params, String[] signature, Subject delegationSubject)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, Object[], String[])."
RMIConnectionImpl,"createMBean(String className, ObjectName name, ObjectName loaderName, MarshalledObject params, String[] signature, Subject delegationSubject)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, ObjectName, Object[], String[])."
RMIConnectionImpl,"createMBean(String className, ObjectName name, ObjectName loaderName, Subject delegationSubject)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, ObjectName)."
RMIConnectionImpl,"createMBean(String className, ObjectName name, Subject delegationSubject)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName)."
RMIConnectionImpl,"fetchNotifications(long clientSequenceNumber, int maxNotifications, long timeout)",NotificationResult,Retrieves notifications from the connector server.
RMIConnectionImpl,"getAttribute(ObjectName name, String attribute, Subject delegationSubject)",Object,"Handles the method MBeanServerConnection.getAttribute(ObjectName, String)."
RMIConnectionImpl,"getAttributes(ObjectName name, String[] attributes, Subject delegationSubject)",AttributeList,"Handles the method MBeanServerConnection.getAttributes(ObjectName, String[])."
RMIConnectionImpl,getConnectionId(),String,Returns the connection ID.
RMIConnectionImpl,getDefaultDomain(Subject delegationSubject),String,Handles the method MBeanServerConnection.getDefaultDomain().
RMIConnectionImpl,getDomains(Subject delegationSubject),String[],Handles the method MBeanServerConnection.getDomains().
RMIConnectionImpl,getMBeanCount(Subject delegationSubject),Integer,Handles the method MBeanServerConnection.getMBeanCount().
RMIConnectionImpl,"getMBeanInfo(ObjectName name, Subject delegationSubject)",MBeanInfo,Handles the method MBeanServerConnection.getMBeanInfo(ObjectName).
RMIConnectionImpl,"getObjectInstance(ObjectName name, Subject delegationSubject)",ObjectInstance,Handles the method MBeanServerConnection.getObjectInstance(ObjectName).
RMIConnectionImpl,"invoke(ObjectName name, String operationName, MarshalledObject params, String[] signature, Subject delegationSubject)",Object,"Handles the method MBeanServerConnection.invoke(ObjectName, String, Object[], String[])."
RMIConnectionImpl,"isInstanceOf(ObjectName name, String className, Subject delegationSubject)",boolean,"Handles the method MBeanServerConnection.isInstanceOf(ObjectName, String)."
RMIConnectionImpl,"isRegistered(ObjectName name, Subject delegationSubject)",boolean,Handles the method MBeanServerConnection.isRegistered(ObjectName).
RMIConnectionImpl,"queryMBeans(ObjectName name, MarshalledObject query, Subject delegationSubject)",Set<ObjectInstance>,"Handles the method MBeanServerConnection.queryMBeans(ObjectName, QueryExp)."
RMIConnectionImpl,"queryNames(ObjectName name, MarshalledObject query, Subject delegationSubject)",Set<ObjectName>,"Handles the method MBeanServerConnection.queryNames(ObjectName, QueryExp)."
RMIConnectionImpl,"removeNotificationListener(ObjectName name, ObjectName listener, MarshalledObject filter, MarshalledObject handback, Subject delegationSubject)",void,"Handles the method MBeanServerConnection.removeNotificationListener(ObjectName, ObjectName, NotificationFilter, Object)."
RMIConnectionImpl,"removeNotificationListener(ObjectName name, ObjectName listener, Subject delegationSubject)",void,"Handles the method MBeanServerConnection.removeNotificationListener(ObjectName, ObjectName)."
RMIConnectionImpl,"removeNotificationListeners(ObjectName name, Integer[] listenerIDs, Subject delegationSubject)",void,"Handles the removeNotificationListener(ObjectName, NotificationListener) and removeNotificationListener(ObjectName, NotificationListener, NotificationFilter, Object) methods."
RMIConnectionImpl,"setAttribute(ObjectName name, MarshalledObject attribute, Subject delegationSubject)",void,"Handles the method MBeanServerConnection.setAttribute(ObjectName, Attribute)."
RMIConnectionImpl,"setAttributes(ObjectName name, MarshalledObject attributes, Subject delegationSubject)",AttributeList,"Handles the method MBeanServerConnection.setAttributes(ObjectName, AttributeList)."
RMIConnectionImpl,toString(),String,Returns a string representation of this object.
RMIConnectionImpl,unreferenced(),void,"Called by the RMI runtime sometime after the runtime determines that the reference list, the list of clients referencing the remote object, becomes empty."
RMIConnectionImpl,"unregisterMBean(ObjectName name, Subject delegationSubject)",void,Handles the method MBeanServerConnection.unregisterMBean(ObjectName).
RMIConnectionImpl_Stub,"addNotificationListener(ObjectName $param_ObjectName_1, ObjectName $param_ObjectName_2, MarshalledObject $param_MarshalledObject_3, MarshalledObject $param_MarshalledObject_4, Subject $param_Subject_5)",void,"Handles the method MBeanServerConnection.addNotificationListener(ObjectName, ObjectName, NotificationFilter, Object)."
RMIConnectionImpl_Stub,"addNotificationListeners(ObjectName[] $param_arrayOf_ObjectName_1, MarshalledObject[] $param_arrayOf_MarshalledObject_2, Subject[] $param_arrayOf_Subject_3)",Integer[],"Handles the method MBeanServerConnection.addNotificationListener(ObjectName, NotificationListener, NotificationFilter, Object)."
RMIConnectionImpl_Stub,close(),void,Closes this connection.
RMIConnectionImpl_Stub,"createMBean(String $param_String_1, ObjectName $param_ObjectName_2, MarshalledObject $param_MarshalledObject_3, String[] $param_arrayOf_String_4, Subject $param_Subject_5)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, Object[], String[])."
RMIConnectionImpl_Stub,"createMBean(String $param_String_1, ObjectName $param_ObjectName_2, ObjectName $param_ObjectName_3, MarshalledObject $param_MarshalledObject_4, String[] $param_arrayOf_String_5, Subject $param_Subject_6)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, ObjectName, Object[], String[])."
RMIConnectionImpl_Stub,"createMBean(String $param_String_1, ObjectName $param_ObjectName_2, ObjectName $param_ObjectName_3, Subject $param_Subject_4)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName, ObjectName)."
RMIConnectionImpl_Stub,"createMBean(String $param_String_1, ObjectName $param_ObjectName_2, Subject $param_Subject_3)",ObjectInstance,"Handles the method MBeanServerConnection.createMBean(String, ObjectName)."
RMIConnectionImpl_Stub,"fetchNotifications(long $param_long_1, int $param_int_2, long $param_long_3)",NotificationResult,Retrieves notifications from the connector server.
RMIConnectionImpl_Stub,"getAttribute(ObjectName $param_ObjectName_1, String $param_String_2, Subject $param_Subject_3)",Object,"Handles the method MBeanServerConnection.getAttribute(ObjectName, String)."
RMIConnectionImpl_Stub,"getAttributes(ObjectName $param_ObjectName_1, String[] $param_arrayOf_String_2, Subject $param_Subject_3)",AttributeList,"Handles the method MBeanServerConnection.getAttributes(ObjectName, String[])."
RMIConnectionImpl_Stub,getConnectionId(),String,Returns the connection ID.
RMIConnectionImpl_Stub,getDefaultDomain(Subject $param_Subject_1),String,Handles the method MBeanServerConnection.getDefaultDomain().
RMIConnectionImpl_Stub,getDomains(Subject $param_Subject_1),String[],Handles the method MBeanServerConnection.getDomains().
RMIConnectionImpl_Stub,getMBeanCount(Subject $param_Subject_1),Integer,Handles the method MBeanServerConnection.getMBeanCount().
RMIConnectionImpl_Stub,"getMBeanInfo(ObjectName $param_ObjectName_1, Subject $param_Subject_2)",MBeanInfo,Handles the method MBeanServerConnection.getMBeanInfo(ObjectName).
RMIConnectionImpl_Stub,"getObjectInstance(ObjectName $param_ObjectName_1, Subject $param_Subject_2)",ObjectInstance,Handles the method MBeanServerConnection.getObjectInstance(ObjectName).
RMIConnectionImpl_Stub,"invoke(ObjectName $param_ObjectName_1, String $param_String_2, MarshalledObject $param_MarshalledObject_3, String[] $param_arrayOf_String_4, Subject $param_Subject_5)",Object,"Handles the method MBeanServerConnection.invoke(ObjectName, String, Object[], String[])."
RMIConnectionImpl_Stub,"isInstanceOf(ObjectName $param_ObjectName_1, String $param_String_2, Subject $param_Subject_3)",boolean,"Handles the method MBeanServerConnection.isInstanceOf(ObjectName, String)."
RMIConnectionImpl_Stub,"isRegistered(ObjectName $param_ObjectName_1, Subject $param_Subject_2)",boolean,Handles the method MBeanServerConnection.isRegistered(ObjectName).
RMIConnectionImpl_Stub,"queryMBeans(ObjectName $param_ObjectName_1, MarshalledObject $param_MarshalledObject_2, Subject $param_Subject_3)",Set,"Handles the method MBeanServerConnection.queryMBeans(ObjectName, QueryExp)."
