Sample Number,ClassName,Snippet Number,Method,Exist
0,X500Principal,1,String getName(),True
0,X500Principal,2,byte[] getEncoded(),True
0,X500Principal,3,String getName(String format),True
0,X500Principal,4,String toString(),True
0,X500Principal,5,boolean equals(Object o),True
1,X500PrivateCredential,1,PrivateKey getPrivateKey(),True
1,X500PrivateCredential,2,X509Certificate getCertificate(),True
1,X500PrivateCredential,3,String getAlias(),True
1,X500PrivateCredential,4,byte[] getEncoded(),False
1,X500PrivateCredential,5,String toString(),False
