Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,CertPathTrustManagerParameters,1,CertPathTrustManagerParameters(),False,NULL
0,CertPathTrustManagerParameters,2,getTrustManagers(),False,NULL
0,CertPathTrustManagerParameters,3,getCheckEndEntity(),False,NULL
0,CertPathTrustManagerParameters,4,getCheckCRLs(),False,NULL
0,CertPathTrustManagerParameters,5,getCheckRevocation(),False,NULL
1,ExtendedSSLSession,1,getCipherSuite(),False,NULL
1,ExtendedSSLSession,2,getPeerCertificates(),False,NULL
1,ExtendedSSLSession,3,getPeerCertificateChain(),False,NULL
1,ExtendedSSLSession,4,getPeerPrincipal(),False,NULL
1,ExtendedSSLSession,5,getRequestedServerNames(),False,NULL
1,ExtendedSSLSession,6,getRequestedSessionId(),False,NULL
1,ExtendedSSLSession,7,getRequestedTLSVersions(),False,NULL
1,ExtendedSSLSession,8,getRequestedCipherSuites(),False,NULL
1,ExtendedSSLSession,9,getRequestedExtensions(),False,NULL
1,ExtendedSSLSession,10,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,11,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,12,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,13,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,14,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,15,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,16,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,17,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,18,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,19,getRequestedApplicationProtocols(),False,NULL
1,ExtendedSSLSession,20,getRequestedApplicationProtocols(),False,NULL
2,HandshakeCompletedEvent,1,HandshakeCompletedEvent(SSLSocket sslSocket),False,NULL
2,HandshakeCompletedEvent,2,SSLSocket getSSLSocket(),False,NULL
2,HandshakeCompletedEvent,3,String getCipherSuite(),True,Returns the cipher suite in use by the session which was produced by the handshake.
2,HandshakeCompletedEvent,4,String getLocalPrincipal(),False,NULL
2,HandshakeCompletedEvent,5,String getRemotePrincipal(),False,NULL
2,HandshakeCompletedEvent,6,String getLocalCertificates(),False,NULL
2,HandshakeCompletedEvent,7,String getRemoteCertificates(),False,NULL
2,HandshakeCompletedEvent,8,String getLocalCertificate(),False,NULL
2,HandshakeCompletedEvent,9,String getRemoteCertificate(),False,NULL
2,HandshakeCompletedEvent,10,String getLocalCertificateType(),False,NULL
2,HandshakeCompletedEvent,11,String getRemoteCertificateType(),False,NULL
2,HandshakeCompletedEvent,12,String getLocalCertificateKeyType(),False,NULL
2,HandshakeCompletedEvent,13,String getRemoteCertificateKeyType(),False,NULL
2,HandshakeCompletedEvent,14,String getLocalCertificateKey(),False,NULL
2,HandshakeCompletedEvent,15,String getRemoteCertificateKey(),False,NULL
2,HandshakeCompletedEvent,16,String getLocalCertificateSerialNumber(),False,NULL
2,HandshakeCompletedEvent,17,String getRemoteCertificateSerialNumber(),False,NULL
2,HandshakeCompletedEvent,18,String getLocalCertificateValidNotBeforeDate(),False,NULL
2,HandshakeCompletedEvent,19,String getRemoteCertificateValidNotBeforeDate(),False,NULL
2,HandshakeCompletedEvent,20,String getLocalCertificateValidNotAfterDate(),False,NULL
2,HandshakeCompletedEvent,21,String getRemoteCertificateValidNotAfterDate(),False,NULL
2,HandshakeCompletedEvent,22,String getLocalCertificateIssuerDN(),False,NULL
2,HandshakeCompletedEvent,23,String getRemoteCertificateIssuerDN(),False,NULL
2,HandshakeCompletedEvent,24,String getLocalCertificateSubjectDN(),False,NULL
2,HandshakeCompletedEvent,25,String getRemoteCertificateSubjectDN(),False,NULL
3,HttpsURLConnection,1,setSSLSocketFactory(SSLSocketFactory factory),False,NULL
3,HttpsURLConnection,2,setHostnameVerifier(HostnameVerifier verifier),False,NULL
3,HttpsURLConnection,3,setDefaultHostnameVerifier(HostnameVerifier verifier),False,NULL
3,HttpsURLConnection,4,setDefaultSSLSocketFactory(SSLSocketFactory factory),False,NULL
3,HttpsURLConnection,5,setRequestMethod(String method),False,NULL
4,KeyManagerFactory,1,KeyManagerFactory(),False,NULL
4,KeyManagerFactory,2,"init(KeyStore keystore, char[] password)",False,NULL
4,KeyManagerFactory,3,"init(KeyStore keystore, char[] password, SecureRandom random)",False,NULL
4,KeyManagerFactory,4,getKeyManagers(),False,NULL
4,KeyManagerFactory,5,getAlgorithm(),False,NULL
5,KeyManagerFactorySpi,1,KeyManagerFactorySpi(),False,NULL
5,KeyManagerFactorySpi,2,init(KeyStore ks),False,NULL
5,KeyManagerFactorySpi,3,getKeyManagers(),False,NULL
5,KeyManagerFactorySpi,4,getAlgorithm(),False,NULL
5,KeyManagerFactorySpi,5,"engineInit(KeyStore ks, char[] password)",False,NULL
6,KeyStoreBuilderParameters,1,KeyStoreBuilderParameters(KeyStore.Builder[] keyStoreBuilders),False,NULL
6,KeyStoreBuilderParameters,2,KeyStore.Builder[] getKeyStoreBuilders(),False,NULL
6,KeyStoreBuilderParameters,3,void setKeyStoreBuilders(KeyStore.Builder[] keyStoreBuilders),False,NULL
6,KeyStoreBuilderParameters,4,int size(),False,NULL
6,KeyStoreBuilderParameters,5,KeyStore.Builder get(int index),False,NULL
7,SNIHostName,1,SNIHostName(String hostName),False,NULL
7,SNIHostName,2,String getHostName(),False,NULL
7,SNIHostName,3,boolean equals(Object obj),True,Compares this server name to the specified object.
7,SNIHostName,4,int hashCode(),True,Returns a hash code value for this SNIHostName.
7,SNIHostName,5,String toString(),True,"Returns a string representation of the object, including the DNS hostname in this SNIHostName object."
8,SNIMatcher,1,boolean matches(SNIServerName serverName),True,Attempts to match the given SNIServerName.
8,SNIMatcher,2,boolean matches(String hostname),False,NULL
8,SNIMatcher,3,boolean matches(String[] hostnames),False,NULL
8,SNIMatcher,4,boolean matches(List<String> hostnames),False,NULL
8,SNIMatcher,5,boolean matches(String[][] hostnameMappings),False,NULL
9,SNIServerName,1,boolean equals(Object obj),True,"Indicates whether some other object is ""equal to"" this server name."
9,SNIServerName,2,int hashCode(),True,Returns a hash code value for this server name.
9,SNIServerName,3,String getType(),False,NULL
9,SNIServerName,4,String getValue(),False,NULL
9,SNIServerName,5,String toString(),True,"Returns a string representation of this server name, including the server name type and the encoded server name value in this SNIServerName object."
10,SSLContext,1,SSLContext getInstance(String protocol),True,Returns a SSLContext object that implements the specified secure socket protocol.
10,SSLContext,2,"SSLContext getInstance(String protocol, String provider)",True,Returns a SSLContext object that implements the specified secure socket protocol.
10,SSLContext,3,"SSLContext getInstance(String protocol, Provider provider)",True,Returns a SSLContext object that implements the specified secure socket protocol.
10,SSLContext,4,"SSLContext getInstance(String protocol, String provider, SecureRandom random)",False,NULL
10,SSLContext,5,"SSLContext getInstance(String protocol, Provider provider, SecureRandom random)",False,NULL
11,SSLContextSpi,1,SSLContextSpi(),False,NULL
11,SSLContextSpi,2,"void init(KeyManager[] km, TrustManager[] tm, SecureRandom sr)",False,NULL
11,SSLContextSpi,3,SSLContextSpi copy(),False,NULL
11,SSLContextSpi,4,SSLContext createSSLContext(),False,NULL
11,SSLContextSpi,5,SSLEngine createSSLEngine(),False,NULL
12,SSLEngine,1,SSLEngine(),False,NULL
12,SSLEngine,2,setUseClientMode(boolean mode),False,NULL
12,SSLEngine,3,beginHandshake(),False,NULL
12,SSLEngine,4,getSession(),False,NULL
12,SSLEngine,5,getHandshakeStatus(),False,NULL
12,SSLEngine,6,getApplicationProtocol(),False,NULL
12,SSLEngine,7,getEnabledProtocols(),False,NULL
12,SSLEngine,8,getEnabledCipherSuites(),False,NULL
12,SSLEngine,9,getNeedClientAuth(),False,NULL
12,SSLEngine,10,getNeedServerAuth(),False,NULL
12,SSLEngine,11,getWantClientAuth(),False,NULL
12,SSLEngine,12,getWantServerAuth(),False,NULL
12,SSLEngine,13,getPeerCertificates(),False,NULL
12,SSLEngine,14,getLocalCertificate(),False,NULL
12,SSLEngine,15,getLocalPrincipal(),False,NULL
12,SSLEngine,16,getPeerPrincipal(),False,NULL
12,SSLEngine,17,getSessionContext(),False,NULL
12,SSLEngine,18,getApplicationProtocolSelector(),False,NULL
12,SSLEngine,19,getDelegatedCredentials(),False,NULL
12,SSLEngine,20,getDelegatedPrincipal(),False,NULL
12,SSLEngine,21,getHandshakeApplicationProtocol(),False,NULL
12,SSLEngine,22,getHandshakeApplicationProtocolSelector(),False,NULL
12,SSLEngine,23,getHandshakeApplicationProtocolNegotiated(),False,NULL
12,SSLEngine,24,getHandshakeApplicationProtocolNegotiation(),False,NULL
12,SSLEngine,25,getHandshakeApplicationProtocolSelectorResult(),False,NULL
12,SSLEngine,26,getHandshakeApplicationProtocolNegotiationResult(),False,NULL
