Sample Number,ClassName,Snippet Number,Method,Exist
0,Charset,1,Set<String> availableCharsets(),False
0,Charset,2,CharsetEncoder newEncoder(),True
0,Charset,3,CharsetDecoder newDecoder(),True
0,Charset,4,boolean contains(Charset charset),True
0,Charset,5,Charset forName(String charsetName),True
1,CharsetDecoder,1,"CoderResult decode(ByteBuffer in, CharBuffer out, boolean endOfInput)",True
1,CharsetDecoder,2,CoderResult flush(CharBuffer out),True
1,CharsetDecoder,3,void reset(),False
1,CharsetDecoder,4,boolean isMalformedInputAction(),False
1,CharsetDecoder,5,boolean isUnmappableInputAction(),False
2,CharsetEncoder,1,boolean canEncode(CharSequence csq),True
2,CharsetEncoder,2,boolean isLegalReplacement(byte[] in),True
2,CharsetEncoder,3,int maxBytesPerChar(),False
2,CharsetEncoder,4,"void encode(CharBuffer in, ByteBuffer out, CoderResultHandler handler)",False
2,CharsetEncoder,5,"CoderResult encode(CharBuffer in, ByteBuffer out)",False
3,CoderResult,1,boolean isUnderflow(),True
3,CoderResult,2,boolean isOverflow(),True
3,CoderResult,3,boolean isUnmappable(),True
3,CoderResult,4,boolean isMalformed(),True
3,CoderResult,5,boolean isUnsupported(),False
5,StandardCharsets,1,Charset charset(String charset),False
5,StandardCharsets,2,CharsetDecoder newDecoder(),False
5,StandardCharsets,3,CharsetEncoder newEncoder(),False
5,StandardCharsets,4,String displayName(),False
5,StandardCharsets,5,String name(),False
