Sample Number,ClassName,Snippet Number,Method,Exist
0,BinaryRefAddr,1,Object getContent(),True
0,BinaryRefAddr,2,String getType(),False
0,BinaryRefAddr,3,Object clone(),False
0,BinaryRefAddr,4,boolean equals(Object obj),True
0,BinaryRefAddr,5,int hashCode(),True
1,Binding,1,Object getObject(),True
1,Binding,2,NameParser getParser(),False
1,Binding,3,Name getName(),False
1,Binding,4,Class<?> getClass(),False
1,Binding,5,String toString(),True
2,CompositeName,1,boolean add(String comp),False
2,CompositeName,2,int compareTo(Name n),False
2,CompositeName,3,boolean endsWith(Name n),True
2,CompositeName,4,Name getPrefix(int posn),True
2,CompositeName,5,boolean startsWith(Name n),True
3,CompoundName,1,boolean isAllEmpty(),False
3,CompoundName,2,Name addAll(Name suffix),True
3,CompoundName,3,Object clone(),True
3,CompoundName,4,boolean endsWith(Name n),True
3,CompoundName,5,Name getPrefix(int posn),True
4,InitialContext,1,Object lookup(String name),True
4,InitialContext,2,"void bind(String name, Object obj)",True
4,InitialContext,3,"void rebind(String name, Object obj)",True
4,InitialContext,4,void unbind(String name),True
4,InitialContext,5,"void rename(String oldName, String newName)",True
5,LinkRef,1,java.lang.String getLinkName(),False
5,LinkRef,2,void setLinkName(String linkName),False
5,LinkRef,3,java.lang.String getLinkClassName(),False
5,LinkRef,4,void setLinkClassName(String linkClassName),False
5,LinkRef,5,java.lang.Object getLinkRef(),False
6,NameClassPair,1,String getName(),True
6,NameClassPair,2,boolean isRelative(),True
6,NameClassPair,3,String getClassName(),True
6,NameClassPair,4,Object getObject(),False
6,NameClassPair,5,void setNameInNamespace(Name name),False
7,RefAddr,1,void setType(String type),False
7,RefAddr,2,void setContent(Object content),False
7,RefAddr,3,String getType(),True
7,RefAddr,4,Object getContent(),True
7,RefAddr,5,String toString(),True
8,Reference,1,String getClassName(),True
8,Reference,2,String getFactoryClassName(),True
8,Reference,3,String get(String attributeName),False
8,Reference,4,"void add(String attributeName, String attributeValue)",False
8,Reference,5,Object getObject(),False
9,StringRefAddr,1,"StringRefAddr(String type, String content)",False
9,StringRefAddr,2,String getContent(),False
9,StringRefAddr,3,String getType(),False
9,StringRefAddr,4,boolean equals(Object obj),False
9,StringRefAddr,5,int hashCode(),False
