Sample Number,ClassName,Snippet Number,Method,Exist
0,DSAGenParameterSpec,1,int getP(),False
0,DSAGenParameterSpec,2,int getQ(),False
0,DSAGenParameterSpec,3,DSAParameterSpec getParams(),False
0,DSAGenParameterSpec,4,BigInteger getSeed(),False
0,DSAGenParameterSpec,5,void setCounter(int x),False
1,DSAParameterSpec,1,int getP(),False
1,DSAParameterSpec,2,int getQ(),False
1,DSAParameterSpec,3,int getG(),False
1,DSAParameterSpec,4,"DSAParameterSpec(int p, int q, int g)",False
1,DSAParameterSpec,5,boolean equals(Object obj),False
2,DSAPrivateKeySpec,1,BigInteger getX(),True
2,DSAPrivateKeySpec,2,BigInteger getP(),True
2,DSAPrivateKeySpec,3,BigInteger getQ(),True
2,DSAPrivateKeySpec,4,BigInteger getG(),True
2,DSAPrivateKeySpec,5,"DSAPrivateKeySpec(BigInteger x, BigInteger p, BigInteger q, BigInteger g)",False
3,DSAPublicKeySpec,1,BigInteger getY(),True
3,DSAPublicKeySpec,2,DSAParams getParams(),False
3,DSAPublicKeySpec,3,int hashCode(),False
3,DSAPublicKeySpec,4,boolean equals(Object obj),False
3,DSAPublicKeySpec,5,String toString(),False
4,ECFieldF2m,1,int getM(),True
4,ECFieldF2m,2,int[] getMidTermsOfReductionPolynomial(),True
4,ECFieldF2m,3,int[] getReductionPolynomial(),False
4,ECFieldF2m,4,int getK(),False
4,ECFieldF2m,5,int getN(),False
5,ECFieldFp,1,BigInteger getP(),True
5,ECFieldFp,2,int getFieldSize(),True
5,ECFieldFp,3,BigInteger getCharacteristic(),False
5,ECFieldFp,4,boolean equals(Object obj),True
5,ECFieldFp,5,int hashCode(),True
6,ECGenParameterSpec,1,String getName(),True
6,ECGenParameterSpec,2,Object getParameterSpec(),False
6,ECGenParameterSpec,3,void initialize(AlgorithmParameterSpec params),False
6,ECGenParameterSpec,4,boolean equals(Object obj),False
6,ECGenParameterSpec,5,int hashCode(),False
7,ECParameterSpec,1,ECPoint getG(),False
7,ECParameterSpec,2,BigInteger getN(),False
7,ECParameterSpec,3,int getCofactor(),True
7,ECParameterSpec,4,ECField getField(),False
7,ECParameterSpec,5,byte[] getSeed(),False
8,ECPoint,1,byte[] getAffineX(),False
8,ECPoint,2,byte[] getAffineY(),False
8,ECPoint,3,ECPoint normalize(),False
8,ECPoint,4,ECPoint negate(),False
8,ECPoint,5,ECPoint add(ECPoint point),False
9,ECPrivateKeySpec,1,"ECPrivateKeySpec(BigInteger s, ECParameterSpec params)",False
9,ECPrivateKeySpec,2,BigInteger getS(),True
9,ECPrivateKeySpec,3,ECParameterSpec getParams(),True
9,ECPrivateKeySpec,4,int hashCode(),False
9,ECPrivateKeySpec,5,String toString(),False
10,ECPublicKeySpec,1,ECPoint getW(),True
10,ECPublicKeySpec,2,ECParameterSpec getParams(),True
10,ECPublicKeySpec,3,String toString(),False
10,ECPublicKeySpec,4,int hashCode(),False
10,ECPublicKeySpec,5,boolean equals(Object obj),False
11,EllipticCurve,1,ECParameterSpec getParams(),False
11,EllipticCurve,2,ECPoint getGenerator(),False
11,EllipticCurve,3,int getFieldSize(),False
11,EllipticCurve,4,String toString(),False
11,EllipticCurve,5,byte[] getSeed(),True
13,MGF1ParameterSpec,1,String getDigestAlgorithm(),True
13,MGF1ParameterSpec,2,int getTrailerField(),False
13,MGF1ParameterSpec,3,MGF1ParameterSpec(String mdName),False
13,MGF1ParameterSpec,4,boolean equals(Object obj),False
13,MGF1ParameterSpec,5,int hashCode(),False
14,PKCS8EncodedKeySpec,1,byte[] getEncoded(),True
14,PKCS8EncodedKeySpec,2,String getFormat(),True
14,PKCS8EncodedKeySpec,3,PKCS8EncodedKeySpec(byte[] encodedKey),False
14,PKCS8EncodedKeySpec,4,PKCS8EncodedKeySpec,False
14,PKCS8EncodedKeySpec,5,int hashCode(),False
15,PSSParameterSpec,1,int getSaltLength(),True
15,PSSParameterSpec,2,String getMechanism(),False
15,PSSParameterSpec,3,int getTrailerField(),True
15,PSSParameterSpec,4,String getDigestAlgorithm(),True
15,PSSParameterSpec,5,PSSParameterSpec clone(),False
16,RSAKeyGenParameterSpec,1,int getKeySize(),False
16,RSAKeyGenParameterSpec,2,BigInteger getPublicExponent(),True
16,RSAKeyGenParameterSpec,3,"RSAKeyGenParameterSpec(int keysize, BigInteger publicExponent)",False
16,RSAKeyGenParameterSpec,4,void validate(),False
16,RSAKeyGenParameterSpec,5,BigInteger getKeySizeInBits(),False
17,RSAMultiPrimePrivateCrtKeySpec,1,BigInteger[] getCrtCoefficients(),False
17,RSAMultiPrimePrivateCrtKeySpec,2,BigInteger[] getPrimeExponents(),False
17,RSAMultiPrimePrivateCrtKeySpec,3,BigInteger[] getPrimeP(),False
17,RSAMultiPrimePrivateCrtKeySpec,4,BigInteger[] getPrimeQ(),False
17,RSAMultiPrimePrivateCrtKeySpec,5,BigInteger[] getOtherPrimeInfo(),False
18,RSAOtherPrimeInfo,1,BigInteger getCoefficient(),False
18,RSAOtherPrimeInfo,2,BigInteger getExponent(),True
18,RSAOtherPrimeInfo,3,BigInteger getPrime(),True
18,RSAOtherPrimeInfo,4,"RSAOtherPrimeInfo(String prime, String exponent, String coefficient)",False
18,RSAOtherPrimeInfo,5,String toString(),False
19,RSAPrivateCrtKeySpec,1,BigInteger getPublicExponent(),True
19,RSAPrivateCrtKeySpec,2,BigInteger getPrimeP(),True
19,RSAPrivateCrtKeySpec,3,BigInteger getPrimeQ(),True
19,RSAPrivateCrtKeySpec,4,BigInteger getPrimeExponentP(),True
19,RSAPrivateCrtKeySpec,5,BigInteger getPrimeExponentQ(),True
20,RSAPrivateKeySpec,1,BigInteger getModulus(),True
20,RSAPrivateKeySpec,2,BigInteger getPrivateExponent(),True
20,RSAPrivateKeySpec,3,"RSAPrivateKeySpec(BigInteger modulus, BigInteger privateExponent)",False
20,RSAPrivateKeySpec,4,boolean equals(Object obj),False
20,RSAPrivateKeySpec,5,String toString(),False
21,RSAPublicKeySpec,1,"RSAPublicKeySpec(BigInteger modulus, BigInteger publicExponent)",False
21,RSAPublicKeySpec,2,BigInteger getModulus(),True
21,RSAPublicKeySpec,3,BigInteger getPublicExponent(),True
21,RSAPublicKeySpec,4,boolean equals(Object obj),False
21,RSAPublicKeySpec,5,int hashCode(),False
22,X509EncodedKeySpec,1,byte[] getEncoded(),True
22,X509EncodedKeySpec,2,String getFormat(),True
22,X509EncodedKeySpec,3,X509EncodedKeySpec(byte[] encodedKey),False
22,X509EncodedKeySpec,4,void setEncoded(byte[] encodedKey),False
22,X509EncodedKeySpec,5,void setFormat(String format),False
