FileName,UsedPackage
DSAPrivateKeySpec_1,True
DSAPrivateKeySpec_2,True
DSAPrivateKeySpec_3,True
DSAPrivateKeySpec_4,True
DSAPublicKeySpec_1,True
ECFieldF2m_1,True
ECFieldF2m_2,True
ECFieldFp_1,True
ECFieldFp_2,True
ECFieldFp_4,True
ECFieldFp_5,True
ECGenParameterSpec_1,True
ECParameterSpec_3,True
ECPrivateKeySpec_2,True
ECPrivateKeySpec_3,False
ECPublicKeySpec_1,True
ECPublicKeySpec_2,True
EllipticCurve_5,True
MGF1ParameterSpec_1,True
PKCS8EncodedKeySpec_1,True
PKCS8EncodedKeySpec_2,True
PSSParameterSpec_1,True
PSSParameterSpec_3,True
PSSParameterSpec_4,True
RSAKeyGenParameterSpec_2,True
RSAOtherPrimeInfo_2,True
RSAOtherPrimeInfo_3,True
RSAPrivateCrtKeySpec_1,True
RSAPrivateCrtKeySpec_2,True
RSAPrivateCrtKeySpec_3,True
RSAPrivateCrtKeySpec_4,True
RSAPrivateCrtKeySpec_5,True
RSAPrivateKeySpec_1,True
RSAPrivateKeySpec_2,False
RSAPublicKeySpec_2,True
RSAPublicKeySpec_3,True
X509EncodedKeySpec_1,True
X509EncodedKeySpec_2,True
