ClassName,Method,Return Type,Description
BeanContextChildSupport,"addPropertyChangeListener(String name, PropertyChangeListener pcl)",void,Add a PropertyChangeListener for a specific property.
BeanContextChildSupport,"addVetoableChangeListener(String name, VetoableChangeListener vcl)",void,Add a VetoableChangeListener for a specific property.
BeanContextChildSupport,"firePropertyChange(String name, Object oldValue, Object newValue)",void,Report a bound property update to any registered listeners.
BeanContextChildSupport,"fireVetoableChange(String name, Object oldValue, Object newValue)",void,Report a vetoable property update to any registered listeners.
BeanContextChildSupport,getBeanContext(),BeanContext,Gets the nesting BeanContext for this BeanContextChildSupport.
BeanContextChildSupport,getBeanContextChildPeer(),BeanContextChild,Gets the BeanContextChild associated with this BeanContextChildSupport.
BeanContextChildSupport,initializeBeanContextResources(),protected void,This method may be overridden by subclasses to provide their own initialization behaviors.
BeanContextChildSupport,isDelegated(),boolean,Reports whether or not this class is a delegate of another.
BeanContextChildSupport,releaseBeanContextResources(),protected void,This method may be overridden by subclasses to provide their own release behaviors.
BeanContextChildSupport,"removePropertyChangeListener(String name, PropertyChangeListener pcl)",void,Remove a PropertyChangeListener for a specific property.
BeanContextChildSupport,"removeVetoableChangeListener(String name, VetoableChangeListener vcl)",void,Removes a VetoableChangeListener.
BeanContextChildSupport,serviceAvailable(BeanContextServiceAvailableEvent bcsae),void,A new service is available from the nesting BeanContext.
BeanContextChildSupport,serviceRevoked(BeanContextServiceRevokedEvent bcsre),void,A service provided by the nesting BeanContext has been revoked.
BeanContextChildSupport,setBeanContext(BeanContext bc),void,Sets the BeanContext for this BeanContextChildSupport.
BeanContextChildSupport,validatePendingSetBeanContext(BeanContext newValue),boolean,Called from setBeanContext to validate (or otherwise) the pending change in the nesting BeanContext property value.
BeanContextEvent,getBeanContext(),BeanContext,Gets the BeanContext associated with this event.
BeanContextEvent,getPropagatedFrom(),BeanContext,Gets the BeanContext from which this event was propagated.
BeanContextEvent,isPropagated(),boolean,Reports whether or not this event is propagated from some other BeanContext.
BeanContextEvent,setPropagatedFrom(BeanContext bc),void,Sets the BeanContext from which this event was propagated.
BeanContextMembershipEvent,contains(Object child),boolean,Is the child specified affected by the event?
BeanContextMembershipEvent,iterator(),Iterator,Gets the array of children affected by this event.
BeanContextMembershipEvent,size(),int,Gets the number of children affected by the notification.
BeanContextMembershipEvent,toArray(),Object[],Gets the array of children affected by this event.
BeanContextServiceAvailableEvent,getCurrentServiceSelectors(),Iterator,Gets the list of service dependent selectors.
BeanContextServiceAvailableEvent,getServiceClass(),Class,Gets the service class that is the subject of this notification.
BeanContextServiceAvailableEvent,getSourceAsBeanContextServices(),BeanContextServices,Gets the source as a reference of type BeanContextServices.
BeanContextServiceRevokedEvent,getServiceClass(),Class,Gets the service class that is the subject of this notification
BeanContextServiceRevokedEvent,getSourceAsBeanContextServices(),BeanContextServices,Gets the source as a reference of type BeanContextServices
BeanContextServiceRevokedEvent,isCurrentServiceInvalidNow(),boolean,"Reports if the current service is being forcibly revoked, in which case the references are now invalidated and unusable."
BeanContextServiceRevokedEvent,isServiceClass(Class service),boolean,Checks this event to determine whether or not the service being revoked is of a particular class.
BeanContextServicesSupport,addBeanContextServicesListener(BeanContextServicesListener bcsl),void,add a BeanContextServicesListener
BeanContextServicesSupport,"addService(Class serviceClass, BeanContextServiceProvider bcsp)",boolean,add a service
BeanContextServicesSupport,"addService(Class serviceClass, BeanContextServiceProvider bcsp, boolean fireEvent)",protected boolean,add a service
BeanContextServicesSupport,bcsPreDeserializationHook(ObjectInputStream ois),protected void,called from BeanContextSupport readObject before it deserializes the children ...
BeanContextServicesSupport,bcsPreSerializationHook(ObjectOutputStream oos),protected void,called from BeanContextSupport writeObject before it serializes the children ...
BeanContextServicesSupport,"childJustRemovedHook(Object child, BeanContextSupport.BCSChild bcsc)",protected void,called from superclass child removal operations after a child has been successfully removed.
