Sample Number,ClassName,Snippet Number,Method,Exist
0,Authenticator,1,void setDefault(Authenticator a),True
0,Authenticator,2,PasswordAuthentication getPasswordAuthentication(),True
0,Authenticator,3,Authenticator getDefault(),False
0,Authenticator,4,void setDefault(Authenticator a),True
0,Authenticator,5,void requestDefaultCredentials(URL u),False
1,CacheRequest,1,void abort(),True
1,CacheRequest,2,void dispatch(),False
1,CacheRequest,3,void setRequestURI(URI uri),False
1,CacheRequest,4,void setMimeType(String mimeType),False
1,CacheRequest,5,void setDate(long date),False
2,CacheResponse,1,"void setHeaders(Map<String, List<String>> headers)",False
2,CacheResponse,2,"Map<String, List<String>> getHeaders()",False
2,CacheResponse,3,void setBody(InputStream body),False
2,CacheResponse,4,InputStream getBody(),True
2,CacheResponse,5,"void setStatus(int sc, String sm)",False
3,ContentHandler,1,String getContentType(File f),False
3,ContentHandler,2,Object getContent(URL u) throws IOException,False
3,ContentHandler,3,Object getContent(URLConnection uc) throws IOException,True
3,ContentHandler,4,Object getContent(File f) throws IOException,False
3,ContentHandler,5,Object getContent(InputStream is) throws IOException,False
4,CookieHandler,1,CookieHandler getDefault(),True
4,CookieHandler,2,void setDefault(CookieHandler newDefault),True
4,CookieHandler,3,"List<URI> get(URI uri, Map<String, List<String>> requestHeaders)",False
4,CookieHandler,4,"boolean put(URI uri, Map<String, List<String>> responseHeaders)",False
4,CookieHandler,5,void remove(URI uri),False
4,CookieHandler,6,CookieManager(),False
4,CookieHandler,7,void setCookiePolicy(CookiePolicy cookiePolicy),False
4,CookieHandler,8,CookiePolicy getCookiePolicy(),False
4,CookieHandler,9,List<HttpCookie> getCookies(),False
4,CookieHandler,10,List<HttpCookie> get(URI uri),False
4,CookieHandler,11,"HttpCookie(String name, String value)",False
4,CookieHandler,12,String getName(),False
4,CookieHandler,13,String getValue(),False
4,CookieHandler,14,String getComment(),False
4,CookieHandler,15,String getDomain(),False
5,CookieManager,1,getCookieStore(),False
5,CookieManager,2,"get(URI uri, Map<String, List<String>> requestHeaders)",False
5,CookieManager,3,"put(URI uri, HttpCookie cookie)",False
5,CookieManager,4,getDefault(),False
5,CookieManager,5,setDefault(CookieManager cm),False
6,DatagramPacket,1,"DatagramPacket(byte[] buf, int length)",False
6,DatagramPacket,2,byte[] getData(),True
6,DatagramPacket,3,int getLength(),True
6,DatagramPacket,4,void setLength(int newlen),True
6,DatagramPacket,5,InetAddress getAddress(),True
6,DatagramPacket,6,int getPort(),True
6,DatagramPacket,7,void setAddress(InetAddress addr),True
6,DatagramPacket,8,void setPort(int port),True
6,DatagramPacket,9,int hashCode(),False
6,DatagramPacket,10,boolean equals(Object obj),False
6,DatagramPacket,11,String toString(),False
7,DatagramSocket,1,DatagramSocket(),False
7,DatagramSocket,2,DatagramSocket(int port),False
7,DatagramSocket,3,"DatagramSocket(int port, InetAddress address)",False
7,DatagramSocket,4,void send(DatagramPacket p),True
7,DatagramSocket,5,void receive(DatagramPacket p),True
7,DatagramSocket,6,void close(),True
7,DatagramSocket,7,InetAddress getLocalAddress(),True
7,DatagramSocket,8,int getLocalPort(),True
7,DatagramSocket,9,void setSoTimeout(int timeout),True
7,DatagramSocket,10,int getSoTimeout(),True
7,DatagramSocket,11,void setReuseAddress(boolean on),True
7,DatagramSocket,12,boolean getReuseAddress(),True
7,DatagramSocket,13,void setBroadcast(boolean on),True
7,DatagramSocket,14,boolean getBroadcast(),True
7,DatagramSocket,15,"void setSoLinger(boolean on, int linger)",False
7,DatagramSocket,16,int getSoLinger(),False
7,DatagramSocket,17,void setSendBufferSize(int size),True
7,DatagramSocket,18,int getSendBufferSize(),True
7,DatagramSocket,19,void setReceiveBufferSize(int size),True
7,DatagramSocket,20,int getReceiveBufferSize(),True
7,DatagramSocket,21,void setTrafficClass(int tc),True
7,DatagramSocket,22,int getTrafficClass(),True
7,DatagramSocket,23,void setNetworkInterface(NetworkInterface net),False
7,DatagramSocket,24,NetworkInterface getNetworkInterface(),False
7,DatagramSocket,25,void bind(SocketAddress address),True
7,DatagramSocket,26,SocketAddress getLocalSocketAddress(),True
7,DatagramSocket,27,InetAddress getInetAddress(),True
7,DatagramSocket,28,int getPort(),True
7,DatagramSocket,29,"void connect(InetAddress address, int port)",True
7,DatagramSocket,30,void connect(SocketAddress address),True
7,DatagramSocket,31,void disconnect(),True
8,DatagramSocketImpl,1,int getReceiveBufferSize(),False
8,DatagramSocketImpl,2,int getSendBufferSize(),False
8,DatagramSocketImpl,3,void setReceiveBufferSize(int size),False
8,DatagramSocketImpl,4,void setSendBufferSize(int size),False
8,DatagramSocketImpl,5,InetAddress getLocalAddress(),False
9,HttpCookie,1,String getName(),True
9,HttpCookie,2,String getValue(),True
9,HttpCookie,3,void setValue(String value),True
9,HttpCookie,4,String getDomain(),True
9,HttpCookie,5,void setDomain(String uri),True
10,HttpURLConnection,1,int getResponseCode(),True
10,HttpURLConnection,2,InputStream getInputStream(),False
10,HttpURLConnection,3,void disconnect(),True
10,HttpURLConnection,4,String getHeaderField(String name),False
10,HttpURLConnection,5,void setRequestMethod(String method),True
11,IDN,1,String toASCII(String input),True
11,IDN,2,String toUnicode(String input),True
11,IDN,3,boolean isValid(String input),False
11,IDN,4,boolean isAlpha(String input),False
11,IDN,5,boolean isNumeric(String input),False
12,Inet4Address,1,getHostAddress(),False
12,Inet4Address,2,getByName(String host),False
12,Inet4Address,3,isReachable(int timeout),False
12,Inet4Address,4,isLoopbackAddress(),False
12,Inet4Address,5,isLinkLocalAddress(),False
12,Inet4Address,6,get(),False
12,Inet4Address,7,set(V newValue),False
12,Inet4Address,8,getAndSet(V newValue),False
12,Inet4Address,9,"compareAndSet(expectedValue, newValue)",False
12,Inet4Address,10,"weakCompareAndSet(expectedValue, newValue)",False
12,Inet4Address,11,lock(),False
12,Inet4Address,12,unlock(),False
12,Inet4Address,13,tryLock(),False
12,Inet4Address,14,"tryLock(long timeout, TimeUnit unit)",False
12,Inet4Address,15,newCondition(),False
13,Inet6Address,1,getHostAddress(),False
13,Inet6Address,2,getAddress(),False
13,Inet6Address,3,isLinkLocalAddress(),False
13,Inet6Address,4,isLoopbackAddress(),False
13,Inet6Address,5,isMulticastAddress(),False
13,Inet6Address,6,isSiteLocalAddress(),False
13,Inet6Address,7,isAnyLocalAddress(),False
13,Inet6Address,8,isMCGlobal(),False
13,Inet6Address,9,isMCLinkLocal(),False
13,Inet6Address,10,isMCOrgLocal(),False
13,Inet6Address,11,isMCSiteLocal(),False
13,Inet6Address,12,isMCPeerLocal(),False
13,Inet6Address,13,isMCNodeLocal(),False
13,Inet6Address,14,isMCLabelLocal(),False
13,Inet6Address,15,isIPv4Compatible(),False
13,Inet6Address,16,isIPv4Mapped(),False
13,Inet6Address,17,isIPv4Translated(),False
13,Inet6Address,18,isIPv4Demux(),False
13,Inet6Address,19,isIPv6Std(),False
13,Inet6Address,20,isIPv6Unspecified(),False
14,InetAddress,1,InetAddress getByName(String host),True
14,InetAddress,2,InetAddress getLocalHost(),True
14,InetAddress,3,String getHostName(),True
14,InetAddress,4,String getHostAddress(),True
14,InetAddress,5,boolean isReachable(int timeout),True
15,InetSocketAddress,1,InetSocketAddress(int port),False
15,InetSocketAddress,2,"InetSocketAddress(InetAddress addr, int port)",False
15,InetSocketAddress,3,"InetSocketAddress(String hostname, int port)",False
15,InetSocketAddress,4,InetAddress getAddress(),True
15,InetSocketAddress,5,int getPort(),True
16,InterfaceAddress,1,getAddress(),False
16,InterfaceAddress,2,getNetworkPrefixLength(),False
16,InterfaceAddress,3,getBroadcast(),False
16,InterfaceAddress,4,isLoopback(),False
16,InterfaceAddress,5,isPointToPoint(),False
17,JarURLConnection,1,getEntryName(),False
17,JarURLConnection,2,getJarFileURL(),False
17,JarURLConnection,3,getJarFile(),False
17,JarURLConnection,4,getJarEntry(),False
17,JarURLConnection,5,getContent(),False
18,MulticastSocket,1,int getReceiveBufferSize(),False
18,MulticastSocket,2,void setReceiveBufferSize(int size),False
18,MulticastSocket,3,void joinGroup(InetAddress group),True
18,MulticastSocket,4,void leaveGroup(InetAddress group),True
18,MulticastSocket,5,void setTimeToLive(int ttl),True
19,NetPermission,1,NetPermission(String name),False
19,NetPermission,2,String getName(),False
19,NetPermission,3,boolean implies(Permission p),False
19,NetPermission,4,boolean equals(Object obj),False
19,NetPermission,5,String toString(),False
20,NetworkInterface,1,InetAddress getInetAddress(),False
20,NetworkInterface,2,InetAddress[] getInetAddresses(),False
20,NetworkInterface,3,NetworkInterface getByIndex(int index),True
20,NetworkInterface,4,NetworkInterface getByName(String name),True
20,NetworkInterface,5,NetworkInterface[] getNetworkInterfaces(),False
21,PasswordAuthentication,1,getUserName(),False
21,PasswordAuthentication,2,getPassword(),False
21,PasswordAuthentication,3,setPassword(char[] password),False
21,PasswordAuthentication,4,isUsingSavedPassword(),False
21,PasswordAuthentication,5,setUsingSavedPassword(boolean usingSavedPassword),False
22,Proxy,1,Proxy getDefault(),False
22,Proxy,2,"Proxy(Type type, SocketAddress sa)",False
22,Proxy,3,Type type(),False
22,Proxy,4,SocketAddress address(),True
22,Proxy,5,URLConnection openConnection(URL url),False
23,ProxySelector,1,List<Proxy> select(URI uri),True
23,ProxySelector,2,void add(ProxySelector selector),False
23,ProxySelector,3,List<ProxySelector> getDefault(),False
23,ProxySelector,4,void setDefault(ProxySelector selector),True
23,ProxySelector,5,List<Proxy> getProxies(),False
24,ResponseCache,1,void setResponseCache(ResponseCache newCache),False
24,ResponseCache,2,ResponseCache getResponseCache(),False
24,ResponseCache,3,void setDefaultResponseCache(ResponseCache newCache),False
24,ResponseCache,4,ResponseCache getDefaultResponseCache(),False
24,ResponseCache,5,void setMaxSize(long size),False
24,ResponseCache,6,int getResponseCode(),False
24,ResponseCache,7,String getResponseMessage(),False
24,ResponseCache,8,void disconnect(),False
24,ResponseCache,9,boolean usingProxy(),False
24,ResponseCache,10,void setRequestMethod(String method),False
24,ResponseCache,11,final int get(),False
24,ResponseCache,12,final int getAndSet(int newValue),False
24,ResponseCache,13,final int getAndIncrement(),False
24,ResponseCache,14,final int getAndDecrement(),False
24,ResponseCache,15,final int incrementAndGet(),False
25,SecureCacheResponse,1,int getStatus(),False
25,SecureCacheResponse,2,String getHeaderField(String name),False
25,SecureCacheResponse,3,"Map<String, List<String>> getHeaderFields()",False
25,SecureCacheResponse,4,String getType(),False
25,SecureCacheResponse,5,int getContentLength(),False
26,ServerSocket,1,ServerSocket(int port),False
26,ServerSocket,2,Socket accept(),True
26,ServerSocket,3,void bind(SocketAddress address),True
