Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Attributes,1,Attributes getAttributes(),False,,NULL
0,Attributes,2,String getValue(String key),True,"Returns the value of the specified attribute name, specified as a string, or null if the attribute was not found.","

getValue
public String getValue(String name)
Returns the value of the specified attribute name, specified as
 a string, or null if the attribute was not found. The attribute
 name is case-insensitive.
 
 This method is defined as:
 
      return (String)get(new Attributes.Name((String)name));
 

Parameters:
name - the attribute name as a string
Returns:
the String value of the specified attribute name, or null if
         not found.
Throws:
IllegalArgumentException - if the attribute name is invalid


"
0,Attributes,3,Set<String> keySet(),False,,NULL
0,Attributes,4,"void putValue(String key, String value)",False,,NULL
0,Attributes,5,void removeAttribute(String key),False,,NULL
1,Attributes.Name,1,boolean contains(Object o),False,,NULL
1,Attributes.Name,2,boolean containsAll(Collection<?> c),False,,NULL
1,Attributes.Name,3,boolean equals(Object o),True,Compares this attribute name to another for equality.,"

equals
public boolean equals(Object o)
Compares this attribute name to another for equality.

Overrides:
equals in class Object
Parameters:
o - the object to compare
Returns:
true if this attribute name is equal to the
         specified attribute object
See Also:
Object.hashCode(), 
HashMap


"
1,Attributes.Name,4,int hashCode(),True,Computes the hash value for this attribute name.,"

hashCode
public int hashCode()
Computes the hash value for this attribute name.

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
1,Attributes.Name,5,boolean isEmpty(),False,,NULL
1,Attributes.Name,6,Iterator<E> iterator(),False,,NULL
1,Attributes.Name,7,boolean remove(Object o),False,,NULL
1,Attributes.Name,8,boolean removeAll(Collection<?> c),False,,NULL
1,Attributes.Name,9,boolean retainAll(Collection<?> c),False,,NULL
1,Attributes.Name,10,int size(),False,,NULL
1,Attributes.Name,11,Object[] toArray(),False,,NULL
1,Attributes.Name,12,<T> T[] toArray(T[] a),False,,NULL
1,Attributes.Name,13,ListIterator<E> listIterator(),False,,NULL
1,Attributes.Name,14,ListIterator<E> listIterator(int index),False,,NULL
1,Attributes.Name,15,boolean addAll(Collection<? extends E> c),False,,NULL
1,Attributes.Name,16,void clear(),False,,NULL
1,Attributes.Name,17,"boolean addAll(int index, Collection<? extends E> c)",False,,NULL
1,Attributes.Name,18,boolean removeAll(Collection<?> c),False,,NULL
1,Attributes.Name,19,boolean retainAll(Collection<?> c),False,,NULL
1,Attributes.Name,20,"boolean addAll(int index, Collection<? extends E> c)",False,,NULL
2,JarEntry,1,JarEntry(String name),False,,NULL
2,JarEntry,2,String getName(),False,,NULL
2,JarEntry,3,long getSize(),False,,NULL
2,JarEntry,4,boolean isDirectory(),False,,NULL
2,JarEntry,5,boolean isUnixMaskSet(int mask),False,,NULL
2,JarEntry,6,boolean isUnixExecutable(),False,,NULL
2,JarEntry,7,boolean isUnixReadable(),False,,NULL
2,JarEntry,8,boolean isUnixWritable(),False,,NULL
2,JarEntry,9,void setUnixMask(int mask),False,,NULL
2,JarEntry,10,void setUnixExecutable(boolean value),False,,NULL
2,JarEntry,11,void setUnixReadable(boolean value),False,,NULL
2,JarEntry,12,void setUnixWritable(boolean value),False,,NULL
2,JarEntry,13,void setUnixUser(String user),False,,NULL
2,JarEntry,14,void setUnixGroup(String group),False,,NULL
2,JarEntry,15,void setUnixMode(int mode),False,,NULL
2,JarEntry,16,void setUnixTime(long time),False,,NULL
2,JarEntry,17,void setUnixSize(long size),False,,NULL
2,JarEntry,18,void setUnixMajor(int major),False,,NULL
2,JarEntry,19,void setUnixMinor(int minor),False,,NULL
2,JarEntry,20,void setUnixInode(long inode),False,,NULL
2,JarEntry,21,void setUnixUid(int uid),False,,NULL
2,JarEntry,22,void setUnixGid(int gid),False,,NULL
2,JarEntry,23,void setUnixFlags(int flags),False,,NULL
2,JarEntry,24,void setUnixLinkCount(int linkCount),False,,NULL
2,JarEntry,25,void setUnixOwner(String owner),False,,NULL
2,JarEntry,26,void setUnixGroup(String group),False,,NULL
2,JarEntry,27,void setUnixChecksum(int checksum),False,,NULL
2,JarEntry,28,void setUnixVersion(int version),False,,NULL
2,JarEntry,29,void setUnixOs(int os),False,,NULL
2,JarEntry,30,void setUnixOsVersion(int osVersion),False,,NULL
2,JarEntry,31,void setUnixMd5(byte[] md5),False,,NULL
2,JarEntry,32,void setUnixSha1(byte[] sha1),False,,NULL
2,JarEntry,33,void setUnixSha256(byte[] sha256),False,,NULL
2,JarEntry,34,void setUnixCrc32(int crc32),False,,NULL
2,JarEntry,35,void setUnixCompressedSize(long compressedSize),False,,NULL
