ClassName,Method,Return Type,Description
Timer,"addNotification(String type, String message, Object userData, Date date)",Integer,"Creates a new timer notification with the specified type, message and userData and inserts it into the list of notifications with a given date and a null period and number of occurrences."
Timer,"addNotification(String type, String message, Object userData, Date date, long period)",Integer,"Creates a new timer notification with the specified type, message and userData and inserts it into the list of notifications with a given date and period and a null number of occurrences."
Timer,"addNotification(String type, String message, Object userData, Date date, long period, long nbOccurences)",Integer,"Creates a new timer notification with the specified type, message and userData and inserts it into the list of notifications with a given date, period and number of occurrences."
Timer,"addNotification(String type, String message, Object userData, Date date, long period, long nbOccurences, boolean fixedRate)",Integer,"Creates a new timer notification with the specified type, message and userData and inserts it into the list of notifications with a given date, period and number of occurrences."
Timer,getAllNotificationIDs(),Vector<Integer>,Gets all timer notification identifiers registered into the list of notifications.
Timer,getDate(Integer id),Date,Gets a copy of the date associated to a timer notification.
Timer,getFixedRate(Integer id),Boolean,Gets a copy of the flag indicating whether a periodic notification is executed at fixed-delay or at fixed-rate.
Timer,getNbNotifications(),int,Gets the number of timer notifications registered into the list of notifications.
Timer,getNbOccurences(Integer id),Long,Gets a copy of the remaining number of occurrences associated to a timer notification.
Timer,getNotificationIDs(String type),Vector<Integer>,Gets all the identifiers of timer notifications corresponding to the specified type.
Timer,getNotificationInfo(),MBeanNotificationInfo[],"Returns an array indicating, for each notification this MBean may send, the name of the Java class of the notification and the notification type."
Timer,getNotificationMessage(Integer id),String,Gets the timer notification detailed message corresponding to the specified identifier.
Timer,getNotificationType(Integer id),String,Gets the timer notification type corresponding to the specified identifier.
Timer,getNotificationUserData(Integer id),Object,Gets the timer notification user data object corresponding to the specified identifier.
Timer,getPeriod(Integer id),Long,Gets a copy of the period (in milliseconds) associated to a timer notification.
Timer,getSendPastNotifications(),boolean,Gets the flag indicating whether or not the timer sends past notifications.
Timer,isActive(),boolean,Tests whether the timer MBean is active.
Timer,isEmpty(),boolean,Tests whether the list of timer notifications is empty.
Timer,postDeregister(),void,Allows the timer MBean to perform any operations needed after having been unregistered by the MBean server.
Timer,postRegister(Boolean registrationDone),void,Allows the timer MBean to perform any operations needed after having been registered in the MBean server or after the registration has failed.
Timer,preDeregister(),void,Allows the timer MBean to perform any operations it needs before being unregistered by the MBean server.
Timer,"preRegister(MBeanServer server, ObjectName name)",ObjectName,Allows the timer MBean to perform any operations it needs before being registered in the MBean server.
Timer,removeAllNotifications(),void,Removes all the timer notifications from the list of notifications and resets the counter used to update the timer notification identifiers.
Timer,removeNotification(Integer id),void,Removes the timer notification corresponding to the specified identifier from the list of notifications.
Timer,removeNotifications(String type),void,Removes all the timer notifications corresponding to the specified type from the list of notifications.
Timer,setSendPastNotifications(boolean value),void,Sets the flag indicating whether the timer sends past notifications or not.
Timer,start(),void,Starts the timer.
Timer,stop(),void,Stops the timer.
TimerNotification,getNotificationID(),Integer,Gets the identifier of this timer notification.
