Sample Number,ClassName,Snippet Number,Method,Exist
0,SAXResult,1,void setHandler(ContentHandler handler),True
0,SAXResult,2,ContentHandler getHandler(),True
0,SAXResult,3,void setLexicalHandler(LexicalHandler handler),True
0,SAXResult,4,LexicalHandler getLexicalHandler(),True
0,SAXResult,5,void setResult(Result result),False
1,SAXSource,1,javax.xml.transform.sax.SAXSource(javax.xml.transform.Source source),False
1,SAXSource,2,void setXMLReader(org.xml.sax.XMLReader reader),False
1,SAXSource,3,org.xml.sax.XMLReader getXMLReader(),False
1,SAXSource,4,void setInputSource(org.xml.sax.InputSource inputSource),False
1,SAXSource,5,org.xml.sax.InputSource getInputSource(),False
2,SAXTransformerFactory,1,TransformerHandler newTransformerHandler(),True
2,SAXTransformerFactory,2,TemplatesHandler newTemplatesHandler(),True
2,SAXTransformerFactory,3,TransformerHandler newTransformerHandler(Source src),True
2,SAXTransformerFactory,4,TemplatesHandler newTemplatesHandler(Source src),False
2,SAXTransformerFactory,5,String getFeature(String name),False
