Sample Number,ClassName,Snippet Number,Method,Exist
0,AttributeList,1,int getLength(),False
0,AttributeList,2,String getAttribute(String name),False
0,AttributeList,3,String[] getAttributeNames(),False
0,AttributeList,4,"void setAttribute(String name, String value)",False
0,AttributeList,5,void removeAttribute(String name),False
1,ContentModel,1,boolean isReadOnly(),False
1,ContentModel,2,boolean isWhiteSpaceCollapse(),False
1,ContentModel,3,boolean isWhiteSpacePreserve(),False
1,ContentModel,4,boolean isWhiteSpaceWrap(),False
1,ContentModel,5,boolean isWhiteSpaceWrapLineBreak(),False
2,DocumentParser,1,"void parse(Reader in, ContentHandler handler, boolean ignoreEncoding)",False
2,DocumentParser,2,"void parse(InputStream in, ContentHandler handler, boolean ignoreEncoding)",False
2,DocumentParser,3,"void parse(URL url, ContentHandler handler, boolean ignoreEncoding)",False
2,DocumentParser,4,"void parse(String input, ContentHandler handler, boolean ignoreEncoding)",False
2,DocumentParser,5,"void parse(Reader in, ErrorHandler errHandler, boolean ignoreEncoding)",False
3,DTD,1,DTD getDTD(),False
3,DTD,2,Entity getElement(),False
3,DTD,3,Entity getRootElement(),False
3,DTD,4,Entity getParentElement(),False
3,DTD,5,Entity[] getElements(),False
4,Element,1,String getAttribute(String name),False
4,Element,2,"String getAttribute(String name, String defaultValue)",False
4,Element,3,String[] getAttributeNames(),False
4,Element,4,String getElementName(),False
4,Element,5,Element getNextSibling(),False
5,Entity,1,String getName(),True
5,Entity,2,String getReference(),False
5,Entity,3,String getContentType(),False
5,Entity,4,String getCharset(),False
5,Entity,5,String getEncoding(),False
6,Parser,1,"Parser.parse(Reader in, ContentHandler handler, boolean ignoreEncoding)",False
6,Parser,2,"Parser.parse(InputStream in, ContentHandler handler, boolean ignoreEncoding)",False
6,Parser,3,"Parser.parse(URL url, ContentHandler handler, boolean ignoreEncoding)",False
6,Parser,4,"Parser.parse(String input, ContentHandler handler, boolean ignoreEncoding)",False
6,Parser,5,"Parser.parse(Reader in, ErrorHandler errHandler, boolean ignoreEncoding)",False
7,ParserDelegator,1,"void parse(InputQueue inQ, ContentHandler handler, boolean ignoreEncoding)",False
7,ParserDelegator,2,"void parse(Reader in, ContentHandler handler, boolean ignoreEncoding)",False
7,ParserDelegator,3,"void parse(InputStream in, ContentHandler handler, boolean ignoreEncoding)",False
7,ParserDelegator,4,"void parse(URL url, ContentHandler handler, boolean ignoreEncoding)",False
7,ParserDelegator,5,"void parse(URLConnection urlc, ContentHandler handler, boolean ignoreEncoding)",False
8,TagElement,1,String getAttribute(String name),False
8,TagElement,2,String getAttributeValue(String name),False
8,TagElement,3,String getElementName(),False
8,TagElement,4,String getElementText(),False
8,TagElement,5,String getNamespace(),False
