FileName,Compilable,Runnable,Correct
Boolean_1,True,True,True
Boolean_2,True,True,True
Boolean_3,True,True,True
Boolean_4,True,True,True
Boolean_5,True,True,True
Byte_1,True,True,True
Byte_3,True,True,True
Byte_4,True,True,True
Byte_5,True,True,True
Character_1,True,True,True
Character_2,True,True,True
Character_3,True,True,True
Character_4,True,True,True
Character_Subset_5,False,False,False
Class_1,False,False,False
Class_4,True,True,True
Class_5,True,True,True
ClassValue_3,True,True,True
Compiler_4,True,False,False
Compiler_5,True,False,False
Double_1,True,True,True
Double_2,True,True,True
Double_3,True,True,True
Double_4,True,True,True
Double_5,True,True,True
Enum_1,True,True,True
Float_1,True,False,False
Float_2,True,True,True
Float_3,True,True,True
Float_4,True,True,True
Float_5,True,True,True
Integer_1,True,True,True
Integer_2,True,True,True
Integer_3,True,True,True
Integer_4,True,True,True
Integer_5,True,True,True
Long_2,True,True,True
Long_3,True,True,True
Long_4,True,True,True
Long_5,True,True,True
Math_1,True,True,True
Math_2,True,True,True
Math_3,True,True,True
Math_4,True,True,True
Math_5,True,True,True
Number_1,True,True,True
Number_2,True,False,False
Number_3,True,True,True
Object_1,True,True,True
Object_2,True,True,True
Object_3,True,True,True
Object_5,True,True,True
Process_1,True,True,True
Process_2,False,False,False
Process_3,True,False,False
Process_4,True,False,False
Process_5,True,True,True
ProcessBuilder_1,True,False,False
ProcessBuilder_2,True,True,True
ProcessBuilder_3,True,True,True
ProcessBuilder_5,True,True,True
ProcessBuilder_Redirect_1,False,False,False
ProcessBuilder_Redirect_3,True,True,True
ProcessBuilder_Redirect_5,True,True,True
Runtime_1,True,True,True
Runtime_2,True,True,True
Runtime_3,True,True,True
Runtime_4,True,True,True
Runtime_5,True,True,True
SecurityManager_1,False,False,False
SecurityManager_2,True,False,False
SecurityManager_3,True,False,False
SecurityManager_4,False,False,False
SecurityManager_5,True,False,False
Short_1,True,True,True
Short_2,True,True,True
Short_3,True,True,True
Short_4,True,True,True
Short_5,True,True,True
StackTraceElement_1,True,True,True
StackTraceElement_2,True,True,True
StackTraceElement_3,True,True,True
StackTraceElement_4,True,True,True
StackTraceElement_5,True,True,True
String_1,True,True,True
String_2,True,True,True
String_3,True,True,True
String_4,True,True,True
String_5,True,True,True
StringBuffer_1,True,True,True
StringBuffer_2,True,True,True
StringBuffer_3,True,True,True
StringBuffer_5,True,True,True
StringBuilder_1,True,True,True
StringBuilder_2,True,True,True
StringBuilder_3,True,True,True
StringBuilder_4,True,True,True
StringBuilder_5,True,True,True
System_1,True,True,True
System_2,True,True,True
System_3,True,True,True
System_4,True,True,True
System_5,True,True,True
Thread_1,True,True,True
Thread_2,True,True,True
Thread_3,True,True,True
Thread_4,True,True,True
Thread_5,True,True,True
ThreadGroup_1,True,True,True
ThreadGroup_2,True,True,True
ThreadGroup_3,True,True,True
ThreadGroup_5,True,True,True
ThreadLocal_1,True,True,True
ThreadLocal_2,True,True,True
ThreadLocal_3,True,True,True
Throwable_5,True,True,True
