FileName,UsedPackage
Attribute_1,True
Attribute_3,True
AttributeChangeNotification_1,True
AttributeChangeNotificationFilter_1,True
AttributeChangeNotificationFilter_2,True
AttributeList_3,True
ImmutableDescriptor_2,True
ImmutableDescriptor_3,True
MBeanAttributeInfo_3,True
MBeanAttributeInfo_4,True
MBeanAttributeInfo_5,True
MBeanConstructorInfo_3,True
MBeanConstructorInfo_4,True
MBeanConstructorInfo_5,True
MBeanFeatureInfo_1,True
MBeanFeatureInfo_2,True
MBeanInfo_1,True
MBeanInfo_2,True
MBeanInfo_3,True
MBeanInfo_4,True
MBeanInfo_5,True
MBeanNotificationInfo_1,True
MBeanNotificationInfo_5,True
MBeanOperationInfo_2,True
MBeanOperationInfo_4,True
MBeanOperationInfo_5,True
MBeanParameterInfo_3,True
MBeanParameterInfo_4,True
MBeanParameterInfo_5,True
MBeanServerBuilder_2,True
MBeanServerDelegate_1,True
MBeanServerDelegate_2,True
MBeanServerDelegate_3,True
MBeanServerDelegate_4,True
MBeanServerDelegate_5,True
MBeanServerFactory_1,False
MBeanServerFactory_3,True
MBeanServerNotification_1,True
MBeanServerPermission_3,True
MBeanServerPermission_4,True
NotificationBroadcasterSupport_1,True
NotificationBroadcasterSupport_2,True
NotificationBroadcasterSupport_3,True
NotificationBroadcasterSupport_4,True
NotificationBroadcasterSupport_5,True
NotificationFilterSupport_1,True
NotificationFilterSupport_2,True
NotificationFilterSupport_3,True
ObjectName_1,True
ObjectName_2,True
ObjectName_3,True
