Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AffineTransform,1,"void translate(double tx, double ty)",True,,"

translate
public void translate(double tx,
                      double ty)
Concatenates this transform with a translation transformation.
 This is equivalent to calling concatenate(T), where T is an
 AffineTransform represented by the following matrix:
 
          [   1    0    tx  ]
          [   0    1    ty  ]
          [   0    0    1   ]
 

Parameters:
tx - the distance by which coordinates are translated in the
 X axis direction
ty - the distance by which coordinates are translated in the
 Y axis direction
Since:
1.2


"
0,AffineTransform,2,void rotate(double theta),True,,"

rotate
public void rotate(double theta)
Concatenates this transform with a rotation transformation.
 This is equivalent to calling concatenate(R), where R is an
 AffineTransform represented by the following matrix:
 
          [   cos(theta)    -sin(theta)    0   ]
          [   sin(theta)     cos(theta)    0   ]
          [       0              0         1   ]
 
 Rotating by a positive angle theta rotates points on the positive
 X axis toward the positive Y axis.
 Note also the discussion of
 Handling 90-Degree Rotations
 above.

Parameters:
theta - the angle of rotation measured in radians
Since:
1.2


"
0,AffineTransform,3,"void scale(double sx, double sy)",True,,"

scale
public void scale(double sx,
                  double sy)
Concatenates this transform with a scaling transformation.
 This is equivalent to calling concatenate(S), where S is an
 AffineTransform represented by the following matrix:
 
          [   sx   0    0   ]
          [   0    sy   0   ]
          [   0    0    1   ]
 

Parameters:
sx - the factor by which coordinates are scaled along the
 X axis direction
sy - the factor by which coordinates are scaled along the
 Y axis direction
Since:
1.2


"
0,AffineTransform,4,"void shear(double shx, double shy)",True,,"

shear
public void shear(double shx,
                  double shy)
Concatenates this transform with a shearing transformation.
 This is equivalent to calling concatenate(SH), where SH is an
 AffineTransform represented by the following matrix:
 
          [   1   shx   0   ]
          [  shy   1    0   ]
          [   0    0    1   ]
 

Parameters:
shx - the multiplier by which coordinates are shifted in the
 direction of the positive X axis as a factor of their Y coordinate
shy - the multiplier by which coordinates are shifted in the
 direction of the positive Y axis as a factor of their X coordinate
Since:
1.2


"
0,AffineTransform,5,"Point2D transform(Point2D ptSrc, Point2D ptDst)",True,,"

transform
public Point2D transform(Point2D ptSrc,
                         Point2D ptDst)
Transforms the specified ptSrc and stores the result
 in ptDst.
 If ptDst is null, a new Point2D
 object is allocated and then the result of the transformation is
 stored in this object.
 In either case, ptDst, which contains the
 transformed point, is returned for convenience.
 If ptSrc and ptDst are the same
 object, the input point is correctly overwritten with
 the transformed point.

Parameters:
ptSrc - the specified Point2D to be transformed
ptDst - the specified Point2D that stores the
 result of transforming ptSrc
Returns:
the ptDst after transforming
 ptSrc and storing the result in ptDst.
Since:
1.2


"
1,Arc2D,1,double getAngleExtent(),True,,"

getAngleExtent
public abstract double getAngleExtent()
Returns the angular extent of the arc.

Returns:
A double value that represents the angular extent
 of the arc in degrees.
Since:
1.2
See Also:
setAngleExtent(double)


"
1,Arc2D,2,double getAngleStart(),True,,"

getAngleStart
public abstract double getAngleStart()
Returns the starting angle of the arc.

Returns:
A double value that represents the starting angle
 of the arc in degrees.
Since:
1.2
See Also:
setAngleStart(double)


"
1,Arc2D,3,double getHeight(),False,,NULL
1,Arc2D,4,double getWidth(),False,,NULL
1,Arc2D,5,int getArcType(),True,,"

getArcType
public int getArcType()
Returns the arc closure type of the arc: OPEN,
 CHORD, or PIE.

Returns:
One of the integer constant closure types defined
 in this class.
Since:
1.2
See Also:
setArcType(int)


"
2,Arc2D.Double,1,double getAngleExtent(),True,,"

getAngleExtent
public double getAngleExtent()
Returns the angular extent of the arc.

Specified by:
getAngleExtent in class Arc2D
Returns:
A double value that represents the angular extent
 of the arc in degrees.
Since:
1.2
See Also:
Arc2D.setAngleExtent(double)


"
2,Arc2D.Double,2,double getAngleStart(),True,,"

getAngleStart
public double getAngleStart()
Returns the starting angle of the arc.

Specified by:
getAngleStart in class Arc2D
Returns:
A double value that represents the starting angle
 of the arc in degrees.
Since:
1.2
See Also:
Arc2D.setAngleStart(double)


"
2,Arc2D.Double,3,double getHeight(),True,,"

getHeight
public double getHeight()
Returns the height of the framing rectangle
 in double precision.
 Note that the arc
 partially inscribes
 the framing rectangle of this RectangularShape.

Specified by:
getHeight in class RectangularShape
Returns:
the height of the framing rectangle.
Since:
1.2


"
2,Arc2D.Double,4,double getWidth(),True,,"

getWidth
public double getWidth()
Returns the width of the framing rectangle in
 double precision.
 Note that the arc
 partially inscribes
 the framing rectangle of this RectangularShape.

Specified by:
getWidth in class RectangularShape
Returns:
the width of the framing rectangle.
Since:
1.2


"
2,Arc2D.Double,5,"void setFrame(double x, double y, double w, double h)",False,,NULL
3,Arc2D.Float,1,double getAngleExtent(),True,,"

getAngleExtent
public double getAngleExtent()
Returns the angular extent of the arc.

Specified by:
getAngleExtent in class Arc2D
Returns:
A double value that represents the angular extent
 of the arc in degrees.
Since:
1.2
See Also:
Arc2D.setAngleExtent(double)


"
3,Arc2D.Float,2,double getAngleStart(),True,,"

getAngleStart
public double getAngleStart()
Returns the starting angle of the arc.

Specified by:
getAngleStart in class Arc2D
Returns:
A double value that represents the starting angle
 of the arc in degrees.
Since:
1.2
See Also:
Arc2D.setAngleStart(double)


"
3,Arc2D.Float,3,Point2D getEndPoint(),False,,NULL
3,Arc2D.Float,4,Point2D getStartPoint(),False,,NULL
3,Arc2D.Float,5,void setAngleExtent(double extent),True,,"

setAngleExtent
public void setAngleExtent(double angExt)
Sets the angular extent of this arc to the specified double
 value.

Specified by:
setAngleExtent in class Arc2D
Parameters:
angExt - The angular extent of the arc in degrees.
Since:
1.2
See Also:
Arc2D.getAngleExtent()


"
