Sample Number,ClassName,Snippet Number,Method,Exist
0,ColorType,1,int getRed(),False
0,ColorType,2,int getGreen(),False
0,ColorType,3,int getBlue(),False
0,ColorType,4,int getAlpha(),False
0,ColorType,5,void setGreen(int green),False
1,Region,1,"boolean isSubregion(JComponent c, Region r)",False
1,Region,2,int getMargin(Region r),False
1,Region,3,"Style getStyle(JComponent c, Region id)",False
1,Region,4,void install(JComponent c),False
1,Region,5,void uninstall(JComponent c),False
3,SynthCheckBoxMenuItemUI,1,SynthCheckBoxMenuItemUI(),False
3,SynthCheckBoxMenuItemUI,2,AbstractButtonUI createUI(JComponent c),False
3,SynthCheckBoxMenuItemUI,3,void uninstallUI(JComponent c),False
3,SynthCheckBoxMenuItemUI,4,SynthContext getContext(JComponent c),False
3,SynthCheckBoxMenuItemUI,5,"void processMouseEvent(JMenuItem item, MouseEvent e, MenuElement[] path, SynthMenuUI ui)",False
4,SynthCheckBoxUI,1,"void paint(java.awt.Graphics g, javax.swing.JComponent c)",False
4,SynthCheckBoxUI,2,java.awt.Dimension getPreferredSize(javax.swing.JComponent c),False
4,SynthCheckBoxUI,3,void uninstallListeners(javax.swing.AbstractButton b),False
4,SynthCheckBoxUI,4,javax.swing.plaf.ComponentUI createUI(javax.swing.JComponent c),False
4,SynthCheckBoxUI,5,void installUI(javax.swing.JComponent c),False
5,SynthColorChooserUI,1,void installUI(JComponent c),False
5,SynthColorChooserUI,2,void uninstallUI(JComponent c),False
5,SynthColorChooserUI,3,Color getColorFromModel(),False
5,SynthColorChooserUI,4,void setColorToModel(Color color),False
5,SynthColorChooserUI,5,Icon getDefaultIcon(),False
6,SynthComboBoxUI,1,void installUI(JComponent c),True
6,SynthComboBoxUI,2,void uninstallUI(JComponent c),True
6,SynthComboBoxUI,3,SynthContext getContext(JComponent c),True
6,SynthComboBoxUI,4,"void paintList(Graphics g, JList list, CellRendererPane renderer, int width, int height)",False
6,SynthComboBoxUI,5,"void paintBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",False
7,SynthContext,1,boolean isSubregion(): boolean,False
7,SynthContext,2,SynthStyle getStyle(): SynthStyle,True
7,SynthContext,3,Region getRegion(): Region,True
7,SynthContext,4,JComponent getComponent(): JComponent,True
7,SynthContext,5,int getComponentState(): int,True
8,SynthDesktopIconUI,1,SynthDesktopIconUI createUI(JComponent c),False
8,SynthDesktopIconUI,2,JInternalFrame.JDesktopIcon getInternalFrameIcon(),False
8,SynthDesktopIconUI,3,void setInternalFrameIcon(JInternalFrame.JDesktopIcon di),False
8,SynthDesktopIconUI,4,"void update(Graphics g, JComponent c)",True
8,SynthDesktopIconUI,5,void installDefaults(),True
9,SynthDesktopPaneUI,1,void installUI(JComponent c),False
9,SynthDesktopPaneUI,2,SynthContext getContext(JComponent c),True
9,SynthDesktopPaneUI,3,"void paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",True
9,SynthDesktopPaneUI,4,SynthStyle getStyle(JComponent c),False
9,SynthDesktopPaneUI,5,"void paint(SynthContext context, Graphics g)",True
10,SynthEditorPaneUI,1,SynthEditorPaneUI createUI(JComponent c),False
10,SynthEditorPaneUI,2,View create(Element elem),False
10,SynthEditorPaneUI,3,void installUI(JComponent c),False
10,SynthEditorPaneUI,4,void uninstallUI(JComponent c),False
10,SynthEditorPaneUI,5,"void paint(Graphics g, JComponent c)",False
11,SynthFormattedTextFieldUI,1,void installUI(JComponent c),False
