ClassName,Method,Return Type,Description
AbstractChronology,compareTo(Chronology other),int,Compares this chronology to another chronology.
AbstractChronology,equals(Object obj),boolean,Checks if this chronology is equal to another chronology.
AbstractChronology,hashCode(),int,A hash code for this chronology.
AbstractChronology,"resolveDate(Map<TemporalField,Long> fieldValues, ResolverStyle resolverStyle)",ChronoLocalDate,Resolves parsed ChronoField values into a date during parsing.
AbstractChronology,toString(),String,"Outputs this chronology as a String, using the chronology ID."
HijrahChronology,"date(Era era, int yearOfEra, int month, int dayOfMonth)",HijrahDate,"Obtains a local date in Hijrah calendar system from the era, year-of-era, month-of-year and day-of-month fields."
HijrahChronology,"date(int prolepticYear, int month, int dayOfMonth)",HijrahDate,"Obtains a local date in Hijrah calendar system from the proleptic-year, month-of-year and day-of-month fields."
HijrahChronology,date(TemporalAccessor temporal),HijrahDate,Obtains a local date in this chronology from another temporal object.
HijrahChronology,dateEpochDay(long epochDay),HijrahDate,Obtains a local date in the Hijrah calendar system from the epoch-day.
HijrahChronology,dateNow(),HijrahDate,Obtains the current local date in this chronology from the system clock in the default time-zone.
HijrahChronology,dateNow(Clock clock),HijrahDate,Obtains the current local date in this chronology from the specified clock.
HijrahChronology,dateNow(ZoneId zone),HijrahDate,Obtains the current local date in this chronology from the system clock in the specified time-zone.
HijrahChronology,"dateYearDay(Era era, int yearOfEra, int dayOfYear)",HijrahDate,"Obtains a local date in Hijrah calendar system from the era, year-of-era and day-of-year fields."
HijrahChronology,"dateYearDay(int prolepticYear, int dayOfYear)",HijrahDate,Obtains a local date in Hijrah calendar system from the proleptic-year and day-of-year fields.
HijrahChronology,eraOf(int eraValue),HijrahEra,Creates the chronology era object from the numeric value.
HijrahChronology,eras(),List<Era>,Gets the list of eras for the chronology.
HijrahChronology,getCalendarType(),String,Gets the calendar type of the Islamic calendar.
HijrahChronology,getId(),String,Gets the ID of the chronology.
HijrahChronology,isLeapYear(long prolepticYear),boolean,Checks if the specified year is a leap year.
HijrahChronology,localDateTime(TemporalAccessor temporal),ChronoLocalDateTime<HijrahDate>,Obtains a local date-time in this chronology from another temporal object.
HijrahChronology,"prolepticYear(Era era, int yearOfEra)",int,Calculates the proleptic-year given the era and year-of-era.
HijrahChronology,range(ChronoField field),ValueRange,Gets the range of valid values for the specified field.
HijrahChronology,"resolveDate(Map<TemporalField,Long> fieldValues, ResolverStyle resolverStyle)",HijrahDate,Resolves parsed ChronoField values into a date during parsing.
HijrahChronology,"zonedDateTime(Instant instant, ZoneId zone)",ChronoZonedDateTime<HijrahDate>,Obtains a ChronoZonedDateTime in this chronology from an Instant.
HijrahChronology,zonedDateTime(TemporalAccessor temporal),ChronoZonedDateTime<HijrahDate>,Obtains a ChronoZonedDateTime in this chronology from another temporal object.
HijrahDate,atTime(LocalTime localTime),ChronoLocalDateTime<HijrahDate>,Combines this date with a time to create a ChronoLocalDateTime.
HijrahDate,equals(Object obj),boolean,"Compares this date to another date, including the chronology."
HijrahDate,from(TemporalAccessor temporal),static HijrahDate,Obtains a HijrahDate of the Islamic Umm Al-Qura calendar from a temporal object.
HijrahDate,getChronology(),HijrahChronology,"Gets the chronology of this date, which is the Hijrah calendar system."
HijrahDate,getEra(),HijrahEra,Gets the era applicable at this date.
HijrahDate,getLong(TemporalField field),long,Gets the value of the specified field as a long.
HijrahDate,hashCode(),int,A hash code for this date.
HijrahDate,isLeapYear(),boolean,"Checks if the year is a leap year, according to the Hijrah calendar system rules."
HijrahDate,lengthOfMonth(),int,Returns the length of the month represented by this date.
HijrahDate,lengthOfYear(),int,Returns the length of the year represented by this date.
HijrahDate,"minus(long amountToSubtract, TemporalUnit unit)",HijrahDate,Returns an object of the same type as this object with the specified period subtracted.
