ClassName,Method,Return Type,Description,Full Description
AffineTransform,clone(),Object,Returns a copy of this AffineTransform object.,"

clone
public Object clone()
Returns a copy of this AffineTransform object.

Overrides:
clone in class Object
Returns:
an Object that is a copy of this
 AffineTransform object.
Since:
1.2
See Also:
Cloneable


"
AffineTransform,concatenate(AffineTransform Tx),void,Concatenates an AffineTransform Tx to this AffineTransform Cx in the most commonly useful way to provide a new user space that is mapped to the former user space by Tx.,"

concatenate
public void concatenate(AffineTransform Tx)
Concatenates an AffineTransform Tx to
 this AffineTransform Cx in the most commonly useful
 way to provide a new user space
 that is mapped to the former user space by Tx.
 Cx is updated to perform the combined transformation.
 Transforming a point p by the updated transform Cx' is
 equivalent to first transforming p by Tx and then
 transforming the result by the original transform Cx like this:
 Cx'(p) = Cx(Tx(p))
 In matrix notation, if this transform Cx is
 represented by the matrix [this] and Tx is represented
 by the matrix [Tx] then this method does the following:
 
          [this] = [this] x [Tx]
 

Parameters:
Tx - the AffineTransform object to be
 concatenated with this AffineTransform object.
Since:
1.2
See Also:
preConcatenate(java.awt.geom.AffineTransform)


"
AffineTransform,createInverse(),AffineTransform,Returns an AffineTransform object representing the inverse transformation.,"

createInverse
public AffineTransform createInverse()
                              throws NoninvertibleTransformException
Returns an AffineTransform object representing the
 inverse transformation.
 The inverse transform Tx' of this transform Tx
 maps coordinates transformed by Tx back
 to their original coordinates.
 In other words, Tx'(Tx(p)) = p = Tx(Tx'(p)).
 
 If this transform maps all coordinates onto a point or a line
 then it will not have an inverse, since coordinates that do
 not lie on the destination point or line will not have an inverse
 mapping.
 The getDeterminant method can be used to determine if this
 transform has no inverse, in which case an exception will be
 thrown if the createInverse method is called.

Returns:
a new AffineTransform object representing the
 inverse transformation.
Throws:
NoninvertibleTransformException - if the matrix cannot be inverted.
Since:
1.2
See Also:
getDeterminant()


"
AffineTransform,createTransformedShape(Shape pSrc),Shape,Returns a new Shape object defined by the geometry of the specified Shape after it has been transformed by this transform.,"

createTransformedShape
public Shape createTransformedShape(Shape pSrc)
Returns a new Shape object defined by the geometry of the
 specified Shape after it has been transformed by
 this transform.

Parameters:
pSrc - the specified Shape object to be
 transformed by this transform.
Returns:
a new Shape object that defines the geometry
 of the transformed Shape, or null if pSrc is null.
Since:
1.2


"
AffineTransform,"deltaTransform(double[] srcPts, int srcOff, double[] dstPts, int dstOff, int numPts)",void,Transforms an array of relative distance vectors by this transform.,"

deltaTransform
public void deltaTransform(double[] srcPts,
                           int srcOff,
                           double[] dstPts,
                           int dstOff,
                           int numPts)
Transforms an array of relative distance vectors by this
 transform.
 A relative distance vector is transformed without applying the
 translation components of the affine transformation matrix
 using the following equations:
 
  [  x' ]   [  m00  m01 (m02) ] [  x  ]   [ m00x + m01y ]
  [  y' ] = [  m10  m11 (m12) ] [  y  ] = [ m10x + m11y ]
  [ (1) ]   [  (0)  (0) ( 1 ) ] [ (1) ]   [     (1)     ]
 
 The two coordinate array sections can be exactly the same or
 can be overlapping sections of the same array without affecting the
 validity of the results.
 This method ensures that no source coordinates are
 overwritten by a previous operation before they can be transformed.
 The coordinates are stored in the arrays starting at the indicated
 offset in the order [x0, y0, x1, y1, ..., xn, yn].

Parameters:
srcPts - the array containing the source distance vectors.
 Each vector is stored as a pair of relative x, y coordinates.
dstPts - the array into which the transformed distance vectors
 are returned.  Each vector is stored as a pair of relative
 x, y coordinates.
srcOff - the offset to the first vector to be transformed
 in the source array
dstOff - the offset to the location of the first
 transformed vector that is stored in the destination array
numPts - the number of vector coordinate pairs to be
 transformed
Since:
1.2


"
AffineTransform,"deltaTransform(Point2D ptSrc, Point2D ptDst)",Point2D,Transforms the relative distance vector specified by ptSrc and stores the result in ptDst.,"

deltaTransform
public Point2D deltaTransform(Point2D ptSrc,
                              Point2D ptDst)
Transforms the relative distance vector specified by
 ptSrc and stores the result in ptDst.
 A relative distance vector is transformed without applying the
 translation components of the affine transformation matrix
 using the following equations:
 
  [  x' ]   [  m00  m01 (m02) ] [  x  ]   [ m00x + m01y ]
  [  y' ] = [  m10  m11 (m12) ] [  y  ] = [ m10x + m11y ]
  [ (1) ]   [  (0)  (0) ( 1 ) ] [ (1) ]   [     (1)     ]
 
 If ptDst is null, a new
 Point2D object is allocated and then the result of the
 transform is stored in this object.
 In either case, ptDst, which contains the
 transformed point, is returned for convenience.
 If ptSrc and ptDst are the same object,
 the input point is correctly overwritten with the transformed
 point.

Parameters:
ptSrc - the distance vector to be delta transformed
ptDst - the resulting transformed distance vector
Returns:
ptDst, which contains the result of the
 transformation.
Since:
1.2


"
AffineTransform,equals(Object obj),boolean,Returns true if this AffineTransform represents the same affine coordinate transform as the specified argument.,"

equals
public boolean equals(Object obj)
Returns true if this AffineTransform
 represents the same affine coordinate transform as the specified
 argument.

Overrides:
equals in class Object
Parameters:
obj - the Object to test for equality with this
 AffineTransform
Returns:
true if obj equals this
 AffineTransform object; false otherwise.
Since:
1.2
See Also:
Object.hashCode(), 
HashMap


"
AffineTransform,getDeterminant(),double,Returns the determinant of the matrix representation of the transform.,"

getDeterminant
public double getDeterminant()
Returns the determinant of the matrix representation of the transform.
 The determinant is useful both to determine if the transform can
 be inverted and to get a single value representing the
 combined X and Y scaling of the transform.
 
 If the determinant is non-zero, then this transform is
 invertible and the various methods that depend on the inverse
 transform do not need to throw a
 NoninvertibleTransformException.
 If the determinant is zero then this transform can not be
 inverted since the transform maps all input coordinates onto
 a line or a point.
 If the determinant is near enough to zero then inverse transform
 operations might not carry enough precision to produce meaningful
 results.
 
 If this transform represents a uniform scale, as indicated by
 the getType method then the determinant also
 represents the square of the uniform scale factor by which all of
 the points are expanded from or contracted towards the origin.
 If this transform represents a non-uniform scale or more general
 transform then the determinant is not likely to represent a
 value useful for any purpose other than determining if inverse
 transforms are possible.
 
 Mathematically, the determinant is calculated using the formula:
 
          |  m00  m01  m02  |
          |  m10  m11  m12  |  =  m00 * m11 - m01 * m10
          |   0    0    1   |
 

Returns:
the determinant of the matrix used to transform the
 coordinates.
Since:
1.2
See Also:
getType(), 
createInverse(), 
inverseTransform(java.awt.geom.Point2D, java.awt.geom.Point2D), 
TYPE_UNIFORM_SCALE


"
AffineTransform,getMatrix(double[] flatmatrix),void,Retrieves the 6 specifiable values in the 3x3 affine transformation matrix and places them into an array of double precisions values.,"

getMatrix
public void getMatrix(double[] flatmatrix)
Retrieves the 6 specifiable values in the 3x3 affine transformation
 matrix and places them into an array of double precisions values.
 The values are stored in the array as
 { m00 m10 m01 m11 m02 m12 }.
 An array of 4 doubles can also be specified, in which case only the
 first four elements representing the non-transform
 parts of the array are retrieved and the values are stored into
 the array as { m00 m10 m01 m11 }

Parameters:
flatmatrix - the double array used to store the returned
 values.
Since:
1.2
See Also:
getScaleX(), 
getScaleY(), 
getShearX(), 
getShearY(), 
getTranslateX(), 
getTranslateY()


"
AffineTransform,getQuadrantRotateInstance(int numquadrants),static AffineTransform,Returns a transform that rotates coordinates by the specified number of quadrants.,"

getQuadrantRotateInstance
public static AffineTransform getQuadrantRotateInstance(int numquadrants)
Returns a transform that rotates coordinates by the specified
 number of quadrants.
 This operation is equivalent to calling:
 
     AffineTransform.getRotateInstance(numquadrants * Math.PI / 2.0);
 
 Rotating by a positive number of quadrants rotates points on
 the positive X axis toward the positive Y axis.

Parameters:
numquadrants - the number of 90 degree arcs to rotate by
Returns:
an AffineTransform object that rotates
  coordinates by the specified number of quadrants.
Since:
1.6


"
