Sample Number,ClassName,Snippet Number,Method,Exist
0,HandlerBase,1,"void characters(char[] ch, int start, int length)",True
0,HandlerBase,2,"void startElement(String name, AttributeList atts)",True
0,HandlerBase,3,void endElement(String name),True
0,HandlerBase,4,"void processingInstruction(String target, String data)",True
0,HandlerBase,5,void setDocumentLocator(Locator locator),True
1,InputSource,1,void setEncoding(String encoding),True
1,InputSource,2,void setByteStream(InputStream byteStream),True
1,InputSource,3,void setCharacterStream(Reader characterStream),True
1,InputSource,4,void setPublicId(String publicId),True
1,InputSource,5,void setSystemId(String systemId),True
