ClassName,Method,Return Type,Description,Full Description
MBeanServerNotificationFilter,disableAllObjectNames(),void,Disables any MBeanServerNotification (all ObjectNames are deselected).,"

disableAllObjectNames
public void disableAllObjectNames()
Disables any MBeanServerNotification (all ObjectNames are
 deselected).

"
MBeanServerNotificationFilter,disableObjectName(ObjectName objectName),void,Disables MBeanServerNotifications concerning given ObjectName.,"

disableObjectName
public void disableObjectName(ObjectName objectName)
                       throws IllegalArgumentException
Disables MBeanServerNotifications concerning given ObjectName.

Parameters:
objectName - ObjectName no longer of interest
Throws:
IllegalArgumentException - if the given ObjectName is null


"
MBeanServerNotificationFilter,enableAllObjectNames(),void,Enables all MBeanServerNotifications (all ObjectNames are selected).,"

enableAllObjectNames
public void enableAllObjectNames()
Enables all MBeanServerNotifications (all ObjectNames are selected).

"
MBeanServerNotificationFilter,enableObjectName(ObjectName objectName),void,Enables MBeanServerNotifications concerning given ObjectName.,"

enableObjectName
public void enableObjectName(ObjectName objectName)
                      throws IllegalArgumentException
Enables MBeanServerNotifications concerning given ObjectName.

Parameters:
objectName - ObjectName of interest
Throws:
IllegalArgumentException - if the given ObjectName is null


"
MBeanServerNotificationFilter,getDisabledObjectNames(),Vector<ObjectName>,Gets all the ObjectNames disabled.,"

getDisabledObjectNames
public Vector<ObjectName> getDisabledObjectNames()
Gets all the ObjectNames disabled.

Returns:
Vector of ObjectNames:
 - null means all ObjectNames are implicitly deselected, except the
 ObjectNames explicitly selected
 - empty means all ObjectNames are selected, i.e. no ObjectName
 deselected.


"
MBeanServerNotificationFilter,getEnabledObjectNames(),Vector<ObjectName>,Gets all the ObjectNames enabled.,"

getEnabledObjectNames
public Vector<ObjectName> getEnabledObjectNames()
Gets all the ObjectNames enabled.

Returns:
Vector of ObjectNames:
 - null means all ObjectNames are implicitly selected, except the
 ObjectNames explicitly deselected
 - empty means all ObjectNames are deselected, i.e. no ObjectName
 selected.


"
MBeanServerNotificationFilter,isNotificationEnabled(Notification notif),boolean,Invoked before sending the specified notification to the listener.,"

isNotificationEnabled
public boolean isNotificationEnabled(Notification notif)
                              throws IllegalArgumentException
Invoked before sending the specified notification to the listener.
 If:
 - the ObjectName of the concerned MBean is selected (explicitly OR
 (implicitly and not explicitly deselected))
 AND
 - the type of the operation (registration or unregistration) is
 selected
 then the notification is sent to the listener.

Specified by:
isNotificationEnabled in interface NotificationFilter
Overrides:
isNotificationEnabled in class NotificationFilterSupport
Parameters:
notif - The notification to be sent.
Returns:
true if the notification has to be sent to the listener, false
 otherwise.
Throws:
IllegalArgumentException - if null parameter


"
RelationNotification,getMBeansToUnregister(),List<ObjectName>,Returns the list of ObjectNames of MBeans expected to be unregistered due to a relation removal (only for relation removal).,"

getMBeansToUnregister
public List<ObjectName> getMBeansToUnregister()
Returns the list of ObjectNames of MBeans expected to be unregistered
 due to a relation removal (only for relation removal).

Returns:
a List of ObjectName.


"
RelationNotification,getNewRoleValue(),List<ObjectName>,Returns new value of updated role (only for role update).,"

getNewRoleValue
public List<ObjectName> getNewRoleValue()
Returns new value of updated role (only for role update).

Returns:
the new value of the updated role.


"
RelationNotification,getObjectName(),ObjectName,Returns the ObjectName of the created/removed/updated relation.,"

getObjectName
public ObjectName getObjectName()
Returns the ObjectName of the
 created/removed/updated relation.

Returns:
the ObjectName if the relation is an MBean, otherwise null.


"
RelationNotification,getOldRoleValue(),List<ObjectName>,Returns old value of updated role (only for role update).,"

getOldRoleValue
public List<ObjectName> getOldRoleValue()
Returns old value of updated role (only for role update).

Returns:
the old value of the updated role.


"
RelationNotification,getRelationId(),String,Returns the relation identifier of created/removed/updated relation.,"

getRelationId
public String getRelationId()
Returns the relation identifier of created/removed/updated relation.

Returns:
the relation id.


"
RelationNotification,getRelationTypeName(),String,Returns the relation type name of created/removed/updated relation.,"

getRelationTypeName
public String getRelationTypeName()
Returns the relation type name of created/removed/updated relation.

Returns:
the relation type name.


"
RelationNotification,getRoleName(),String,Returns name of updated role of updated relation (only for role update).,"

getRoleName
public String getRoleName()
Returns name of updated role of updated relation (only for role update).

Returns:
the name of the updated role.


"
RelationService,addRelation(ObjectName relationObjectName),void,Adds an MBean created by the user (and registered by him in the MBean Server) as a relation in the Relation Service.,"

addRelation
public void addRelation(ObjectName relationObjectName)
                 throws IllegalArgumentException,
                        RelationServiceNotRegisteredException,
                        NoSuchMethodException,
                        InvalidRelationIdException,
                        InstanceNotFoundException,
                        InvalidRelationServiceException,
                        RelationTypeNotFoundException,
                        RoleNotFoundException,
                        InvalidRoleValueException
Adds an MBean created by the user (and registered by him in the MBean
 Server) as a relation in the Relation Service.
 To be added as a relation, the MBean must conform to the
 following:
 - implement the Relation interface
 - have for RelationService ObjectName the ObjectName of current
 Relation Service
 - have a relation id unique and unused in current Relation Service
 - have for relation type a relation type created in the Relation
 Service
 - have roles conforming to the role info provided in the relation
 type.

Specified by:
addRelation in interface RelationServiceMBean
Parameters:
relationObjectName - ObjectName of the relation MBean to be added.
Throws:
IllegalArgumentException - if null parameter
RelationServiceNotRegisteredException - if the Relation
 Service is not registered in the MBean Server
NoSuchMethodException - If the MBean does not implement the
 Relation interface
InvalidRelationIdException - if:
 - no relation identifier in MBean
 - the relation identifier is already used in the Relation Service
InstanceNotFoundException - if the MBean for given ObjectName
 has not been registered
InvalidRelationServiceException - if:
 - no Relation Service name in MBean
 - the Relation Service name in the MBean is not the one of the
 current Relation Service
RelationTypeNotFoundException - if:
 - no relation type name in MBean
 - the relation type name in MBean does not correspond to a relation
 type created in the Relation Service
InvalidRoleValueException - if:
 - the number of referenced MBeans in a role is less than
 expected minimum degree
 - the number of referenced MBeans in a role exceeds expected
 maximum degree
 - one referenced MBean in the value is not an Object of the MBean
 class expected for that role
 - an MBean provided for a role does not exist
RoleNotFoundException - if a value is provided for a role
 that does not exist in the relation type


"
RelationService,addRelationType(RelationType relationTypeObj),void,Adds given object as a relation type.,"

addRelationType
public void addRelationType(RelationType relationTypeObj)
                     throws IllegalArgumentException,
                            InvalidRelationTypeException
Adds given object as a relation type. The object is expected to
 implement the RelationType interface.

Specified by:
addRelationType in interface RelationServiceMBean
Parameters:
relationTypeObj - relation type object (implementing the
 RelationType interface)
Throws:
IllegalArgumentException - if null parameter or if
 relationTypeObj.getRelationTypeName() returns null.
InvalidRelationTypeException - if:
 - the same name has been used for two different roles
 - no role info provided
 - one null role info provided
 - there is already a relation type with that name


"
RelationService,"checkRoleReading(String roleName, String relationTypeName)",Integer,Checks if given Role can be read in a relation of the given type.,"

checkRoleReading
public Integer checkRoleReading(String roleName,
                                String relationTypeName)
                         throws IllegalArgumentException,
                                RelationTypeNotFoundException
Checks if given Role can be read in a relation of the given type.

Specified by:
checkRoleReading in interface RelationServiceMBean
Parameters:
roleName - name of role to be checked
relationTypeName - name of the relation type
Returns:
an Integer wrapping an integer corresponding to possible
 problems represented as constants in RoleUnresolved:
 - 0 if role can be read
 - integer corresponding to RoleStatus.NO_ROLE_WITH_NAME
 - integer corresponding to RoleStatus.ROLE_NOT_READABLE
Throws:
IllegalArgumentException - if null parameter
RelationTypeNotFoundException - if the relation type is not
 known in the Relation Service


"
