Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AddressHelper,1,"AddressHelper.create(String host, int port)",False,,NULL
0,AddressHelper,2,"AddressHelper.create(String host, int port, String type)",False,,NULL
0,AddressHelper,3,"AddressHelper.create(String host, int port, String type, String name)",False,,NULL
0,AddressHelper,4,"AddressHelper.create(String host, int port, String type, String name, String url)",False,,NULL
0,AddressHelper,5,"AddressHelper.create(String host, int port, String type, String name, String url, String context)",False,,NULL
1,InvalidAddressHelper,1,InvalidAddressHelper.getInvalidAddress(),False,,NULL
1,InvalidAddressHelper,2,InvalidAddressHelper.getInvalidAddress(String addr),False,,NULL
1,InvalidAddressHelper,3,"InvalidAddressHelper.getInvalidAddress(String addr, String type)",False,,NULL
1,InvalidAddressHelper,4,"InvalidAddressHelper.getInvalidAddress(String addr, String type, String scope)",False,,NULL
1,InvalidAddressHelper,5,"InvalidAddressHelper.getInvalidAddress(String addr, String type, String scope, String name)",False,,NULL
2,InvalidAddressHolder,1,void setAddress(String address),False,,NULL
2,InvalidAddressHolder,2,String getAddress(),False,,NULL
2,InvalidAddressHolder,3,void setAddressList(String[] addressList),False,,NULL
2,InvalidAddressHolder,4,String[] getAddressList(),False,,NULL
2,InvalidAddressHolder,5,void setPort(int port),False,,NULL
2,InvalidAddressHolder,6,int getPort(),False,,NULL
2,InvalidAddressHolder,7,void setHost(String host),False,,NULL
2,InvalidAddressHolder,8,String getHost(),False,,NULL
2,InvalidAddressHolder,9,void setType(String type),False,,NULL
2,InvalidAddressHolder,10,String getType(),False,,NULL
2,InvalidAddressHolder,11,void setServiceName(String serviceName),False,,NULL
2,InvalidAddressHolder,12,String getServiceName(),False,,NULL
2,InvalidAddressHolder,13,void setServerName(String serverName),False,,NULL
2,InvalidAddressHolder,14,String getServerName(),False,,NULL
2,InvalidAddressHolder,15,void setContextName(String contextName),False,,NULL
2,InvalidAddressHolder,16,String getContextName(),False,,NULL
2,InvalidAddressHolder,17,void setContextList(String[] contextList),False,,NULL
2,InvalidAddressHolder,18,String[] getContextList(),False,,NULL
2,InvalidAddressHolder,19,void setContextPath(String contextPath),False,,NULL
2,InvalidAddressHolder,20,String getContextPath(),False,,NULL
2,InvalidAddressHolder,21,void setContextId(String contextId),False,,NULL
2,InvalidAddressHolder,22,String getContextId(),False,,NULL
2,InvalidAddressHolder,23,void setContextInterface(String contextInterface),False,,NULL
2,InvalidAddressHolder,24,String getContextInterface(),False,,NULL
2,InvalidAddressHolder,25,void setContextLocation(String contextLocation),False,,NULL
2,InvalidAddressHolder,26,String getContextLocation(),False,,NULL
2,InvalidAddressHolder,27,void setContextType(String contextType),False,,NULL
2,InvalidAddressHolder,28,String getContextType(),False,,NULL
2,InvalidAddressHolder,29,void setContextIdList(String[] contextIdList),False,,NULL
2,InvalidAddressHolder,30,String[] getContextIdList(),False,,NULL
2,InvalidAddressHolder,31,void setContextInterfaceList(String[] contextInterfaceList),False,,NULL
2,InvalidAddressHolder,32,String[] getContextInterfaceList(),False,,NULL
2,InvalidAddressHolder,33,void setContextLocationList(String[] contextLocationList),False,,NULL
2,InvalidAddressHolder,34,String[] getContextLocationList(),False,,NULL
2,InvalidAddressHolder,35,void setContextTypeList(String[] contextTypeList),False,,NULL
2,InvalidAddressHolder,36,String[] getContextTypeList(),False,,NULL
2,InvalidAddressHolder,37,void setContextPathList(String[] contextPathList),False,,NULL
2,InvalidAddressHolder,38,String[] getContextPathList(),False,,NULL
2,InvalidAddressHolder,39,void setContextNameList(String[] contextNameList),False,,NULL
2,InvalidAddressHolder,40,String[] getContextNameList(),False,,NULL
2,InvalidAddressHolder,41,void setServerNameList(String[] serverNameList),False,,NULL
2,InvalidAddressHolder,42,String[] getServerNameList(),False,,NULL
2,InvalidAddressHolder,43,void setServiceNameList(String[] serviceNameList),False,,NULL
2,InvalidAddressHolder,44,String[] getServiceNameList(),False,,NULL
2,InvalidAddressHolder,45,void setHostList(String[] hostList),False,,NULL
2,InvalidAddressHolder,46,String[] getHostList(),False,,NULL
2,InvalidAddressHolder,47,void setPortList(int[] portList),False,,NULL
2,InvalidAddressHolder,48,int[] getPortList(),False,,NULL
2,InvalidAddressHolder,49,void setTypeList(String[] typeList),False,,NULL
2,InvalidAddressHolder,50,String[] getTypeList(),False,,NULL
2,InvalidAddressHolder,51,void setAddressList(String[][] addressList),False,,NULL
2,InvalidAddressHolder,52,String[][] getAddressList(),False,,NULL
2,InvalidAddressHolder,53,void setContextList(String[][] contextList),False,,NULL
2,InvalidAddressHolder,54,String[][] getContextList(),False,,NULL
2,InvalidAddressHolder,55,void setServerNameList(String[][] serverNameList),False,,NULL
2,InvalidAddressHolder,56,String[][] getServerNameList(),False,,NULL
