Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,DuplicateNameHelper,1,void setName(String name),False,,NULL
0,DuplicateNameHelper,2,void setDuplicateName(boolean duplicateName),False,,NULL
0,DuplicateNameHelper,3,void setDuplicateNameHelper(DuplicateNameHelper duplicateNameHelper),False,,NULL
0,DuplicateNameHelper,4,void setDuplicateNamePolicy(DuplicateNamePolicy duplicateNamePolicy),False,,NULL
0,DuplicateNameHelper,5,void setDuplicateNameWarning(boolean duplicateNameWarning),False,,NULL
1,InvalidNameHelper,1,InvalidNameHelper(),False,,NULL
1,InvalidNameHelper,2,InvalidNameHelper(InvalidNameHelper value),False,,NULL
1,InvalidNameHelper,3,InvalidNameHelper copy(),False,,NULL
1,InvalidNameHelper,4,InvalidNameHelper copy(InvalidNameHelper value),False,,NULL
1,InvalidNameHelper,5,InvalidNameHelper get(),False,,NULL
2,ObjectIdHelper,1,ObjectIdHelper.create(),False,,NULL
2,ObjectIdHelper,2,ObjectIdHelper.read(DataInput in),False,,NULL
2,ObjectIdHelper,3,"ObjectIdHelper.write(DataOutput out, ObjectId obj)",False,,NULL
2,ObjectIdHelper,4,ObjectIdHelper.get_id(ObjectId obj),False,,NULL
2,ObjectIdHelper,5,"ObjectIdHelper.set_id(ObjectId obj, String id)",False,,NULL
