ClassName,Method,Return Type,Description,Full Description
DuplicateNameHelper,extract(Any a),static DuplicateName,NULL,"

extract
public static DuplicateName extract(Any a)

"
DuplicateNameHelper,id(),static String,NULL,"

id
public static String id()

"
DuplicateNameHelper,"insert(Any a, DuplicateName that)",static void,NULL,"

insert
public static void insert(Any a,
                          DuplicateName that)

"
DuplicateNameHelper,read(InputStream istream),static DuplicateName,NULL,"

read
public static DuplicateName read(InputStream istream)

"
DuplicateNameHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
DuplicateNameHelper,"write(OutputStream ostream, DuplicateName value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         DuplicateName value)

"
InvalidNameHelper,extract(Any a),static InvalidName,NULL,"

extract
public static InvalidName extract(Any a)

"
InvalidNameHelper,id(),static String,NULL,"

id
public static String id()

"
InvalidNameHelper,"insert(Any a, InvalidName that)",static void,NULL,"

insert
public static void insert(Any a,
                          InvalidName that)

"
InvalidNameHelper,read(InputStream istream),static InvalidName,NULL,"

read
public static InvalidName read(InputStream istream)

"
InvalidNameHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
InvalidNameHelper,"write(OutputStream ostream, InvalidName value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         InvalidName value)

"
ObjectIdHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
ObjectIdHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectIdHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
ObjectIdHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
ObjectIdHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectIdHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
