ClassName,Method,Return Type,Description,Full Description
ChoiceCallback,allowMultipleSelections(),boolean,Get the boolean determining whether multiple selections from the choices list are allowed.,"

allowMultipleSelections
public boolean allowMultipleSelections()
Get the boolean determining whether multiple selections from
 the choices list are allowed.

 

Returns:
whether multiple selections are allowed.


"
ChoiceCallback,getChoices(),String[],Get the list of choices.,"

getChoices
public String[] getChoices()
Get the list of choices.

 

Returns:
the list of choices.


"
ChoiceCallback,getDefaultChoice(),int,Get the defaultChoice.,"

getDefaultChoice
public int getDefaultChoice()
Get the defaultChoice.

 

Returns:
the defaultChoice, represented as an index into
          the choices list.


"
ChoiceCallback,getPrompt(),String,Get the prompt.,"

getPrompt
public String getPrompt()
Get the prompt.

 

Returns:
the prompt.


"
ChoiceCallback,getSelectedIndexes(),int[],Get the selected choices.,"

getSelectedIndexes
public int[] getSelectedIndexes()
Get the selected choices.

 

Returns:
the selected choices, represented as indexes into the
          choices list.
See Also:
setSelectedIndexes(int[])


"
ChoiceCallback,setSelectedIndex(int selection),void,Set the selected choice.,"

setSelectedIndex
public void setSelectedIndex(int selection)
Set the selected choice.

 

Parameters:
selection - the selection represented as an index into the
          choices list.
See Also:
getSelectedIndexes()


"
ChoiceCallback,setSelectedIndexes(int[] selections),void,Set the selected choices.,"

setSelectedIndexes
public void setSelectedIndexes(int[] selections)
Set the selected choices.

 

Parameters:
selections - the selections represented as indexes into the
          choices list.
Throws:
UnsupportedOperationException - if multiple selections are
          not allowed, as determined by
          allowMultipleSelections.
See Also:
getSelectedIndexes()


"
ConfirmationCallback,getDefaultOption(),int,Get the default option.,"

getDefaultOption
public int getDefaultOption()
Get the default option.

 

Returns:
the default option, represented as
          YES, NO, OK or
          CANCEL if an optionType
          was specified to the constructor of this
          ConfirmationCallback.
          Otherwise, this method returns the default option as
          an index into the
          options array specified to the constructor
          of this ConfirmationCallback.


"
ConfirmationCallback,getMessageType(),int,Get the message type.,"

getMessageType
public int getMessageType()
Get the message type.

 

Returns:
the message type (INFORMATION,
          WARNING or ERROR).


"
ConfirmationCallback,getOptions(),String[],Get the confirmation options.,"

getOptions
public String[] getOptions()
Get the confirmation options.

 

Returns:
the list of confirmation options, or null if this
          ConfirmationCallback was instantiated with
          an optionType instead of options.


"
