ClassName,Method,Return Type,Description,Full Description
AccessibleBundle,toDisplayString(),String,Gets localized string describing the key using the default locale.,"

toDisplayString
public String toDisplayString()
Gets localized string describing the key using the default locale.

Returns:
a localized String describing the key for the default locale


"
AccessibleBundle,toDisplayString(Locale locale),String,Obtains the key as a localized string.,"

toDisplayString
public String toDisplayString(Locale locale)
Obtains the key as a localized string.
 If a localized string cannot be found for the key, the
 locale independent key stored in the role will be returned.

Parameters:
locale - the locale for which to obtain a localized string
Returns:
a localized String for the key.


"
AccessibleBundle,"toDisplayString(String resourceBundleName, Locale locale)",protected String,Obtains the key as a localized string.,"

toDisplayString
protected String toDisplayString(String resourceBundleName,
                                 Locale locale)
Obtains the key as a localized string.
 If a localized string cannot be found for the key, the
 locale independent key stored in the role will be returned.
 This method is intended to be used only by subclasses so that they
 can specify their own resource bundles which contain localized
 strings for their keys.

Parameters:
resourceBundleName - the name of the resource bundle to use for
 lookup
locale - the locale for which to obtain a localized string
Returns:
a localized String for the key.


"
AccessibleBundle,toString(),String,Gets localized string describing the key using the default locale.,"

toString
public String toString()
Gets localized string describing the key using the default locale.

Overrides:
toString in class Object
Returns:
a localized String describing the key using the default locale
See Also:
toDisplayString(java.lang.String, java.util.Locale)


"
AccessibleContext,addPropertyChangeListener(PropertyChangeListener listener),void,Adds a PropertyChangeListener to the listener list.,"

addPropertyChangeListener
public void addPropertyChangeListener(PropertyChangeListener listener)
Adds a PropertyChangeListener to the listener list.
 The listener is registered for all Accessible properties and will
 be called when those properties change.

Parameters:
listener - The PropertyChangeListener to be added
See Also:
ACCESSIBLE_NAME_PROPERTY, 
ACCESSIBLE_DESCRIPTION_PROPERTY, 
ACCESSIBLE_STATE_PROPERTY, 
ACCESSIBLE_VALUE_PROPERTY, 
ACCESSIBLE_SELECTION_PROPERTY, 
ACCESSIBLE_TEXT_PROPERTY, 
ACCESSIBLE_VISIBLE_DATA_PROPERTY


"
AccessibleContext,"firePropertyChange(String propertyName, Object oldValue, Object newValue)",void,Support for reporting bound property changes.,"

firePropertyChange
public void firePropertyChange(String propertyName,
                               Object oldValue,
                               Object newValue)
Support for reporting bound property changes.  If oldValue and
 newValue are not equal and the PropertyChangeEvent listener list
 is not empty, then fire a PropertyChange event to each listener.
 In general, this is for use by the Accessible objects themselves
 and should not be called by an application program.

Parameters:
propertyName - The programmatic name of the property that
 was changed.
oldValue - The old value of the property.
newValue - The new value of the property.
See Also:
PropertyChangeSupport, 
addPropertyChangeListener(java.beans.PropertyChangeListener), 
removePropertyChangeListener(java.beans.PropertyChangeListener), 
ACCESSIBLE_NAME_PROPERTY, 
ACCESSIBLE_DESCRIPTION_PROPERTY, 
ACCESSIBLE_STATE_PROPERTY, 
ACCESSIBLE_VALUE_PROPERTY, 
ACCESSIBLE_SELECTION_PROPERTY, 
ACCESSIBLE_TEXT_PROPERTY, 
ACCESSIBLE_VISIBLE_DATA_PROPERTY


"
AccessibleContext,getAccessibleAction(),AccessibleAction,Gets the AccessibleAction associated with this object that supports one or more actions.,"

getAccessibleAction
public AccessibleAction getAccessibleAction()
Gets the AccessibleAction associated with this object that supports
 one or more actions.

Returns:
AccessibleAction if supported by object; else return null
See Also:
AccessibleAction


"
AccessibleContext,getAccessibleChild(int i),abstract Accessible,Returns the specified Accessible child of the object.,"

getAccessibleChild
public abstract Accessible getAccessibleChild(int i)
Returns the specified Accessible child of the object.  The Accessible
 children of an Accessible object are zero-based, so the first child
 of an Accessible child is at index 0, the second child is at index 1,
 and so on.

Parameters:
i - zero-based index of child
Returns:
the Accessible child of the object
See Also:
getAccessibleChildrenCount()


"
AccessibleContext,getAccessibleChildrenCount(),abstract int,Returns the number of accessible children of the object.,"

getAccessibleChildrenCount
public abstract int getAccessibleChildrenCount()
Returns the number of accessible children of the object.

Returns:
the number of accessible children of the object.


"
AccessibleContext,getAccessibleComponent(),AccessibleComponent,Gets the AccessibleComponent associated with this object that has a graphical representation.,"

getAccessibleComponent
public AccessibleComponent getAccessibleComponent()
Gets the AccessibleComponent associated with this object that has a
 graphical representation.

Returns:
AccessibleComponent if supported by object; else return null
See Also:
AccessibleComponent


"
AccessibleContext,getAccessibleDescription(),String,Gets the accessibleDescription property of this object.,"

getAccessibleDescription
public String getAccessibleDescription()
Gets the accessibleDescription property of this object.  The
 accessibleDescription property of this object is a short localized
 phrase describing the purpose of the object.  For example, in the
 case of a 'Cancel' button, the accessibleDescription could be
 'Ignore changes and close dialog box.'

Returns:
the localized description of the object; null if
 this object does not have a description
See Also:
setAccessibleDescription(java.lang.String)


"
AccessibleContext,getAccessibleEditableText(),AccessibleEditableText,Gets the AccessibleEditableText associated with this object presenting editable text on the display.,"

getAccessibleEditableText
public AccessibleEditableText getAccessibleEditableText()
Gets the AccessibleEditableText associated with this object
 presenting editable text on the display.

Returns:
AccessibleEditableText if supported by object; else return null
Since:
1.4
See Also:
AccessibleEditableText


"
AccessibleContext,getAccessibleIcon(),AccessibleIcon[],Gets the AccessibleIcons associated with an object that has one or more associated icons,"

getAccessibleIcon
public AccessibleIcon[] getAccessibleIcon()
Gets the AccessibleIcons associated with an object that has
 one or more associated icons

Returns:
an array of AccessibleIcon if supported by object;
 otherwise return null
Since:
1.3
See Also:
AccessibleIcon


"
AccessibleContext,getAccessibleIndexInParent(),abstract int,Gets the 0-based index of this object in its accessible parent.,"

getAccessibleIndexInParent
public abstract int getAccessibleIndexInParent()
Gets the 0-based index of this object in its accessible parent.

Returns:
the 0-based index of this object in its parent; -1 if this
 object does not have an accessible parent.
See Also:
getAccessibleParent(), 
getAccessibleChildrenCount(), 
getAccessibleChild(int)


"
