Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,TransformService,1,TransformService.getInstance(),False,NULL
0,TransformService,2,TransformService.getTransform(String transformURI),False,NULL
0,TransformService,3,TransformService.getTransformList(),False,NULL
0,TransformService,4,TransformService.getTransformURI(Transform transform),False,NULL
0,TransformService,5,TransformService.getTransformURIList(),False,NULL
1,XMLSignatureFactory,1,"XMLSignatureFactory getInstance(String algorithm, String provider)",True,"Returns an XMLSignatureFactory that supports the requested XML processing mechanism and representation type (ex: ""DOM""), as supplied by the specified provider."
1,XMLSignatureFactory,2,XMLSignature createSignature(KeyInfo keyInfo),False,NULL
1,XMLSignatureFactory,3,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI)",False,NULL
1,XMLSignatureFactory,4,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm)",False,NULL
1,XMLSignatureFactory,5,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod)",False,NULL
1,XMLSignatureFactory,6,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod, String signatureAlgorithm)",False,NULL
1,XMLSignatureFactory,7,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod, String signatureAlgorithm, String id)",False,NULL
1,XMLSignatureFactory,8,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod, String signatureAlgorithm, String id, String uri)",False,NULL
1,XMLSignatureFactory,9,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod, String signatureAlgorithm, String id, String uri, String type)",False,NULL
1,XMLSignatureFactory,10,"XMLSignature createSignature(KeyInfo keyInfo, String transformURI, String digestAlgorithm, String canonicalizationMethod, String signatureAlgorithm, String id, String uri, String type, String mimeType)",False,NULL
