FileName,UsedPackage
AffineTransformOp_2,True
AffineTransformOp_3,True
BufferedImage_2,True
BufferedImage_3,True
BufferedImage_4,True
BufferedImage_5,True
ColorConvertOp_1,True
ColorConvertOp_2,True
ColorModel_1,True
ColorModel_2,True
ColorModel_3,True
ColorModel_4,True
ColorModel_5,False
ComponentColorModel_1,True
ComponentColorModel_2,True
ComponentColorModel_3,True
ComponentColorModel_4,True
ComponentSampleModel_1,True
ComponentSampleModel_3,True
ComponentSampleModel_4,True
ComponentSampleModel_5,True
ConvolveOp_1,True
DataBuffer_3,True
DataBuffer_4,True
DataBuffer_5,True
DataBufferInt_1,True
DataBufferInt_2,True
DataBufferInt_5,True
DirectColorModel_1,True
DirectColorModel_3,True
DirectColorModel_5,True
DirectColorModel_8,True
IndexColorModel_2,True
IndexColorModel_3,True
IndexColorModel_4,True
IndexColorModel_5,True
IndexColorModel_6,True
IndexColorModel_7,True
Kernel_2,True
Kernel_4,True
MultiPixelPackedSampleModel_2,True
MultiPixelPackedSampleModel_6,True
Raster_1,True
Raster_2,True
RGBImageFilter_1,True
SampleModel_2,False
SampleModel_4,True
SampleModel_5,True
SampleModel_8,True
SampleModel_12,True
SinglePixelPackedSampleModel_3,True
SinglePixelPackedSampleModel_9,True
VolatileImage_2,False
WritableRaster_5,True
WritableRaster_6,True
WritableRaster_12,True
WritableRaster_14,True
