ClassName,Method,Return Type,Description
AffineTransformOp,"createCompatibleDestImage(BufferedImage src, ColorModel destCM)",BufferedImage,Creates a zeroed destination image with the correct size and number of bands.
AffineTransformOp,createCompatibleDestRaster(Raster src),WritableRaster,Creates a zeroed destination Raster with the correct size and number of bands.
AffineTransformOp,"filter(BufferedImage src, BufferedImage dst)",BufferedImage,Transforms the source BufferedImage and stores the results in the destination BufferedImage.
AffineTransformOp,"filter(Raster src, WritableRaster dst)",WritableRaster,Transforms the source Raster and stores the results in the destination Raster.
AffineTransformOp,getBounds2D(BufferedImage src),Rectangle2D,Returns the bounding box of the transformed destination.
AffineTransformOp,getBounds2D(Raster src),Rectangle2D,Returns the bounding box of the transformed destination.
AffineTransformOp,getInterpolationType(),int,Returns the interpolation type used by this op.
AffineTransformOp,"getPoint2D(Point2D srcPt, Point2D dstPt)",Point2D,Returns the location of the corresponding destination point given a point in the source.
AffineTransformOp,getRenderingHints(),RenderingHints,Returns the rendering hints used by this transform operation.
AffineTransformOp,getTransform(),AffineTransform,Returns the affine transform used by this transform operation.
AreaAveragingScaleFilter,setHints(int hints),void,Detect if the data is being delivered with the necessary hints to allow the averaging algorithm to do its work.
AreaAveragingScaleFilter,"setPixels(int x, int y, int w, int h, ColorModel model, byte[] pixels, int off, int scansize)",void,Combine the components for the delivered byte pixels into the accumulation arrays and send on any averaged data for rows of pixels that are complete.
AreaAveragingScaleFilter,"setPixels(int x, int y, int w, int h, ColorModel model, int[] pixels, int off, int scansize)",void,Combine the components for the delivered int pixels into the accumulation arrays and send on any averaged data for rows of pixels that are complete.
BandCombineOp,createCompatibleDestRaster(Raster src),WritableRaster,Creates a zeroed destination Raster with the correct size and number of bands.
BandCombineOp,"filter(Raster src, WritableRaster dst)",WritableRaster,Transforms the Raster using the matrix specified in the constructor.
BandCombineOp,getBounds2D(Raster src),Rectangle2D,Returns the bounding box of the transformed destination.
BandCombineOp,getMatrix(),float[][],Returns a copy of the linear combination matrix.
BandCombineOp,"getPoint2D(Point2D srcPt, Point2D dstPt)",Point2D,Returns the location of the corresponding destination point given a point in the source Raster.
BandCombineOp,getRenderingHints(),RenderingHints,Returns the rendering hints for this operation.
BandedSampleModel,"createCompatibleSampleModel(int w, int h)",SampleModel,Creates a new BandedSampleModel with the specified width and height.
BandedSampleModel,createDataBuffer(),DataBuffer,"Creates a DataBuffer that corresponds to this BandedSampleModel, The DataBuffer's data type, number of banks, and size will be consistent with this BandedSampleModel."
BandedSampleModel,createSubsetSampleModel(int[] bands),SampleModel,Creates a new BandedSampleModel with a subset of the bands of this BandedSampleModel.
BandedSampleModel,"getDataElements(int x, int y, Object obj, DataBuffer data)",Object,Returns data for a single pixel in a primitive array of type TransferType.
BandedSampleModel,"getPixel(int x, int y, int[] iArray, DataBuffer data)",int[],Returns all samples for the specified pixel in an int array.
BandedSampleModel,"getPixels(int x, int y, int w, int h, int[] iArray, DataBuffer data)",int[],"Returns all samples for the specified rectangle of pixels in an int array, one sample per data array element."
BandedSampleModel,"getSample(int x, int y, int b, DataBuffer data)",int,"Returns as int the sample in a specified band for the pixel located at (x,y)."
BandedSampleModel,"getSampleDouble(int x, int y, int b, DataBuffer data)",double,"Returns the sample in a specified band for a pixel located at (x,y) as a double."
BandedSampleModel,"getSampleFloat(int x, int y, int b, DataBuffer data)",float,"Returns the sample in a specified band for the pixel located at (x,y) as a float."
BandedSampleModel,"getSamples(int x, int y, int w, int h, int b, int[] iArray, DataBuffer data)",int[],"Returns the samples in a specified band for the specified rectangle of pixels in an int array, one sample per data array element."
BandedSampleModel,hashCode(),int,Returns a hash code value for the object.
BandedSampleModel,"setDataElements(int x, int y, Object obj, DataBuffer data)",void,Sets the data for a single pixel in the specified DataBuffer from a primitive array of type TransferType.
BandedSampleModel,"setPixel(int x, int y, int[] iArray, DataBuffer data)",void,Sets a pixel in the DataBuffer using an int array of samples for input.
BandedSampleModel,"setPixels(int x, int y, int w, int h, int[] iArray, DataBuffer data)",void,Sets all samples for a rectangle of pixels from an int array containing one sample per array element.
BandedSampleModel,"setSample(int x, int y, int b, double s, DataBuffer data)",void,"Sets a sample in the specified band for the pixel located at (x,y) in the DataBuffer using a double for input."
BandedSampleModel,"setSample(int x, int y, int b, float s, DataBuffer data)",void,"Sets a sample in the specified band for the pixel located at (x,y) in the DataBuffer using a float for input."
BandedSampleModel,"setSample(int x, int y, int b, int s, DataBuffer data)",void,"Sets a sample in the specified band for the pixel located at (x,y) in the DataBuffer using an int for input."
BandedSampleModel,"setSamples(int x, int y, int w, int h, int b, int[] iArray, DataBuffer data)",void,Sets the samples in the specified band for the specified rectangle of pixels from an int array containing one sample per data array element.
BufferedImage,addTileObserver(TileObserver to),void,Adds a tile observer.
BufferedImage,coerceData(boolean isAlphaPremultiplied),void,Forces the data to match the state specified in the isAlphaPremultiplied variable.
BufferedImage,copyData(WritableRaster outRaster),WritableRaster,Computes an arbitrary rectangular region of the BufferedImage and copies it into a specified WritableRaster.
BufferedImage,createGraphics(),Graphics2D,"Creates a Graphics2D, which can be used to draw into this BufferedImage."
BufferedImage,getAlphaRaster(),WritableRaster,"Returns a WritableRaster representing the alpha channel for BufferedImage objects with ColorModel objects that support a separate spatial alpha channel, such as ComponentColorModel and DirectColorModel."
BufferedImage,getColorModel(),ColorModel,Returns the ColorModel.
BufferedImage,getData(),Raster,Returns the image as one large tile.
BufferedImage,getData(Rectangle rect),Raster,Computes and returns an arbitrary region of the BufferedImage.
BufferedImage,getGraphics(),Graphics,"This method returns a Graphics2D, but is here for backwards compatibility."
BufferedImage,getHeight(),int,Returns the height of the BufferedImage.
BufferedImage,getHeight(ImageObserver observer),int,Returns the height of the BufferedImage.
BufferedImage,getMinTileX(),int,Returns the minimum tile index in the x direction.
BufferedImage,getMinTileY(),int,Returns the minimum tile index in the y direction.
BufferedImage,getMinX(),int,Returns the minimum x coordinate of this BufferedImage.
BufferedImage,getMinY(),int,Returns the minimum y coordinate of this BufferedImage.
BufferedImage,getNumXTiles(),int,Returns the number of tiles in the x direction.
BufferedImage,getNumYTiles(),int,Returns the number of tiles in the y direction.
BufferedImage,getProperty(String name),Object,Returns a property of the image by name.
BufferedImage,"getProperty(String name, ImageObserver observer)",Object,Returns a property of the image by name.
BufferedImage,getPropertyNames(),String[],"Returns an array of names recognized by getProperty(String) or null, if no property names are recognized."
BufferedImage,getRaster(),WritableRaster,Returns the WritableRaster.
BufferedImage,"getRGB(int x, int y)",int,Returns an integer pixel in the default RGB color model (TYPE_INT_ARGB) and default sRGB colorspace.
BufferedImage,"getRGB(int startX, int startY, int w, int h, int[] rgbArray, int offset, int scansize)",int[],"Returns an array of integer pixels in the default RGB color model (TYPE_INT_ARGB) and default sRGB color space, from a portion of the image data."
BufferedImage,getSampleModel(),SampleModel,Returns the SampleModel associated with this BufferedImage.
BufferedImage,getSource(),ImageProducer,Returns the object that produces the pixels for the image.
BufferedImage,getSources(),Vector<RenderedImage>,"Returns a Vector of RenderedImage objects that are the immediate sources, not the sources of these immediate sources, of image data for this BufferedImage."
BufferedImage,"getSubimage(int x, int y, int w, int h)",BufferedImage,Returns a subimage defined by a specified rectangular region.
BufferedImage,"getTile(int tileX, int tileY)",Raster,"Returns tile (tileX, tileY)."
BufferedImage,getTileGridXOffset(),int,"Returns the x offset of the tile grid relative to the origin, For example, the x coordinate of the location of tile (0, 0)."
BufferedImage,getTileGridYOffset(),int,"Returns the y offset of the tile grid relative to the origin, For example, the y coordinate of the location of tile (0, 0)."
BufferedImage,getTileHeight(),int,Returns the tile height in pixels.
BufferedImage,getTileWidth(),int,Returns the tile width in pixels.
BufferedImage,getTransparency(),int,Returns the transparency.
BufferedImage,getType(),int,Returns the image type.
BufferedImage,getWidth(),int,Returns the width of the BufferedImage.
BufferedImage,getWidth(ImageObserver observer),int,Returns the width of the BufferedImage.
BufferedImage,"getWritableTile(int tileX, int tileY)",WritableRaster,Checks out a tile for writing.
BufferedImage,getWritableTileIndices(),Point[],Returns an array of Point objects indicating which tiles are checked out for writing.
BufferedImage,hasTileWriters(),boolean,Returns whether or not any tile is checked out for writing.
BufferedImage,isAlphaPremultiplied(),boolean,Returns whether or not the alpha has been premultiplied.
BufferedImage,"isTileWritable(int tileX, int tileY)",boolean,Returns whether or not a tile is currently checked out for writing.
BufferedImage,"releaseWritableTile(int tileX, int tileY)",void,Relinquishes permission to write to a tile.
BufferedImage,removeTileObserver(TileObserver to),void,Removes a tile observer.
BufferedImage,setData(Raster r),void,"Sets a rectangular region of the image to the contents of the specified Raster r, which is assumed to be in the same coordinate space as the BufferedImage."
BufferedImage,"setRGB(int x, int y, int rgb)",void,Sets a pixel in this BufferedImage to the specified RGB value.
BufferedImage,"setRGB(int startX, int startY, int w, int h, int[] rgbArray, int offset, int scansize)",void,"Sets an array of integer pixels in the default RGB color model (TYPE_INT_ARGB) and default sRGB color space, into a portion of the image data."
BufferedImage,toString(),String,Returns a String representation of this BufferedImage object and its values.
BufferedImageFilter,getBufferedImageOp(),BufferedImageOp,Returns the BufferedImageOp.
BufferedImageFilter,imageComplete(int status),void,Filters the information provided in the imageComplete method of the ImageConsumer interface.
BufferedImageFilter,setColorModel(ColorModel model),void,Filters the information provided in the setColorModel method of the ImageConsumer interface.
BufferedImageFilter,"setDimensions(int width, int height)",void,Filters the information provided in the setDimensions method of the ImageConsumer interface.
BufferedImageFilter,"setPixels(int x, int y, int w, int h, ColorModel model, byte[] pixels, int off, int scansize)",void,Filters the information provided in the setPixels method of the ImageConsumer interface which takes an array of bytes.
BufferedImageFilter,"setPixels(int x, int y, int w, int h, ColorModel model, int[] pixels, int off, int scansize)",void,Filters the information provided in the setPixels method of the ImageConsumer interface which takes an array of integers.
BufferStrategy,contentsLost(),abstract boolean,Returns whether the drawing buffer was lost since the last call to getDrawGraphics.
BufferStrategy,contentsRestored(),abstract boolean,Returns whether the drawing buffer was recently restored from a lost state and reinitialized to the default background color (white).
BufferStrategy,dispose(),void,Releases system resources currently consumed by this BufferStrategy and removes it from the associated Component.
BufferStrategy,getCapabilities(),abstract BufferCapabilities,Returns the BufferCapabilities for this BufferStrategy.
BufferStrategy,getDrawGraphics(),abstract Graphics,Creates a graphics context for the drawing buffer.
BufferStrategy,show(),abstract void,Makes the next available buffer visible by either copying the memory (blitting) or changing the display pointer (flipping).
ByteLookupTable,getTable(),byte[][],Returns the lookup table data by reference.
ByteLookupTable,"lookupPixel(byte[] src, byte[] dst)",byte[],"Returns an array of samples of a pixel, translated with the lookup table."
ByteLookupTable,"lookupPixel(int[] src, int[] dst)",int[],"Returns an array of samples of a pixel, translated with the lookup table."
