ClassName,Method,Return Type,Description
_ServantActivatorStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_ServantActivatorStub,"etherealize(byte[] oid, POA adapter, Servant serv, boolean cleanup_in_progress, boolean remaining_activations)",void,"This operation is invoked whenever a servant for an object is deactivated, assuming the POA has the USE_SERVANT_MANAGER and RETAIN policies."
_ServantActivatorStub,"incarnate(byte[] oid, POA adapter)",Servant,"This operation is invoked by the POA whenever the POA receives a request for an object that is not currently active, assuming the POA has the USE_SERVANT_MANAGER and RETAIN policies."
_ServantLocatorStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_ServantLocatorStub,"postinvoke(byte[] oid, POA adapter, String operation, Object the_cookie, Servant the_servant)",void,This operation is invoked whenener a servant completes a request.
_ServantLocatorStub,"preinvoke(byte[] oid, POA adapter, String operation, CookieHolder the_cookie)",Servant,This operations is used to get a servant that will be used to process the request that caused preinvoke to be called.
CurrentHelper,extract(Any a),static Current,NULL
CurrentHelper,id(),static String,NULL
CurrentHelper,"insert(Any a, Current that)",static void,NULL
CurrentHelper,narrow(Object obj),static Current,NULL
CurrentHelper,read(InputStream istream),static Current,NULL
CurrentHelper,type(),static TypeCode,NULL
CurrentHelper,"write(OutputStream ostream, Current value)",static void,NULL
DynamicImplementation,invoke(ServerRequest request),abstract void,Receives requests issued to any CORBA object incarnated by the DSI servant and performs the processing necessary to execute the request.
ForwardRequestHelper,extract(Any a),static ForwardRequest,NULL
ForwardRequestHelper,id(),static String,NULL
ForwardRequestHelper,"insert(Any a, ForwardRequest that)",static void,NULL
ForwardRequestHelper,read(InputStream istream),static ForwardRequest,NULL
ForwardRequestHelper,type(),static TypeCode,NULL
ForwardRequestHelper,"write(OutputStream ostream, ForwardRequest value)",static void,NULL
IdAssignmentPolicyValue,from_int(int value),static IdAssignmentPolicyValue,NULL
IdAssignmentPolicyValue,value(),int,NULL
IdUniquenessPolicyValue,from_int(int value),static IdUniquenessPolicyValue,NULL
IdUniquenessPolicyValue,value(),int,NULL
ImplicitActivationPolicyValue,from_int(int value),static ImplicitActivationPolicyValue,NULL
ImplicitActivationPolicyValue,value(),int,NULL
LifespanPolicyValue,from_int(int value),static LifespanPolicyValue,NULL
LifespanPolicyValue,value(),int,NULL
POAHelper,extract(Any a),static POA,NULL
POAHelper,id(),static String,NULL
POAHelper,"insert(Any a, POA that)",static void,NULL
POAHelper,narrow(Object obj),static POA,NULL
POAHelper,read(InputStream istream),static POA,NULL
POAHelper,type(),static TypeCode,NULL
POAHelper,"write(OutputStream ostream, POA value)",static void,NULL
RequestProcessingPolicyValue,from_int(int value),static RequestProcessingPolicyValue,NULL
RequestProcessingPolicyValue,value(),int,NULL
Servant,"_all_interfaces(POA poa, byte[] objectId)",abstract String[],Used by the ORB to obtain complete type information from the servant.
Servant,_default_POA(),POA,Returns the root POA from the ORB instance associated with the servant.
Servant,_get_delegate(),Delegate,Gets the ORB vendor-specific implementation of PortableServer::Servant.
Servant,_get_interface_def(),Object,Returns an InterfaceDef object as a CORBA::Object that defines the runtime type of the CORBA::Object implemented by the Servant.
Servant,_is_a(String repository_id),boolean,Checks to see if the specified repository_id is present on the list returned by _all_interfaces() or is the repository_id for the generic CORBA Object.
Servant,_non_existent(),boolean,Checks for the existence of an Object.
Servant,_object_id(),byte[],"Allows easy execution of common methods, equivalent to calling PortableServer::Current::get_object_id."
Servant,_orb(),ORB,Returns the instance of the ORB currently associated with the Servant (convenience method).
Servant,_poa(),POA,"Allows easy execution of common methods, equivalent to PortableServer::Current:get_POA."
Servant,_set_delegate(Delegate delegate),void,Supports the Java ORB portability interfaces by providing a method for classes that support ORB portability through delegation to set their delegate.
Servant,_this_object(),Object,Allows the servant to obtain the object reference for the target CORBA object it is incarnating for that request.
Servant,_this_object(ORB orb),Object,Allows the servant to obtain the object reference for the target CORBA Object it is incarnating for that request.
ServantActivatorHelper,extract(Any a),static ServantActivator,NULL
ServantActivatorHelper,id(),static String,NULL
ServantActivatorHelper,"insert(Any a, ServantActivator that)",static void,NULL
ServantActivatorHelper,narrow(Object obj),static ServantActivator,NULL
ServantActivatorHelper,read(InputStream istream),static ServantActivator,NULL
ServantActivatorHelper,type(),static TypeCode,NULL
ServantActivatorHelper,unchecked_narrow(Object obj),static ServantActivator,NULL
ServantActivatorHelper,"write(OutputStream ostream, ServantActivator value)",static void,NULL
ServantActivatorPOA,"_all_interfaces(POA poa, byte[] objectId)",String[],Used by the ORB to obtain complete type information from the servant.
ServantActivatorPOA,"_invoke(String $method, InputStream in, ResponseHandler $rh)",OutputStream,Invoked by the ORB to dispatch a request to the servant.
ServantActivatorPOA,_this(),ServantActivator,NULL
ServantActivatorPOA,_this(ORB orb),ServantActivator,NULL
ServantLocatorHelper,extract(Any a),static ServantLocator,NULL
ServantLocatorHelper,id(),static String,NULL
ServantLocatorHelper,"insert(Any a, ServantLocator that)",static void,NULL
ServantLocatorHelper,narrow(Object obj),static ServantLocator,NULL
ServantLocatorHelper,read(InputStream istream),static ServantLocator,NULL
ServantLocatorHelper,type(),static TypeCode,NULL
ServantLocatorHelper,unchecked_narrow(Object obj),static ServantLocator,NULL
ServantLocatorHelper,"write(OutputStream ostream, ServantLocator value)",static void,NULL
ServantLocatorPOA,"_all_interfaces(POA poa, byte[] objectId)",String[],Used by the ORB to obtain complete type information from the servant.
