Sample Number,ClassName,Snippet Number,Method,Exist
0,JPEGHuffmanTable,1,int[] getLengths(),False
0,JPEGHuffmanTable,2,int[] getValues(),False
0,JPEGHuffmanTable,3,int[] getCodes(),False
0,JPEGHuffmanTable,4,int getTableClass(),False
0,JPEGHuffmanTable,5,int hashCode(),False
1,JPEGImageReadParam,1,void setSourceRenderSize(Dimension size),False
1,JPEGImageReadParam,2,Dimension getSourceRenderSize(),False
1,JPEGImageReadParam,3,"void setQTable(int tableNum, byte[] qTable)",False
1,JPEGImageReadParam,4,byte[] getQTable(int tableNum),False
1,JPEGImageReadParam,5,"void setSourceSubsampling(int sourceXSubsampling, int sourceYSubsampling, int subsamplingXOffset, int subsamplingYOffset)",False
2,JPEGImageWriteParam,1,void setCompressionQuality(float quality),False
2,JPEGImageWriteParam,2,void setProgressiveMode(int mode),False
2,JPEGImageWriteParam,3,void setOptimizeHuffmanTables(boolean optimize),True
2,JPEGImageWriteParam,4,void setWriteJFIFHeader(boolean write),False
2,JPEGImageWriteParam,5,void setWriteImageOnly(boolean imageOnly),False
3,JPEGQTable,1,int[][] getTable(),False
3,JPEGQTable,2,void setTable(int[][] qTable),False
3,JPEGQTable,3,int getLength(),False
3,JPEGQTable,4,void setQuality(float quality),False
