Sample Number,ClassName,Snippet Number,Method,Exist
0,Delegate,1,boolean add(E e),False
0,Delegate,2,"void add(int index, E element)",False
0,Delegate,3,boolean addAll(Collection<? extends E> c),False
0,Delegate,4,void clear(),False
0,Delegate,5,boolean contains(Object o),False
1,InputStream,1,int read(),True
1,InputStream,2,int read(byte[] b),False
1,InputStream,3,"int read(byte[] b, int off, int len)",False
1,InputStream,4,long skip(long n),False
1,InputStream,5,int available(),False
2,ObjectImpl,1,boolean equals(Object obj),True
2,ObjectImpl,2,int hashCode(),True
2,ObjectImpl,3,String toString(),True
2,ObjectImpl,4,void notify(),False
2,ObjectImpl,5,void notifyAll(),False
3,OutputStream,1,void write_boolean(boolean b),True
3,OutputStream,2,void write_byte(byte b),False
3,OutputStream,3,void write_short(short s),True
3,OutputStream,4,void write_long(long l),False
3,OutputStream,5,void write_float(float f),True
3,OutputStream,6,void write_double(double d),True
3,OutputStream,7,void write_char(char c),True
3,OutputStream,8,void write_octet(byte b),True
3,OutputStream,9,void write_string(String s),True
3,OutputStream,10,void write_longlong(long l),True
3,OutputStream,11,void write_ulonglong(long l),True
3,OutputStream,12,void write_longdouble(double d),False
3,OutputStream,13,void write_wchar(char c),True
3,OutputStream,14,void write_wstring(String s),True
3,OutputStream,15,void write_val(org.omg.CORBA.portable.InputStream.Streamable s),False
3,OutputStream,16,"void write_array(org.omg.CORBA.portable.InputStream.Streamable s, int length)",False
3,OutputStream,17,"void write_fixedarray(org.omg.CORBA.portable.InputStream.Streamable s, int length)",False
3,OutputStream,18,"void write_sequence(org.omg.CORBA.portable.InputStream.Streamable s, int length)",False
3,OutputStream,19,void write_any(org.omg.CORBA.Any a),False
3,OutputStream,20,void write_TypeCode(org.omg.CORBA.TypeCode t),False
4,ServantObject,1,"void _invoke(org.omg.CORBA.Request request, org.omg.CORBA.SystemException s)",False
4,ServantObject,2,org.omg.CORBA.Object _get_object_reference(),False
4,ServantObject,3,void _set_object_reference(org.omg.CORBA.Object objref),False
4,ServantObject,4,org.omg.CORBA.Policy[] _get_policy_list(),False
4,ServantObject,5,void _set_policy_list(org.omg.CORBA.Policy[] policy_list),False
