Sample Number,ClassName,Snippet Number,Method,Exist
0,DOMCryptoContext,1,"void setIdAttributeNS(Element element, String namespaceURI, String localName)",True
0,DOMCryptoContext,2,"Attr setIdAttributeNode(Attr attr, boolean isId)",False
0,DOMCryptoContext,3,Element setDefaultNamespace(String uri),False
0,DOMCryptoContext,4,String getBaseURI(),True
0,DOMCryptoContext,5,"Element setIdAttribute(Element element, String name)",False
1,DOMStructure,1,Node getNode(),True
1,DOMStructure,2,void setNode(Node node),False
1,DOMStructure,3,boolean isFeatureSupported(String feature),True
1,DOMStructure,4,String getFeature(String feature),False
1,DOMStructure,5,void setParent(DOMStructure parent),False
