Sample Number,ClassName,Snippet Number,Method,Exist
0,AuthPermission,1,String getActions(),False
0,AuthPermission,2,String getActions(String target),False
0,AuthPermission,3,void setActions(String actions),False
0,AuthPermission,4,"void setActions(String target, String actions)",False
0,AuthPermission,5,boolean implies(Permission permission),False
1,Policy,1,PermissionCollection getPermissions(ProtectionDomain domain),False
1,Policy,2,void refresh(),True
1,Policy,3,void setPolicy(Policy policy),True
1,Policy,4,PermissionCollection getPermissions(CodeSource codesource),False
1,Policy,5,"boolean implies(ProtectionDomain domain, Permission permission)",False
2,PrivateCredentialPermission,1,String [] getActions(),False
2,PrivateCredentialPermission,2,java.util.Set<java.security.Principal> getPrincipals(),False
2,PrivateCredentialPermission,3,java.lang.String getCredentialClass(),False
2,PrivateCredentialPermission,4,java.lang.String toString(),False
2,PrivateCredentialPermission,5,boolean implies(java.security.Permission permission),False
3,Subject,1,void getPrincipals(),False
3,Subject,2,void getPublicCredentials(),False
3,Subject,3,void getPrivateCredentials(),False
3,Subject,4,void setPrincipals(Set<? extends Principal> principals),False
3,Subject,5,void setReadOnly(),True
4,SubjectDomainCombiner,1,void setSubject(Subject subject),False
4,SubjectDomainCombiner,2,Subject getSubject(),True
4,SubjectDomainCombiner,3,"ProtectionDomain[] combine(ProtectionDomain[] currentDomains, ProtectionDomain[] assignedDomains)",True
4,SubjectDomainCombiner,4,Object clone(),False
4,SubjectDomainCombiner,5,boolean equals(Object obj),False
