Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,JMXConnectionNotification,1,String getConnectionId(),True
0,JMXConnectionNotification,2,String getConnectionInfo(),False
0,JMXConnectionNotification,3,String getConnectionNotificationType(),False
0,JMXConnectionNotification,4,String getUserName(),False
0,JMXConnectionNotification,5,String toString(),False
1,JMXConnectorFactory,1,"JMXConnector connect(Map<String, ?> environment)",False
1,JMXConnectorFactory,2,JMXConnector connect(JMXServiceURL serviceURL),True
1,JMXConnectorFactory,3,"JMXConnector connect(JMXServiceURL serviceURL, Map<String, ?> environment)",True
1,JMXConnectorFactory,4,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String, ?> environment)",True
1,JMXConnectorFactory,5,"JMXConnector newJMXConnector(Map<String, ?> environment)",False
2,JMXConnectorServer,1,void start(),False
2,JMXConnectorServer,2,void stop(),False
2,JMXConnectorServer,3,void setMBeanServer(javax.management.MBeanServer mbs),False
2,JMXConnectorServer,4,void setObjectName(javax.management.ObjectName name),False
2,JMXConnectorServer,5,javax.management.remote.JMXServiceURL getAddress(),False
3,JMXConnectorServerFactory,1,"JMXConnectorServer newJMXConnectorServer(Map<String, ?> environment)",False
3,JMXConnectorServerFactory,2,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map<String, ?> environment)",False
3,JMXConnectorServerFactory,3,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map<String, ?> environment, MBeanServer mbeanServer)",True
3,JMXConnectorServerFactory,4,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map<String, ?> environment, MBeanServer mbeanServer, MBeanServerForwarder mbsf)",False
3,JMXConnectorServerFactory,5,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map<String, ?> environment, MBeanServer mbeanServer, MBeanServerForwarder mbsf, boolean doStart)",False
4,JMXPrincipal,1,String getName(),True
4,JMXPrincipal,2,boolean equals(Object obj),True
4,JMXPrincipal,3,int hashCode(),True
4,JMXPrincipal,4,String toString(),True
4,JMXPrincipal,5,JMXPrincipal clone(),False
5,JMXServiceURL,1,String getProtocol(),True
5,JMXServiceURL,2,String getHost(),True
5,JMXServiceURL,3,int getPort(),True
5,JMXServiceURL,4,String getURLPath(),True
5,JMXServiceURL,5,"Map<String, ?> getEnvironment()",False
6,NotificationResult,1,NotificationResult getNextResult(),False
6,NotificationResult,2,int getSequenceNumber(),False
6,NotificationResult,3,boolean hasBufferedNotifications(),False
6,NotificationResult,4,int getBufferSize(),False
6,NotificationResult,5,NotificationResult[] getAllResults(),False
7,SubjectDelegationPermission,1,String getName(),False
7,SubjectDelegationPermission,2,boolean implies(Permission p),False
7,SubjectDelegationPermission,3,PermissionCollection newPermissionCollection(),False
7,SubjectDelegationPermission,4,boolean equals(Object obj),False
7,SubjectDelegationPermission,5,int hashCode(),False
8,TargetedNotification,1,ObjectName getTarget(),False
8,TargetedNotification,2,Notification getNotification(),True
8,TargetedNotification,3,String getListenerID(),False
8,TargetedNotification,4,void setNotification(Notification notification),False
8,TargetedNotification,5,void setListenerID(String listenerID),False
