ClassName,Method,Return Type,Description,Full Description
AsynchronousChannelGroup,"awaitTermination(long timeout, TimeUnit unit)",abstract boolean,Awaits termination of the group.,"

awaitTermination
public abstract boolean awaitTermination(long timeout,
                                         TimeUnit unit)
                                  throws InterruptedException
Awaits termination of the group.

  This method blocks until the group has terminated, or the timeout
 occurs, or the current thread is interrupted, whichever happens first.

Parameters:
timeout - The maximum time to wait, or zero or less to not wait
unit - The time unit of the timeout argument
Returns:
true if the group has terminated; false if the
          timeout elapsed before termination
Throws:
InterruptedException - If interrupted while waiting


"
AsynchronousChannelGroup,isShutdown(),abstract boolean,Tells whether or not this asynchronous channel group is shutdown.,"

isShutdown
public abstract boolean isShutdown()
Tells whether or not this asynchronous channel group is shutdown.

Returns:
true if this asynchronous channel group is shutdown or
          has been marked for shutdown.


"
AsynchronousChannelGroup,isTerminated(),abstract boolean,Tells whether or not this group has terminated.,"

isTerminated
public abstract boolean isTerminated()
Tells whether or not this group has terminated.

  Where this method returns true, then the associated thread
 pool has also terminated.

Returns:
true if this group has terminated


"
AsynchronousChannelGroup,provider(),AsynchronousChannelProvider,Returns the provider that created this channel group.,"

provider
public final AsynchronousChannelProvider provider()
Returns the provider that created this channel group.

Returns:
The provider that created this channel group


"
AsynchronousChannelGroup,shutdown(),abstract void,Initiates an orderly shutdown of the group.,"

shutdown
public abstract void shutdown()
Initiates an orderly shutdown of the group.

  This method marks the group as shutdown. Further attempts to construct
 channel that binds to this group will throw ShutdownChannelGroupException.
 The group terminates when all asynchronous channels in the group are
 closed, all actively executing completion handlers have run to completion,
 and all resources have been released. This method has no effect if the
 group is already shutdown.

"
AsynchronousChannelGroup,shutdownNow(),abstract void,Shuts down the group and closes all open channels in the group.,"

shutdownNow
public abstract void shutdownNow()
                          throws IOException
Shuts down the group and closes all open channels in the group.

  In addition to the actions performed by the shutdown
 method, this method invokes the close
 method on all open channels in the group. This method does not attempt to
 stop or interrupt threads that are executing completion handlers. The
 group terminates when all actively executing completion handlers have run
 to completion and all resources have been released. This method may be
 invoked at any time. If some other thread has already invoked it, then
 another invocation will block until the first invocation is complete,
 after which it will return without effect.

Throws:
IOException - If an I/O error occurs


"
AsynchronousChannelGroup,"withCachedThreadPool(ExecutorService executor, int initialSize)",static AsynchronousChannelGroup,Creates an asynchronous channel group with a given thread pool that creates new threads as needed.,"

withCachedThreadPool
public static AsynchronousChannelGroup withCachedThreadPool(ExecutorService executor,
                                                            int initialSize)
                                                     throws IOException
Creates an asynchronous channel group with a given thread pool that
 creates new threads as needed.

  The executor parameter is an ExecutorService that
 creates new threads as needed to execute tasks that are submitted to
 handle I/O events and dispatch completion results for operations initiated
 on asynchronous channels in the group. It may reuse previously constructed
 threads when they are available.

  The initialSize parameter may be used by the implementation
 as a hint as to the initial number of tasks it may submit. For
 example, it may be used to indicate the initial number of threads that
 wait on I/O events.

  The executor is intended to be used exclusively by the resulting
 asynchronous channel group. Termination of the group results in the
 orderly  shutdown of the executor
 service. Shutting down the executor service by other means results in
 unspecified behavior.

  The group is created by invoking the openAsynchronousChannelGroup(ExecutorService,int) method of the system-wide
 default AsynchronousChannelProvider object.

Parameters:
executor - The thread pool for the resulting group
initialSize - A value >=0 or a negative value for implementation
          specific default
Returns:
A new asynchronous channel group
Throws:
IOException - If an I/O error occurs
See Also:
Executors.newCachedThreadPool()


"
AsynchronousChannelGroup,"withFixedThreadPool(int nThreads, ThreadFactory threadFactory)",static AsynchronousChannelGroup,Creates an asynchronous channel group with a fixed thread pool.,"

withFixedThreadPool
public static AsynchronousChannelGroup withFixedThreadPool(int nThreads,
                                                           ThreadFactory threadFactory)
                                                    throws IOException
Creates an asynchronous channel group with a fixed thread pool.

  The resulting asynchronous channel group reuses a fixed number of
 threads. At any point, at most nThreads threads will be active
 processing tasks that are submitted to handle I/O events and dispatch
 completion results for operations initiated on asynchronous channels in
 the group.

  The group is created by invoking the openAsynchronousChannelGroup(int,ThreadFactory) method of the system-wide
 default AsynchronousChannelProvider object.

Parameters:
nThreads - The number of threads in the pool
threadFactory - The factory to use when creating new threads
Returns:
A new asynchronous channel group
Throws:
IllegalArgumentException - If nThreads <= 0
IOException - If an I/O error occurs


"
AsynchronousChannelGroup,withThreadPool(ExecutorService executor),static AsynchronousChannelGroup,Creates an asynchronous channel group with a given thread pool.,"

withThreadPool
public static AsynchronousChannelGroup withThreadPool(ExecutorService executor)
                                               throws IOException
Creates an asynchronous channel group with a given thread pool.

  The executor parameter is an ExecutorService that
 executes tasks submitted to dispatch completion results for operations
 initiated on asynchronous channels in the group.

  Care should be taken when configuring the executor service. It
 should support direct handoff or unbounded queuing of
 submitted tasks, and the thread that invokes the execute method should never invoke the task
 directly. An implementation may mandate additional constraints.

  The executor is intended to be used exclusively by the resulting
 asynchronous channel group. Termination of the group results in the
 orderly  shutdown of the executor
 service. Shutting down the executor service by other means results in
 unspecified behavior.

  The group is created by invoking the openAsynchronousChannelGroup(ExecutorService,int) method of the system-wide
 default AsynchronousChannelProvider object with an initialSize of 0.

Parameters:
executor - The thread pool for the resulting group
Returns:
A new asynchronous channel group
Throws:
IOException - If an I/O error occurs


"
AsynchronousFileChannel,force(boolean metaData),abstract void,Forces any updates to this channel's file to be written to the storage device that contains it.,"

force
public abstract void force(boolean metaData)
                    throws IOException
Forces any updates to this channel's file to be written to the storage
 device that contains it.

  If this channel's file resides on a local storage device then when
 this method returns it is guaranteed that all changes made to the file
 since this channel was created, or since this method was last invoked,
 will have been written to that device.  This is useful for ensuring that
 critical information is not lost in the event of a system crash.

  If the file does not reside on a local device then no such guarantee
 is made.

  The metaData parameter can be used to limit the number of
 I/O operations that this method is required to perform.  Passing
 false for this parameter indicates that only updates to the
 file's content need be written to storage; passing true
 indicates that updates to both the file's content and metadata must be
 written, which generally requires at least one more I/O operation.
 Whether this parameter actually has any effect is dependent upon the
 underlying operating system and is therefore unspecified.

  Invoking this method may cause an I/O operation to occur even if the
 channel was only opened for reading.  Some operating systems, for
 example, maintain a last-access time as part of a file's metadata, and
 this time is updated whenever the file is read.  Whether or not this is
 actually done is system-dependent and is therefore unspecified.

  This method is only guaranteed to force changes that were made to
 this channel's file via the methods defined in this class.

Parameters:
metaData - If true then this method is required to force changes
          to both the file's content and metadata to be written to
          storage; otherwise, it need only force content changes to be
          written
Throws:
ClosedChannelException - If this channel is closed
IOException - If some other I/O error occurs


"
