Sample Number,ClassName,Snippet Number,Method,Exist
0,LogStream,1,void put(String msg),False
0,LogStream,2,"void write(char[] s, int off, int len)",False
0,LogStream,3,void write(int b),True
0,LogStream,4,"void write(byte[] b, int off, int len)",True
0,LogStream,5,void flush(),False
1,ObjID,1,int hashCode(),True
1,ObjID,2,ObjID read(DataInput in) throws IOException,False
1,ObjID,3,void write(DataOutput out) throws IOException,False
1,ObjID,4,String toString(),True
1,ObjID,5,boolean equals(Object obj),True
2,Operation,1,String[] getInvocationSignature(),False
2,Operation,2,Object getParameterValue(int index),False
2,Operation,3,"void setParameter(int index, Object value)",False
2,Operation,4,void setResponse(Object response),False
3,RemoteObject,1,String getRef(),False
3,RemoteObject,2,void setRef(String ref),False
3,RemoteObject,3,void exportObject(Remote obj),False
3,RemoteObject,4,void unexportObject(Remote obj),False
3,RemoteObject,5,String getLog(),False
4,RemoteObjectInvocationHandler,1,"Object invoke(Remote obj, Method method, Object[] params)",False
4,RemoteObjectInvocationHandler,2,Remote getRef(),False
4,RemoteObjectInvocationHandler,3,RemoteObjectInvocationHandler(RemoteObject obj),False
4,RemoteObjectInvocationHandler,4,Object writeReplace(),False
4,RemoteObjectInvocationHandler,5,"Object invoke(Remote obj, Method method, Object[] params, long opnum)",False
5,RemoteServer,1,int getClientHost(),False
5,RemoteServer,2,int getClientPort(),False
5,RemoteServer,3,Object getClientMeta(),False
5,RemoteServer,4,void setLog(OutputStream out),True
6,RemoteStub,1,int hashCode(),False
6,RemoteStub,2,String toString(),False
6,RemoteStub,3,"void readObject(ObjectInput in) throws IOException, ClassNotFoundException",False
6,RemoteStub,4,void writeObject(ObjectOutput out) throws IOException,False
6,RemoteStub,5,RemoteStub clone() throws CloneNotSupportedException,False
7,RMIClassLoader,1,"Class<?> loadClass(String codebase, String name)",True
7,RMIClassLoader,2,Class getProviderClass(String className),False
7,RMIClassLoader,3,ClassLoader getClassLoader(String codebase),True
7,RMIClassLoader,4,Object getSecurityContext(ClassLoader loader),True
7,RMIClassLoader,5,String getSecurityKey(),False
8,RMIClassLoaderSpi,1,"Class loadClass(String codebase, String name)",False
8,RMIClassLoaderSpi,2,"Class loadProxyClass(String codebase, String[] interfaces)",False
8,RMIClassLoaderSpi,3,Object getSecurityContext(ClassLoader loader),False
8,RMIClassLoaderSpi,4,"Class loadClass(String codebase, String name, ClassLoader defaultLoader)",False
8,RMIClassLoaderSpi,5,"Class[] loadProxyInterfaces(String codebase, String name, ClassLoader defaultLoader)",False
9,RMISocketFactory,1,Socket createSocket(),False
9,RMISocketFactory,2,ServerSocket createServerSocket(int port),True
9,RMISocketFactory,3,"ServerSocket createServerSocket(int port, int backlog)",False
9,RMISocketFactory,4,"ServerSocket createServerSocket(int port, int backlog, InetAddress bindAddress)",False
9,RMISocketFactory,5,void setSocketFactory(RMISocketFactory fac),True
10,UID,1,String toString(),True
10,UID,2,boolean equals(Object obj),True
10,UID,3,int hashCode(),True
10,UID,4,int uidCompare(UID uid),False
10,UID,5,UID(int uid),False
11,UnicastRemoteObject,1,RemoteRef getRef(),False
11,UnicastRemoteObject,2,void exportObject(Remote obj),False
11,UnicastRemoteObject,3,"void unexportObject(Remote obj, boolean force)",False
11,UnicastRemoteObject,4,Object activate(),False
11,UnicastRemoteObject,5,void deactivated(),False
