Sample Number,ClassName,Snippet Number,Method,Exist
0,MarshalledObject,1,MarshalledObject(Object o),False
0,MarshalledObject,2,Object get(),False
0,MarshalledObject,3,void set(Object o),False
0,MarshalledObject,4,boolean equals(Object obj),True
0,MarshalledObject,5,int hashCode(),True
1,Naming,1,Object lookup(String name),False
1,Naming,2,"void bind(String name, Object obj)",False
1,Naming,3,void unbind(String name),True
1,Naming,4,"void rebind(String name, Object obj)",False
1,Naming,5,String[] list(String url),True
2,RMISecurityManager,1,void checkPermission(Permission perm),False
2,RMISecurityManager,2,void checkAccess(ThreadGroup g),False
2,RMISecurityManager,3,void checkExit(int status),False
2,RMISecurityManager,4,void checkAwtEventQueueAccess(),False
2,RMISecurityManager,5,void checkThreadGroupAccess(ThreadGroup g),False
