FileName,UsedPackage
Annotation_3,True
Annotation_5,True
AttributedString_1,True
AttributedString_3,True
AttributedString_4,True
AttributedString_5,True
Bidi_1,True
Bidi_2,True
Bidi_3,True
Bidi_5,True
BreakIterator_1,True
BreakIterator_2,True
BreakIterator_3,True
BreakIterator_4,True
BreakIterator_5,True
ChoiceFormat_2,True
ChoiceFormat_3,True
ChoiceFormat_4,True
ChoiceFormat_5,True
CollationElementIterator_1,True
CollationElementIterator_2,True
CollationElementIterator_3,True
CollationKey_1,True
CollationKey_2,True
CollationKey_3,True
Collator_1,True
Collator_2,True
Collator_3,True
Collator_4,True
Collator_5,True
DateFormat_1,True
DateFormat_2,True
DateFormat_3,True
DateFormat_4,True
DateFormat_5,True
DateFormat_Field_2,True
DateFormat_Field_4,True
DateFormatSymbols_1,True
DateFormatSymbols_2,True
DateFormatSymbols_3,True
DateFormatSymbols_4,True
DateFormatSymbols_5,True
DecimalFormat_2,True
DecimalFormat_4,True
DecimalFormat_5,True
DecimalFormatSymbols_1,True
DecimalFormatSymbols_2,True
DecimalFormatSymbols_3,True
DecimalFormatSymbols_4,True
DecimalFormatSymbols_5,True
FieldPosition_1,True
FieldPosition_2,True
FieldPosition_3,True
FieldPosition_4,True
FieldPosition_5,True
Format_1,True
Format_2,True
Format_4,True
Format_5,True
MessageFormat_1,True
MessageFormat_2,True
MessageFormat_3,True
MessageFormat_4,True
MessageFormat_5,True
Normalizer_1,True
Normalizer_2,True
NumberFormat_1,True
NumberFormat_2,True
NumberFormat_3,True
NumberFormat_4,True
NumberFormat_5,True
RuleBasedCollator_5,True
SimpleDateFormat_2,True
SimpleDateFormat_3,True
SimpleDateFormat_5,True
StringCharacterIterator_1,True
StringCharacterIterator_2,True
StringCharacterIterator_3,True
StringCharacterIterator_4,True
StringCharacterIterator_5,True
