Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,SAXResult,1,void setHandler(ContentHandler handler),True,Set the target to be a SAX2 ContentHandler.,"

setHandler
public void setHandler(ContentHandler handler)
Set the target to be a SAX2 ContentHandler.

Parameters:
handler - Must be a non-null ContentHandler reference.


"
0,SAXResult,2,void setLexicalHandler(LexicalHandler handler),True,Set the SAX2 LexicalHandler for the output.,"

setLexicalHandler
public void setLexicalHandler(LexicalHandler handler)
Set the SAX2 LexicalHandler for the output.

 This is needed to handle XML comments and the like.  If the
 lexical handler is not set, an attempt should be made by the
 transformer to cast the ContentHandler to a
 LexicalHandler.

Parameters:
handler - A non-null LexicalHandler for
 handling lexical parse events.


"
0,SAXResult,3,void setDTDHandler(DTDHandler handler),False,,NULL
0,SAXResult,4,void setDocumentHandler(DocumentHandler handler),False,,NULL
0,SAXResult,5,void setErrorHandler(ErrorHandler handler),False,,NULL
1,SAXSource,1,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource)",False,,NULL
1,SAXSource,2,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.ContentHandler)",False,,NULL
1,SAXSource,3,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes, org.xml.sax.ContentHandler)",False,,NULL
1,SAXSource,4,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes, org.xml.sax.ContentHandler, org.xml.sax.Locator)",False,,NULL
1,SAXSource,5,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes, org.xml.sax.ContentHandler, org.xml.sax.Locator, org.xml.sax.DTDHandler)",False,,NULL
2,SAXTransformerFactory,1,SAXTransformerFactory(),False,,NULL
2,SAXTransformerFactory,2,newTransformer(Source source),False,,NULL
2,SAXTransformerFactory,3,newTransformer(Templates template),False,,NULL
2,SAXTransformerFactory,4,newTransformer(TransformerHandler handler),False,,NULL
2,SAXTransformerFactory,5,newTransformer(URI uri),False,,NULL
