Sample Number,ClassName,Snippet Number,Method,Exist
0,BigDecimal,1,BigDecimal add(BigDecimal augend),True
0,BigDecimal,2,BigDecimal subtract(BigDecimal subtrahend),True
0,BigDecimal,3,BigDecimal multiply(BigDecimal multiplicand),True
0,BigDecimal,4,"BigDecimal divide(BigDecimal divisor, int scale, RoundingMode roundingMode)",True
0,BigDecimal,5,BigDecimal pow(int n),True
1,BigInteger,1,BigInteger abs(),True
1,BigInteger,2,int compareTo(BigInteger val),True
1,BigInteger,3,int intValue(),True
1,BigInteger,4,BigInteger multiply(BigInteger val),True
1,BigInteger,5,BigInteger divide(BigInteger val),True
2,MathContext,1,MathContext(int precision),False
2,MathContext,2,int getPrecision(),True
2,MathContext,3,RoundingMode getRoundingMode(),True
2,MathContext,4,MathContext withPrecision(int precision),False
2,MathContext,5,MathContext withRoundingMode(RoundingMode roundingMode),False
