Sample Number,ClassName,Snippet Number,Method,Exist
0,DOMResult,1,Node getNode(),True
0,DOMResult,2,void setSystemId(String systemId),True
0,DOMResult,3,void setNode(Node node),True
0,DOMResult,4,void setNextSibling(Node nextSibling),True
0,DOMResult,5,void setParent(Node parent),False
1,DOMSource,1,Node getNode(),True
1,DOMSource,2,void setNode(Node node),True
1,DOMSource,3,Properties getSystemId(),False
1,DOMSource,4,void setSystemId(String systemId),True
1,DOMSource,5,void setXPathFactory(XPathFactory xPathFactory),False
