ClassName,Method,Return Type,Description
ConsoleHandler,close(),void,Override StreamHandler.close to do a flush but not to close the output stream.
ConsoleHandler,publish(LogRecord record),void,Publish a LogRecord.
ErrorManager,"error(String msg, Exception ex, int code)",void,The error method is called when a Handler failure occurs.
FileHandler,close(),void,Close all the files.
FileHandler,publish(LogRecord record),void,Format and publish a LogRecord.
Formatter,format(LogRecord record),abstract String,Format the given log record and return the formatted string.
Formatter,formatMessage(LogRecord record),String,Localize and format the message string from a log record.
Formatter,getHead(Handler h),String,Return the header string for a set of formatted records.
Formatter,getTail(Handler h),String,Return the tail string for a set of formatted records.
Handler,close(),abstract void,Close the Handler and free all associated resources.
Handler,flush(),abstract void,Flush any buffered output.
Handler,getEncoding(),String,Return the character encoding for this Handler.
Handler,getErrorManager(),ErrorManager,Retrieves the ErrorManager for this Handler.
Handler,getFilter(),Filter,Get the current Filter for this Handler.
Handler,getFormatter(),Formatter,Return the Formatter for this Handler.
Handler,getLevel(),Level,Get the log level specifying which messages will be logged by this Handler.
Handler,isLoggable(LogRecord record),boolean,Check if this Handler would actually log a given LogRecord.
Handler,publish(LogRecord record),abstract void,Publish a LogRecord.
Handler,"reportError(String msg, Exception ex, int code)",protected void,Protected convenience method to report an error to this Handler's ErrorManager.
Handler,setEncoding(String encoding),void,Set the character encoding used by this Handler.
Handler,setErrorManager(ErrorManager em),void,Define an ErrorManager for this Handler.
Handler,setFilter(Filter newFilter),void,Set a Filter to control output on this Handler.
Handler,setFormatter(Formatter newFormatter),void,Set a Formatter.
Handler,setLevel(Level newLevel),void,Set the log level specifying which message levels will be logged by this Handler.
Level,equals(Object ox),boolean,Compare two objects for value equality.
Level,getLocalizedName(),String,"Return the localized string name of the Level, for the current default locale."
Level,getName(),String,Return the non-localized string name of the Level.
Level,getResourceBundleName(),String,"Return the level's localization resource bundle name, or null if no localization bundle is defined."
Level,hashCode(),int,Generate a hashcode.
Level,intValue(),int,Get the integer value for this level.
Level,parse(String name),static Level,Parse a level name string into a Level.
Level,toString(),String,Returns a string representation of this Level.
Logger,addHandler(Handler handler),void,Add a log Handler to receive logging messages.
Logger,config(String msg),void,Log a CONFIG message.
Logger,config(Supplier<String> msgSupplier),void,"Log a CONFIG message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,"entering(String sourceClass, String sourceMethod)",void,Log a method entry.
Logger,"entering(String sourceClass, String sourceMethod, Object param1)",void,"Log a method entry, with one parameter."
Logger,"entering(String sourceClass, String sourceMethod, Object[] params)",void,"Log a method entry, with an array of parameters."
Logger,"exiting(String sourceClass, String sourceMethod)",void,Log a method return.
Logger,"exiting(String sourceClass, String sourceMethod, Object result)",void,"Log a method return, with result object."
Logger,fine(String msg),void,Log a FINE message.
Logger,fine(Supplier<String> msgSupplier),void,"Log a FINE message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,finer(String msg),void,Log a FINER message.
Logger,finer(Supplier<String> msgSupplier),void,"Log a FINER message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,finest(String msg),void,Log a FINEST message.
Logger,finest(Supplier<String> msgSupplier),void,"Log a FINEST message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,getAnonymousLogger(),static Logger,Create an anonymous Logger.
Logger,getAnonymousLogger(String resourceBundleName),static Logger,Create an anonymous Logger.
Logger,getFilter(),Filter,Get the current filter for this Logger.
Logger,getGlobal(),static Logger,Return global logger object with the name Logger.GLOBAL_LOGGER_NAME.
Logger,getHandlers(),Handler[],Get the Handlers associated with this logger.
Logger,getLevel(),Level,Get the log Level that has been specified for this Logger.
Logger,getLogger(String name),static Logger,Find or create a logger for a named subsystem.
Logger,"getLogger(String name, String resourceBundleName)",static Logger,Find or create a logger for a named subsystem.
Logger,getName(),String,Get the name for this logger.
Logger,getParent(),Logger,Return the parent for this Logger.
Logger,getResourceBundle(),ResourceBundle,Retrieve the localization resource bundle for this logger.
Logger,getResourceBundleName(),String,Retrieve the localization resource bundle name for this logger.
Logger,getUseParentHandlers(),boolean,Discover whether or not this logger is sending its output to its parent logger.
Logger,info(String msg),void,Log an INFO message.
Logger,info(Supplier<String> msgSupplier),void,"Log a INFO message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,isLoggable(Level level),boolean,Check if a message of the given level would actually be logged by this logger.
Logger,"log(Level level, String msg)",void,"Log a message, with no arguments."
Logger,"log(Level level, String msg, Object param1)",void,"Log a message, with one object parameter."
Logger,"log(Level level, String msg, Object[] params)",void,"Log a message, with an array of object arguments."
Logger,"log(Level level, String msg, Throwable thrown)",void,"Log a message, with associated Throwable information."
Logger,"log(Level level, Supplier<String> msgSupplier)",void,"Log a message, which is only to be constructed if the logging level is such that the message will actually be logged."
Logger,"log(Level level, Throwable thrown, Supplier<String> msgSupplier)",void,"Log a lazily constructed message, with associated Throwable information."
Logger,log(LogRecord record),void,Log a LogRecord.
Logger,"logp(Level level, String sourceClass, String sourceMethod, String msg)",void,"Log a message, specifying source class and method, with no arguments."
Logger,"logp(Level level, String sourceClass, String sourceMethod, String msg, Object param1)",void,"Log a message, specifying source class and method, with a single object parameter to the log message."
Logger,"logp(Level level, String sourceClass, String sourceMethod, String msg, Object[] params)",void,"Log a message, specifying source class and method, with an array of object arguments."
Logger,"logp(Level level, String sourceClass, String sourceMethod, String msg, Throwable thrown)",void,"Log a message, specifying source class and method, with associated Throwable information."
Logger,"logp(Level level, String sourceClass, String sourceMethod, Supplier<String> msgSupplier)",void,"Log a lazily constructed message, specifying source class and method, with no arguments."
Logger,"logp(Level level, String sourceClass, String sourceMethod, Throwable thrown, Supplier<String> msgSupplier)",void,"Log a lazily constructed message, specifying source class and method, with associated Throwable information."
Logger,"logrb(Level level, String sourceClass, String sourceMethod, ResourceBundle bundle, String msg, Object... params)",void,"Log a message, specifying source class, method, and resource bundle, with an optional list of message parameters."
Logger,"logrb(Level level, String sourceClass, String sourceMethod, ResourceBundle bundle, String msg, Throwable thrown)",void,"Log a message, specifying source class, method, and resource bundle, with associated Throwable information."
Logger,"logrb(Level level, String sourceClass, String sourceMethod, String bundleName, String msg)",void,"Deprecated. Use logrb(java.util.logging.Level, java.lang.String, java.lang.String, java.util.ResourceBundle, java.lang.String, java.lang.Object...) instead."
